Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,048000;0,231600;0,272000;0,272000;0,305600;0,328000;0,328000;0,378000;0,400000;0,400000;0,462000;0,664000;0,337720
1;0,096000;0,238400;0,272000;0,272000;0,305200;0,328000;0,340400;0,400000;0,400000;0,400000;0,486000;0,664000;0,344200
2;0,000000;0,247200;0,272000;0,319200;0,328000;0,328000;0,381600;0,400000;0,400000;0,400000;0,534800;0,664000;0,361080
3;0,168000;0,259600;0,274400;0,327600;0,328000;0,328000;0,378000;0,400000;0,400000;0,403600;0,572000;0,664000;0,367120
4;0,024000;0,252800;0,281200;0,328000;0,328000;0,371600;0,400000;0,400000;0,400000;0,408000;0,611200;0,664000;0,378080
5;0,168000;0,265200;0,304000;0,328000;0,334000;0,400000;0,400000;0,400000;0,400000;0,414400;0,626400;0,664000;0,387200
6;0,096000;0,262400;0,320800;0,333200;0,397200;0,400000;0,400000;0,400000;0,400000;0,439200;0,643600;0,696000;0,399640
7;0,096000;0,245200;0,318000;0,351600;0,400000;0,400000;0,400000;0,400000;0,401200;0,480800;0,638800;0,664000;0,403560
8;0,080000;0,254400;0,320000;0,372000;0,400000;0,400000;0,400000;0,400000;0,400400;0,465600;0,630000;0,688000;0,404240
9;0,144000;0,258400;0,329600;0,389600;0,400000;0,400000;0,400000;0,400000;0,402800;0,493200;0,662000;0,704000;0,413560
10;0,160000;0,286000;0,364800;0,400000;0,400000;0,400000;0,400000;0,400000;0,436800;0,578800;0,683600;0,704000;0,435000
11;0,272000;0,284000;0,352400;0,400000;0,400000;0,400000;0,400000;0,400000;0,478800;0,626400;0,686400;0,704000;0,442800
12;0,272000;0,277200;0,343200;0,400000;0,400000;0,400000;0,400000;0,400000;0,480400;0,638000;0,688400;0,704000;0,442720
13;0,272000;0,308000;0,358800;0,400000;0,400000;0,400000;0,400000;0,452400;0,596800;0,664000;0,692800;0,704000;0,467280
14;0,056000;0,297200;0,356800;0,400000;0,400000;0,400000;0,428400;0,562800;0,644400;0,674800;0,694400;0,704000;0,485880
15;0,176000;0,314000;0,400000;0,400000;0,400000;0,401600;0,468000;0,598800;0,656000;0,680800;0,694400;0,704000;0,501360
16;0,176000;0,294400;0,400000;0,400000;0,400000;0,444400;0,562000;0,632000;0,665600;0,686000;0,698400;0,712000;0,518280
17;0,128000;0,335200;0,400000;0,400000;0,414400;0,525600;0,606400;0,650800;0,677200;0,688800;0,700400;0,712000;0,539880
18;0,152000;0,335200;0,400000;0,400000;0,422400;0,545200;0,618000;0,656000;0,679200;0,689600;0,700400;0,712000;0,544600
19;0,152000;0,350000;0,400000;0,410800;0,533600;0,603200;0,635600;0,662400;0,682000;0,688000;0,700400;0,712000;0,566600
20;0,328000;0,352800;0,400000;0,461200;0,571600;0,621600;0,646400;0,668400;0,681600;0,689600;0,702000;0,712000;0,579520
21;0,256000;0,373600;0,425200;0,552800;0,608800;0,640000;0,666000;0,677600;0,685200;0,693200;0,702800;0,712000;0,602520
22;0,328000;0,378000;0,404800;0,545200;0,609200;0,632000;0,664400;0,676400;0,687200;0,695200;0,702400;0,712000;0,599480
23;0,320000;0,404000;0,569600;0,617600;0,642400;0,667200;0,680000;0,687200;0,694800;0,696000;0,706400;0,712000;0,636520
24;0,272000;0,390800;0,558000;0,618000;0,648800;0,670000;0,679600;0,687200;0,693600;0,696000;0,707600;0,712000;0,634960
25;0,272000;0,432000;0,592800;0,637200;0,664800;0,678000;0,684000;0,689200;0,696000;0,697600;0,707200;0,712000;0,647880
26;0,400000;0,470400;0,599200;0,637600;0,659200;0,674400;0,682400;0,688000;0,692800;0,696000;0,704800;0,712000;0,650480
27;0,376000;0,459200;0,620800;0,647600;0,669200;0,680400;0,688000;0,688000;0,696000;0,698000;0,707200;0,712000;0,655440
28;0,400000;0,496800;0,622000;0,654000;0,672000;0,680000;0,687200;0,688000;0,694400;0,696800;0,706000;0,712000;0,659720
29;0,328000;0,523600;0,629200;0,660400;0,673600;0,681200;0,688000;0,688000;0,695200;0,697600;0,708000;0,720000;0,664480
30;0,400000;0,556400;0,627200;0,653200;0,670400;0,680000;0,684800;0,688000;0,695200;0,698000;0,709200;0,720000;0,666240
31;0,400000;0,554400;0,629200;0,657200;0,676000;0,680400;0,688000;0,688000;0,693200;0,697600;0,709600;0,720000;0,667360
32;0,336000;0,525600;0,614400;0,644800;0,670000;0,680000;0,688000;0,688000;0,694800;0,698800;0,709600;0,720000;0,661400
33;0,320000;0,536400;0,618800;0,648400;0,664800;0,678000;0,685200;0,688000;0,694400;0,699600;0,709600;0,720000;0,662320
34;0,400000;0,559600;0,633600;0,656800;0,673200;0,680800;0,688000;0,688400;0,696000;0,700000;0,709600;0,720000;0,668600
35;0,400000;0,552800;0,638800;0,665600;0,676800;0,684000;0,688000;0,691200;0,696000;0,700800;0,709600;0,720000;0,670360
36;0,400000;0,561200;0,651200;0,670800;0,676800;0,682000;0,688000;0,692800;0,696000;0,701600;0,709200;0,720000;0,672960
37;0,400000;0,564400;0,642000;0,663600;0,672400;0,680000;0,686800;0,688400;0,696000;0,696800;0,708400;0,720000;0,669880
38;0,272000;0,552400;0,636400;0,660800;0,673600;0,680400;0,688000;0,694400;0,696000;0,699600;0,712000;0,720000;0,669360
39;0,448000;0,590000;0,649200;0,670800;0,678800;0,687600;0,690000;0,696000;0,696000;0,702800;0,711200;0,720000;0,677240
40;0,400000;0,576800;0,638800;0,665600;0,676800;0,684800;0,688400;0,696000;0,696000;0,700800;0,710000;0,720000;0,673400
41;0,488000;0,589200;0,640400;0,665200;0,674800;0,684800;0,688000;0,695600;0,696000;0,701600;0,713200;0,720000;0,674880
42;0,488000;0,580400;0,629200;0,655600;0,673200;0,682000;0,688000;0,693600;0,696000;0,700800;0,712000;0,720000;0,671080
43;0,328000;0,552000;0,629200;0,660000;0,676000;0,683600;0,688000;0,692800;0,696000;0,696000;0,707600;0,720000;0,668120
44;0,328000;0,520800;0,618800;0,646400;0,665200;0,676800;0,685600;0,688400;0,696000;0,696000;0,704800;0,720000;0,659880
45;0,400000;0,530000;0,622800;0,646400;0,667200;0,676400;0,683600;0,688000;0,694800;0,696400;0,706800;0,720000;0,661240
46;0,400000;0,540400;0,610000;0,636800;0,658400;0,674000;0,680800;0,688000;0,694000;0,696800;0,706800;0,720000;0,658600
47;0,400000;0,549600;0,616000;0,640000;0,664400;0,677200;0,684400;0,689200;0,696000;0,698400;0,707200;0,720000;0,662240
48;0,400000;0,551600;0,618800;0,643600;0,668800;0,680000;0,686800;0,693200;0,696000;0,701200;0,708400;0,720000;0,664840
49;0,328000;0,541600;0,610000;0,629200;0,651600;0,674400;0,682000;0,689200;0,696000;0,699200;0,708800;0,720000;0,658200
50;0,448000;0,558800;0,616400;0,638400;0,662000;0,676000;0,686000;0,691600;0,696000;0,698000;0,708800;0,720000;0,663200
51;0,416000;0,540400;0,615600;0,638000;0,655600;0,675600;0,685600;0,692000;0,696000;0,702000;0,710000;0,720000;0,661080
52;0,512000;0,571200;0,620000;0,641200;0,663200;0,677200;0,687600;0,690800;0,696000;0,702800;0,708800;0,720000;0,665880
53;0,448000;0,548400;0,613200;0,640400;0,658400;0,675200;0,684000;0,688000;0,695600;0,701200;0,707200;0,720000;0,661160
54;0,424000;0,544800;0,617600;0,650000;0,668000;0,677600;0,685600;0,692800;0,696000;0,704000;0,709600;0,720000;0,664600
55;0,328000;0,538800;0,628400;0,658400;0,671200;0,680000;0,687600;0,695600;0,696000;0,704000;0,709600;0,720000;0,666960
56;0,400000;0,583200;0,638400;0,669200;0,679600;0,683200;0,688000;0,694800;0,696000;0,701200;0,709600;0,720000;0,674320
57;0,400000;0,586400;0,650400;0,672400;0,680000;0,687200;0,690000;0,696000;0,696000;0,702000;0,707600;0,720000;0,676800
58;0,400000;0,577200;0,642400;0,668400;0,678800;0,686000;0,690400;0,696000;0,696000;0,703200;0,707200;0,720000;0,674560
59;0,472000;0,596800;0,646000;0,669200;0,678400;0,686400;0,690000;0,696000;0,697600;0,704000;0,707600;0,720000;0,677200
60;0,400000;0,564800;0,652800;0,674000;0,680000;0,688000;0,693600;0,696000;0,697200;0,704000;0,707600;0,720000;0,675800
61;0,496000;0,592400;0,654400;0,672000;0,680000;0,686800;0,691600;0,696000;0,696000;0,704000;0,706800;0,720000;0,678000
62;0,496000;0,594800;0,650800;0,667600;0,678000;0,685600;0,688800;0,696000;0,696000;0,703600;0,709200;0,720000;0,677040
63;0,400000;0,604400;0,658800;0,674000;0,683600;0,688000;0,690000;0,696000;0,696000;0,700400;0,707200;0,720000;0,679840
64;0,272000;0,577600;0,649200;0,666800;0,676800;0,687200;0,688000;0,695200;0,696000;0,702000;0,707600;0,720000;0,674640
65;0,272000;0,572800;0,644800;0,665200;0,676000;0,686400;0,688000;0,696000;0,696000;0,700800;0,710000;0,720000;0,673600
66;0,272000;0,568800;0,647200;0,667200;0,678800;0,687600;0,688000;0,695200;0,696000;0,703600;0,707200;0,720000;0,673960
67;0,512000;0,595200;0,648400;0,667200;0,677200;0,688000;0,690400;0,696000;0,696000;0,703200;0,707200;0,720000;0,676880
68;0,416000;0,555600;0,626400;0,655200;0,670000;0,682400;0,688000;0,693600;0,696000;0,700000;0,709200;0,720000;0,667640
69;0,400000;0,591200;0,640800;0,668000;0,678000;0,687200;0,688400;0,696000;0,696000;0,701600;0,708800;0,720000;0,675600
70;0,400000;0,576000;0,640400;0,663200;0,672800;0,681200;0,688400;0,696000;0,696000;0,701200;0,708400;0,720000;0,672360
71;0,520000;0,605200;0,653200;0,669600;0,676400;0,681600;0,688000;0,694400;0,696000;0,702400;0,709200;0,720000;0,677600
72;0,400000;0,597600;0,650000;0,670000;0,676400;0,682000;0,688800;0,696000;0,696000;0,702800;0,709200;0,720000;0,676880
73;0,472000;0,581200;0,628000;0,662400;0,674400;0,680800;0,688000;0,694400;0,696000;0,702800;0,708400;0,720000;0,671640
74;0,400000;0,579600;0,633200;0,655600;0,670000;0,679200;0,685600;0,691600;0,696000;0,702400;0,707600;0,720000;0,670080
75;0,400000;0,583200;0,628400;0,658800;0,669600;0,680400;0,688000;0,694400;0,696000;0,701600;0,707200;0,720000;0,670760
76;0,400000;0,565600;0,634400;0,655200;0,668800;0,680800;0,688000;0,692800;0,696000;0,699200;0,706800;0,720000;0,668760
77;0,496000;0,589200;0,636800;0,660800;0,675600;0,684400;0,688000;0,694000;0,696000;0,701200;0,707600;0,720000;0,673360
78;0,400000;0,560800;0,631200;0,656400;0,668000;0,679600;0,686000;0,688800;0,696000;0,696800;0,706800;0,720000;0,667040
79;0,512000;0,585200;0,636000;0,655600;0,669200;0,679600;0,684800;0,691600;0,696000;0,700800;0,708800;0,720000;0,670760
80;0,520000;0,591200;0,637200;0,656800;0,670000;0,680400;0,688000;0,695600;0,696000;0,702000;0,709200;0,720000;0,672640
81;0,480000;0,581600;0,628800;0,649600;0,666400;0,680000;0,688000;0,696000;0,696000;0,703200;0,710000;0,720000;0,669960
82;0,272000;0,551600;0,624000;0,648400;0,667200;0,679200;0,687600;0,694400;0,696400;0,704000;0,710400;0,720000;0,666320
83;0,448000;0,585600;0,635200;0,660000;0,674400;0,681600;0,688000;0,694800;0,696000;0,703600;0,709600;0,720000;0,672880
84;0,328000;0,542400;0,625200;0,651200;0,670800;0,678800;0,688000;0,693600;0,696000;0,699200;0,707600;0,720000;0,665280
85;0,488000;0,589600;0,640000;0,667200;0,678800;0,686800;0,691600;0,696000;0,696000;0,698800;0,707600;0,720000;0,675240
86;0,328000;0,550000;0,628800;0,656800;0,675600;0,688000;0,691200;0,696000;0,697200;0,704000;0,710000;0,720000;0,669760
87;0,480000;0,568800;0,628400;0,653200;0,676800;0,688000;0,688400;0,696000;0,696000;0,701600;0,708800;0,720000;0,670600
88;0,400000;0,556800;0,628800;0,656800;0,676800;0,686000;0,688000;0,695200;0,696000;0,699600;0,706400;0,720000;0,669040
89;0,472000;0,566400;0,639600;0,660400;0,678000;0,686000;0,690400;0,696000;0,696000;0,701600;0,707600;0,720000;0,672200
90;0,512000;0,586800;0,644000;0,662800;0,678800;0,686000;0,690000;0,696000;0,696000;0,702800;0,708400;0,720000;0,675160
91;0,400000;0,581600;0,646000;0,666400;0,680800;0,688400;0,696000;0,696000;0,696000;0,703600;0,709200;0,720000;0,676400
92;0,400000;0,580400;0,640800;0,662000;0,676400;0,686000;0,693200;0,696000;0,696000;0,698800;0,708400;0,720000;0,673800
93;0,400000;0,553600;0,630800;0,659200;0,678800;0,687200;0,692000;0,696000;0,696000;0,700800;0,709200;0,720000;0,670360
94;0,400000;0,555600;0,635600;0,660400;0,682000;0,688000;0,694400;0,696000;0,696000;0,700800;0,708400;0,720000;0,671720
95;0,408000;0,607600;0,658000;0,676400;0,682800;0,688000;0,692800;0,696000;0,696000;0,702800;0,710800;0,720000;0,681120
96;0,400000;0,603600;0,653200;0,664800;0,681200;0,688000;0,691200;0,696000;0,696000;0,701600;0,713200;0,720000;0,678880
97;0,328000;0,617200;0,654000;0,666400;0,682800;0,688000;0,693600;0,696000;0,696000;0,704000;0,712000;0,720000;0,681000
98;0,400000;0,610800;0,651600;0,673200;0,687600;0,691600;0,696000;0,696000;0,700000;0,705600;0,713600;0,720000;0,682600
99;0,400000;0,606000;0,654000;0,672400;0,685600;0,690400;0,696000;0,696000;0,698800;0,704000;0,713200;0,720000;0,681640
100;0,400000;0,606800;0,656800;0,678800;0,688000;0,690000;0,696000;0,696000;0,698400;0,704000;0,712800;0,720000;0,682760
101;0,608000;0,628400;0,656000;0,674400;0,686800;0,690800;0,696000;0,696000;0,696400;0,704000;0,709600;0,720000;0,683840
