Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,027273;0,036529;0,038884;0,041818;0,072810;0,146777;0,211446;0,232645;0,360372;0,572479;0,689959;0,700000;0,240372
1;0,033884;0,040248;0,120248;0,212438;0,244876;0,359669;0,489008;0,617231;0,684174;0,700000;0,700000;0,700000;0,416789
2;0,038017;0,117025;0,215413;0,290496;0,409545;0,521074;0,629215;0,680124;0,699793;0,700000;0,700000;0,700000;0,496269
3;0,028926;0,068884;0,218884;0,378058;0,540124;0,630868;0,672603;0,697190;0,700000;0,700000;0,700000;0,700000;0,530661
4;0,038017;0,152314;0,386405;0,521818;0,620826;0,660702;0,689380;0,700000;0,700000;0,700000;0,700000;0,700000;0,583145
5;0,038017;0,209504;0,459959;0,590455;0,645289;0,672438;0,696281;0,700000;0,700000;0,700000;0,700000;0,700000;0,607393
6;0,038017;0,212934;0,493182;0,609628;0,652975;0,681157;0,698843;0,700000;0,700000;0,700000;0,700702;0,714050;0,614942
7;0,038017;0,172851;0,516777;0,624545;0,671694;0,693636;0,700000;0,700000;0,700000;0,700000;0,700702;0,714050;0,618021
8;0,038017;0,221405;0,574504;0,650909;0,680455;0,696364;0,700000;0,700000;0,700000;0,700000;0,701983;0,714050;0,632562
9;0,038017;0,329380;0,600331;0,674215;0,695165;0,700000;0,700000;0,700000;0,700000;0,700000;0,703554;0,714876;0,650264
10;0,038017;0,336157;0,633884;0,685702;0,698471;0,700000;0,700000;0,700000;0,700000;0,700000;0,704298;0,714876;0,655851
11;0,037190;0,393802;0,642231;0,686694;0,698719;0,700000;0,700000;0,700000;0,700000;0,700000;0,705083;0,714876;0,662653
12;0,068595;0,363884;0,628471;0,685331;0,698802;0,700000;0,700000;0,700000;0,700000;0,700000;0,702603;0,714876;0,657909
13;0,039669;0,412025;0,648760;0,686942;0,698058;0,700000;0,700000;0,700000;0,700000;0,700000;0,702769;0,714876;0,664855
14;0,039669;0,408306;0,638843;0,689587;0,699876;0,700000;0,700000;0,700000;0,700000;0,700000;0,703430;0,714876;0,664004
15;0,039669;0,413140;0,632314;0,685289;0,699463;0,700000;0,700000;0,700000;0,700000;0,700000;0,704215;0,714876;0,663442
16;0,039669;0,417355;0,643843;0,686818;0,699876;0,700000;0,700000;0,700000;0,700000;0,700000;0,703636;0,714876;0,665153
17;0,039669;0,444917;0,637851;0,688926;0,699876;0,700000;0,700000;0,700000;0,700000;0,700000;0,705496;0,714876;0,667707
