Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-1,000000;-1,000000;-1,000000;-0,727713;-0,122401;-0,048674;-0,017341;0,000434;0,015052;0,040476;0,123787;0,228492;-0,273638
1;-1,000000;-0,772239;-0,113824;-0,045134;-0,026268;-0,011871;-0,000173;0,010761;0,026203;0,052440;0,145702;0,228492;-0,073440
2;-1,000000;-1,000000;-0,294703;-0,049782;-0,028761;-0,011191;0,002469;0,016631;0,038461;0,075890;0,171134;0,287947;-0,107985
3;-1,000000;-1,000000;-0,329269;-0,056265;-0,023979;-0,001828;0,007569;0,023330;0,046953;0,076800;0,172670;0,287947;-0,108402
4;-1,000000;-0,879204;-0,094374;-0,031668;-0,005742;0,005112;0,016060;0,032774;0,053053;0,087198;0,214930;0,287947;-0,060186
5;-1,000000;-0,748625;-0,086458;-0,034899;-0,010933;0,004284;0,016403;0,032311;0,057343;0,117367;0,234299;0,314974;-0,041891
6;-1,000000;-0,832706;-0,087273;-0,037023;-0,015741;-0,000232;0,017186;0,035937;0,066789;0,138851;0,258777;0,382860;-0,045543
7;-1,000000;-0,961720;-0,096436;-0,028359;-0,008147;0,010844;0,033557;0,055116;0,087484;0,170195;0,297750;0,427606;-0,043972
8;-1,000000;-0,790695;-0,074820;-0,030317;-0,007605;0,008129;0,035391;0,059071;0,095645;0,166911;0,300087;0,462293;-0,023820
9;-1,000000;-0,693719;-0,064432;-0,023405;-0,001323;0,023872;0,045887;0,091019;0,137065;0,201119;0,344473;0,462293;0,006056
10;-1,000000;-0,652574;-0,055438;-0,019950;0,006235;0,027336;0,044530;0,086735;0,146157;0,214626;0,352148;0,462293;0,014980
11;-1,000000;-0,834085;-0,051193;-0,012237;0,014639;0,033913;0,053274;0,084775;0,146971;0,218968;0,364783;0,462293;0,001981
12;-1,000000;-0,691761;-0,035108;-0,002240;0,025093;0,041924;0,067562;0,103555;0,170641;0,248298;0,368391;0,462293;0,029635
13;-1,000000;-0,542369;-0,030585;-0,001451;0,027038;0,048254;0,073340;0,122841;0,190402;0,264576;0,384492;0,462293;0,053654
14;-1,000000;-0,547543;-0,031336;-0,002500;0,033268;0,066309;0,109620;0,170245;0,222736;0,284443;0,405457;0,462293;0,071070
15;-1,000000;-0,299940;-0,013353;0,023471;0,061165;0,100644;0,158606;0,209672;0,244937;0,311314;0,418719;0,462293;0,121523
16;-1,000000;-0,196659;0,007603;0,038074;0,082749;0,124313;0,171031;0,213914;0,256273;0,324936;0,410937;0,462293;0,143317
17;-1,000000;-0,235155;0,015165;0,046526;0,090478;0,130148;0,183716;0,226721;0,274134;0,339735;0,413690;0,462293;0,148516
18;-1,000000;-0,290148;0,022799;0,065281;0,105339;0,145952;0,194403;0,240936;0,284125;0,345484;0,419880;0,462293;0,153405
19;-1,000000;-0,162983;0,039536;0,078921;0,113295;0,143802;0,187974;0,232163;0,289882;0,353989;0,425589;0,462293;0,170217
20;-1,000000;-0,199522;0,053806;0,103767;0,132670;0,178838;0,224133;0,258466;0,310917;0,361735;0,427999;0,462293;0,185281
21;-1,000000;-0,154936;0,053509;0,104774;0,140008;0,186154;0,227654;0,257053;0,307680;0,351621;0,425740;0,462293;0,189926
22;-1,000000;-0,138767;0,086558;0,131267;0,179035;0,211045;0,243184;0,296533;0,326210;0,361979;0,422127;0,462293;0,211917
23;-1,000000;-0,180268;0,090710;0,150937;0,194141;0,237705;0,273126;0,311673;0,341861;0,379698;0,439135;0,462293;0,223872
24;-1,000000;-0,081796;0,078264;0,127302;0,178571;0,201818;0,248804;0,304175;0,342100;0,382278;0,438244;0,462293;0,221976
25;-1,000000;-0,014358;0,108210;0,158282;0,196044;0,242994;0,292258;0,326311;0,346704;0,373914;0,434854;0,462293;0,246521
26;-1,000000;-0,229251;0,107317;0,154654;0,190954;0,234384;0,273414;0,310683;0,339587;0,375213;0,431130;0,462293;0,218809
27;-0,053246;0,035075;0,117343;0,175571;0,213713;0,254533;0,285668;0,316317;0,343810;0,381374;0,431483;0,462293;0,255489
28;-1,000000;-0,082139;0,096084;0,139756;0,182224;0,228575;0,271143;0,300263;0,330155;0,365422;0,426741;0,462293;0,225822
29;-0,053246;0,038740;0,113456;0,163816;0,195543;0,236891;0,272594;0,311872;0,341451;0,384207;0,435073;0,462293;0,249364
30;-1,000000;-0,063754;0,129785;0,178781;0,216930;0,261076;0,300108;0,320366;0,348190;0,393703;0,446235;0,467927;0,253142
31;-1,000000;-0,061589;0,117162;0,173263;0,208576;0,245658;0,285958;0,320697;0,351265;0,394713;0,446976;0,467927;0,248268
32;-0,010322;0,072519;0,143496;0,196221;0,233474;0,268203;0,304120;0,341387;0,370146;0,409482;0,449300;0,467927;0,278835
33;-0,044386;0,085509;0,158246;0,212419;0,242126;0,275645;0,307259;0,334643;0,372340;0,403178;0,443303;0,467927;0,283467
