Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-0,435036;-0,252273;-0,129974;-0,051130;-0,013468;-0,004450;-0,000182;0,007768;0,033368;0,097563;0,225906;0,436139;-0,008687
1;-1,000000;-0,242049;-0,098602;-0,025737;-0,006837;-0,001214;0,001989;0,012692;0,047873;0,123292;0,259795;0,442501;0,007120
2;-0,435036;-0,173088;-0,058044;-0,012648;-0,002671;0,000852;0,008393;0,022433;0,060366;0,137574;0,285443;0,442501;0,026861
3;-0,329652;-0,183175;-0,062885;-0,016269;-0,004441;0,000472;0,010015;0,034085;0,085048;0,175792;0,311088;0,450701;0,034973
4;-0,529911;-0,201912;-0,052844;-0,011372;-0,003275;0,000611;0,010452;0,034405;0,087629;0,173532;0,337164;0,471505;0,037439
5;-0,420518;-0,213014;-0,062999;-0,012526;-0,002994;0,000723;0,010920;0,042500;0,089914;0,155214;0,312633;0,494131;0,032037
6;-0,324638;-0,140967;-0,022453;-0,005677;-0,000533;0,003848;0,016019;0,050374;0,101693;0,184807;0,328411;0,494131;0,051552
7;-0,343149;-0,168522;-0,036562;-0,007422;-0,001079;0,004414;0,018212;0,059459;0,116917;0,205577;0,336370;0,494131;0,052736
8;-0,347115;-0,149421;-0,028331;-0,008375;-0,000981;0,004455;0,021541;0,065234;0,130728;0,221109;0,373862;0,516291;0,062982
9;-0,347115;-0,133034;-0,021518;-0,004519;0,000005;0,008485;0,028905;0,071021;0,134418;0,222398;0,355269;0,516291;0,066143
10;-0,305390;-0,135585;-0,040652;-0,006712;-0,001069;0,005202;0,020613;0,053395;0,111144;0,190116;0,332054;0,516291;0,052851
11;-0,233321;-0,110607;-0,021234;-0,002682;0,000788;0,012150;0,036829;0,090895;0,157969;0,231332;0,349079;0,516291;0,074452
12;-0,404043;-0,108576;-0,020092;-0,003359;0,000292;0,012665;0,042842;0,096034;0,175817;0,239517;0,346815;0,516291;0,078195
13;-0,280258;-0,118290;-0,018085;-0,002141;0,006772;0,033267;0,074540;0,131069;0,208256;0,267410;0,387281;0,516291;0,097008
14;-0,239353;-0,112638;-0,018413;-0,003211;0,003527;0,029213;0,071090;0,130931;0,209112;0,270800;0,393428;0,516291;0,097384
15;-0,239353;-0,106213;-0,015402;-0,001750;0,003922;0,021442;0,065032;0,135917;0,210005;0,277452;0,406777;0,556371;0,099718
16;-0,342425;-0,118918;-0,013295;-0,002298;0,003814;0,022679;0,076306;0,136941;0,212752;0,271355;0,403762;0,556371;0,099310
17;-0,342425;-0,120106;-0,014490;-0,002097;0,007373;0,039114;0,103215;0,165188;0,232272;0,292866;0,412182;0,556371;0,111552
18;-0,264237;-0,103181;-0,011901;-0,002014;0,004371;0,037786;0,104606;0,170703;0,238602;0,310240;0,420289;0,556371;0,116950
19;-0,264237;-0,098738;-0,011058;-0,000486;0,010256;0,058864;0,126519;0,183230;0,259089;0,344582;0,435182;0,556371;0,130744
