Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000;-0.273130;0.374841;-0.927313
1;-1.000000;-1.000000;-1.000000;-1.000000;-0.671821;-0.332870;-0.095093;0.002824;0.026925;0.161675;0.328921;0.499917;-0.357944
2;-1.000000;-1.000000;-1.000000;-0.924266;-0.336429;-0.092318;-0.003839;0.027587;0.133533;0.250013;0.398468;0.499917;-0.254725
3;-1.000000;-1.000000;-1.000000;-0.782812;-0.115353;-0.001442;0.034219;0.154995;0.244060;0.341653;0.436275;0.524091;-0.168840
4;-1.000000;-1.000000;-1.000000;-0.709751;-0.062502;0.011856;0.088871;0.179338;0.253205;0.348700;0.443126;0.524091;-0.144716
5;-1.000000;-1.000000;-0.975349;-0.085418;0.018191;0.103674;0.183269;0.243653;0.325459;0.387897;0.533470;0.843252;-0.026515
6;-1.000000;-1.000000;-1.000000;-0.749986;-0.035641;0.070446;0.164158;0.231595;0.316261;0.403581;0.562474;0.843252;-0.103711
7;-1.000000;-1.000000;-1.000000;-0.623707;-0.010739;0.089262;0.167629;0.251043;0.354804;0.439792;0.660215;0.843252;-0.067170
8;-1.000000;-1.000000;-0.843465;-0.018161;0.093046;0.186950;0.282832;0.363169;0.433120;0.492067;0.730375;0.843252;0.071993
9;-1.000000;-1.000000;-0.965918;-0.070838;0.097342;0.236369;0.320810;0.373432;0.439030;0.484660;0.721153;0.843252;0.063604
10;-1.000000;-1.000000;-0.434989;0.060994;0.173427;0.267691;0.333473;0.378799;0.438559;0.494383;0.727272;0.843252;0.143961
11;-1.000000;-1.000000;-0.533993;0.059701;0.158681;0.261039;0.343403;0.399668;0.473432;0.524611;0.778260;0.843252;0.146480
12;-1.000000;-1.000000;-0.319672;0.105445;0.187499;0.300162;0.368820;0.435430;0.490478;0.567235;0.789113;0.843252;0.192451
13;-1.000000;-0.968255;0.062726;0.155150;0.246217;0.345230;0.428246;0.480948;0.530574;0.621975;0.791560;0.843252;0.269437
14;-1.000000;-0.798123;0.062496;0.172250;0.280751;0.358632;0.427090;0.476102;0.536199;0.654613;0.795412;0.843252;0.296542
15;-1.000000;-0.949781;0.062671;0.191360;0.299902;0.379716;0.443667;0.491210;0.546012;0.641890;0.797583;0.843252;0.290423
