Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-0,921666;-0,297928;0,272128;0,600716;-0,794747
1;-1,000000;-1,000000;-1,000000;-0,843332;-0,422634;-0,062834;-0,005185;0,103210;0,254188;0,475206;0,596919;0,612372;-0,190446
2;-1,000000;-1,000000;-1,000000;-0,709771;-0,121512;0,013443;0,166283;0,280056;0,470449;0,573570;0,605917;0,612372;-0,072156
3;-1,000000;-1,000000;-1,000000;-0,112941;0,040002;0,188028;0,329073;0,516173;0,588138;0,605982;0,612372;0,612372;0,076683
4;-1,000000;-1,000000;-1,000000;-0,628381;0,016096;0,157798;0,330495;0,536398;0,595027;0,612372;0,612372;0,612372;0,023218
5;-1,000000;-1,000000;-1,000000;-0,216607;0,061974;0,204394;0,377934;0,540533;0,600101;0,612372;0,612372;0,612372;0,079307
6;-1,000000;-1,000000;-0,614975;0,126967;0,302978;0,517800;0,584672;0,599701;0,612372;0,612372;0,612372;0,612372;0,235426
7;-1,000000;-1,000000;-1,000000;-0,351133;0,165689;0,437374;0,568029;0,592518;0,605266;0,612372;0,612372;0,612372;0,124249
8;-1,000000;-1,000000;-0,758493;0,111393;0,312998;0,510261;0,578776;0,596052;0,607259;0,612372;0,612372;0,612372;0,218299
9;-1,000000;-1,000000;-1,000000;-0,283421;0,189634;0,439394;0,564011;0,592829;0,607259;0,612372;0,612372;0,612372;0,133445
10;-1,000000;-1,000000;-0,444293;0,356283;0,546841;0,583015;0,598187;0,610755;0,612372;0,612372;0,634956;0,838206;0,311049
11;-1,000000;-1,000000;-0,453355;0,307216;0,559614;0,590866;0,605672;0,612372;0,612372;0,612372;0,675671;0,916283;0,312280
12;-1,000000;-1,000000;-1,000000;0,031694;0,420993;0,580321;0,597838;0,610690;0,612372;0,612372;0,695738;0,916283;0,216202
13;-1,000000;-1,000000;-0,278748;0,395419;0,578486;0,598380;0,607487;0,612372;0,612372;0,612372;0,733936;0,916283;0,347208
14;-1,000000;-0,115728;0,479241;0,583854;0,597481;0,604799;0,611952;0,612372;0,612372;0,612372;0,779813;0,916283;0,537853
15;-1,000000;-0,517851;0,563604;0,585684;0,598822;0,605933;0,612372;0,612372;0,612372;0,612372;0,725517;0,916283;0,501120
16;-1,000000;0,217794;0,572131;0,589457;0,603698;0,612372;0,612372;0,612372;0,612372;0,612372;0,779553;0,916283;0,582449
17;-1,000000;-0,099148;0,552333;0,588865;0,601365;0,611952;0,612372;0,612372;0,612372;0,612372;0,703545;0,916283;0,540840
18;-1,000000;0,111391;0,567438;0,587828;0,600620;0,611564;0,612372;0,612372;0,612372;0,612372;0,703545;0,916283;0,563188
19;-1,000000;0,080100;0,561803;0,582127;0,596125;0,609947;0,612372;0,612372;0,612372;0,612372;0,759875;0,916283;0,563947
20;-1,000000;0,114648;0,563699;0,583670;0,597193;0,611952;0,612372;0,612372;0,612372;0,612372;0,698559;0,916283;0,561921
21;0,000000;0,378632;0,568274;0,586302;0,597193;0,610302;0,612372;0,612372;0,612372;0,612372;0,696914;0,916283;0,588711
22;-1,000000;0,067631;0,562794;0,587412;0,603254;0,610690;0,612372;0,612372;0,612372;0,612372;0,754820;0,943371;0,563609
23;0,020504;0,432497;0,582640;0,598412;0,610270;0,612372;0,612372;0,612372;0,612372;0,612372;0,789263;0,943371;0,607494
24;-1,000000;0,082573;0,585177;0,605110;0,612372;0,612372;0,612372;0,612372;0,612372;0,612372;0,867562;0,943371;0,581466
25;0,120678;0,521740;0,593981;0,606838;0,612372;0,612372;0,612372;0,612372;0,612372;0,659005;0,917598;0,943371;0,636102
26;-1,000000;0,398730;0,583149;0,595096;0,611531;0,612372;0,612372;0,612372;0,612372;0,708141;0,919885;0,943371;0,626602
27;-1,000000;0,084618;0,580944;0,588124;0,607013;0,612372;0,612372;0,612372;0,612372;0,642844;0,905377;0,943371;0,585841
28;0,120678;0,442084;0,582051;0,586751;0,605356;0,612372;0,612372;0,612372;0,612372;0,689422;0,918069;0,943371;0,627322
29;-1,000000;0,047355;0,578497;0,587046;0,603273;0,612372;0,612372;0,612372;0,612372;0,623086;0,912576;0,943371;0,580132
30;0,530784;0,570719;0,589395;0,607837;0,612372;0,612372;0,612372;0,612372;0,614134;0,690272;0,924951;0,943371;0,644680
31;0,000000;0,418902;0,580715;0,590662;0,603770;0,612372;0,612372;0,612372;0,612372;0,622692;0,902531;0,943371;0,616876
32;0,272357;0,522760;0,581774;0,595094;0,609104;0,612372;0,612372;0,612372;0,613253;0,734039;0,930824;0,944916;0,642397
33;0,120678;0,507148;0,583890;0,593308;0,604333;0,612372;0,612372;0,612372;0,612372;0,704097;0,922793;0,944916;0,636506
34;0,529161;0,569507;0,586303;0,602979;0,612372;0,612372;0,612372;0,612372;0,612372;0,760683;0,912651;0,944916;0,649399
35;-1,000000;0,250456;0,585854;0,595399;0,610723;0,612372;0,612372;0,612372;0,639151;0,835262;0,941411;0,944916;0,629537
36;0,134181;0,494663;0,585854;0,595043;0,606863;0,612372;0,612372;0,612372;0,612372;0,813833;0,940198;0,944916;0,648594
37;0,018651;0,416288;0,584962;0,591996;0,608449;0,612372;0,612372;0,612372;0,680419;0,877471;0,939343;0,944916;0,653604
38;0,134181;0,372870;0,574419;0,594810;0,608171;0,612372;0,612372;0,612372;0,612372;0,729319;0,941819;0,944916;0,627090
39;-1,000000;0,148958;0,583056;0,596744;0,610041;0,612372;0,612372;0,612372;0,612372;0,856191;0,942981;0,944916;0,618746
40;-1,000000;0,197027;0,585683;0,595043;0,609899;0,612372;0,612372;0,612372;0,612372;0,740273;0,942778;0,944916;0,612019
41;0,172345;0,483032;0,586302;0,588995;0,604526;0,612372;0,612372;0,612372;0,659141;0,930456;0,944607;0,944916;0,663418
42;0,547723;0,570797;0,586302;0,592444;0,603290;0,612372;0,612372;0,612372;0,635848;0,928674;0,944453;0,944916;0,669893
43;0,549226;0,575179;0,586751;0,595043;0,605239;0,612372;0,612372;0,612372;0,612372;0,863853;0,944298;0,944916;0,661985
44;0,549226;0,578250;0,587200;0,597594;0,606689;0,612372;0,612372;0,612372;0,612372;0,751600;0,942674;0,944916;0,651350
45;0,549226;0,582594;0,597146;0,605381;0,612372;0,612372;0,612372;0,612372;0,706143;0,940817;0,944298;0,944916;0,682587
