Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,000000;0,000205;0,000738;0,001692;0,004208;0,018302;0,045235;0,078701;0,146722;0,353870;0,747633;0,812276;0,139731
1;0,000092;0,006856;0,066881;0,146277;0,258143;0,528602;0,676470;0,747537;0,778192;0,782979;0,798741;0,835632;0,479068
2;0,000184;0,021957;0,171150;0,484278;0,666906;0,735823;0,772120;0,781705;0,782793;0,784384;0,810259;0,839655;0,601138
3;0,000046;0,053140;0,359180;0,662836;0,742909;0,774204;0,781654;0,782544;0,783352;0,788014;0,814290;0,856069;0,654212
4;0,000161;0,063054;0,483982;0,710284;0,762066;0,779656;0,782102;0,782724;0,783469;0,790263;0,815383;0,856069;0,675298
5;0,000000;0,108879;0,592265;0,730006;0,770954;0,781178;0,782150;0,782762;0,783291;0,788200;0,824514;0,860046;0,694420
6;0,000276;0,165793;0,661457;0,749878;0,776811;0,781637;0,782182;0,782673;0,783278;0,790219;0,823080;0,860046;0,709701
7;0,000046;0,353478;0,744499;0,779090;0,781817;0,782252;0,782642;0,783084;0,783569;0,793677;0,829149;0,860046;0,741326
8;0,000230;0,310154;0,752602;0,780353;0,782039;0,782411;0,782799;0,783211;0,783614;0,792958;0,825963;0,863701;0,737611
9;0,002736;0,326366;0,746856;0,780311;0,781945;0,782343;0,782751;0,783177;0,783559;0,788673;0,824112;0,863701;0,738009
10;0,000575;0,519700;0,767816;0,780991;0,781933;0,782401;0,782794;0,783135;0,783600;0,791678;0,825423;0,863701;0,759947
11;0,000621;0,574081;0,759937;0,779717;0,781798;0,782335;0,782814;0,783147;0,783578;0,790175;0,821274;0,863701;0,763886
12;0,000874;0,476262;0,737664;0,776631;0,781498;0,782117;0,782577;0,783002;0,783366;0,786429;0,816745;0,863701;0,750629
13;0,027218;0,484629;0,761359;0,780585;0,781955;0,782393;0,782828;0,783199;0,783541;0,788757;0,820058;0,863701;0,754930
14;0,001287;0,624422;0,776496;0,781399;0,782106;0,782630;0,782992;0,783262;0,783617;0,790617;0,815651;0,863701;0,770319
