Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-0,634573;-0,066943;0,356989;0,612372;-0,734453
1;-1,000000;-1,000000;-1,000000;-0,922474;-0,475887;-0,137465;0,000000;0,068177;0,288861;0,552802;0,607521;0,612372;-0,201847
2;-1,000000;-1,000000;-1,000000;-0,930210;-0,142919;0,000000;0,081957;0,277885;0,495004;0,590639;0,610818;0,612372;-0,101683
3;-1,000000;-1,000000;-1,000000;-0,938363;-0,140504;0,005896;0,159036;0,380740;0,563234;0,605189;0,613844;0,634447;-0,075093
4;-1,000000;-1,000000;-1,000000;-0,731421;-0,005130;0,149659;0,397999;0,556520;0,598196;0,612372;0,615316;0,634447;0,019351
5;-1,000000;-1,000000;-1,000000;-0,655874;0,009123;0,217796;0,453774;0,569290;0,601583;0,612372;0,623528;0,662941;0,043159
6;-1,000000;-1,000000;-1,000000;-0,476868;0,106915;0,406207;0,555324;0,594506;0,612372;0,612372;0,626899;0,662941;0,103773
7;-1,000000;-1,000000;-1,000000;-0,220233;0,137307;0,379683;0,519285;0,583429;0,611056;0,612372;0,633184;0,662941;0,125608
8;-1,000000;-1,000000;-1,000000;-0,274528;0,142225;0,422524;0,532920;0,589367;0,611056;0,612372;0,645082;0,739830;0,128102
9;-1,000000;-1,000000;-0,689605;0,027805;0,244014;0,487183;0,573718;0,608671;0,612372;0,612372;0,658720;0,739830;0,213525
10;-1,000000;-1,000000;-0,466667;0,082349;0,341816;0,529551;0,584232;0,606459;0,612372;0,612372;0,656060;0,739830;0,255855
11;-1,000000;-1,000000;-0,672328;0,081821;0,314631;0,534696;0,593429;0,611595;0,612372;0,612372;0,673277;0,739830;0,236187
12;-1,000000;-1,000000;-0,185757;0,301911;0,546194;0,586324;0,607466;0,612372;0,612372;0,612372;0,674857;0,770166;0,336811
13;-1,000000;-0,481078;0,240605;0,537154;0,582337;0,604441;0,612372;0,612372;0,612372;0,614370;0,702001;0,770166;0,463695
14;-1,000000;-0,876575;0,119944;0,469719;0,575648;0,602675;0,612372;0,612372;0,612372;0,612960;0,693677;0,770166;0,403517
15;-1,000000;-0,450567;0,254163;0,502833;0,572722;0,591740;0,611075;0,612372;0,612372;0,612372;0,684489;0,770166;0,460357
16;-1,000000;-0,828172;0,098161;0,306171;0,518193;0,588441;0,609487;0,612372;0,612372;0,612372;0,673892;0,770166;0,380329
17;-1,000000;-0,628172;0,088128;0,294903;0,480245;0,584683;0,609289;0,612372;0,612372;0,612372;0,671620;0,770166;0,393781
18;-1,000000;-0,465830;0,141099;0,323409;0,505468;0,587616;0,609331;0,612372;0,612372;0,612372;0,675015;0,770166;0,421323
19;-1,000000;-0,441425;0,280106;0,523062;0,579655;0,601546;0,612372;0,612372;0,612372;0,612372;0,663213;0,770166;0,465565
20;-1,000000;-0,523053;0,310430;0,553243;0,588172;0,608739;0,612372;0,612372;0,612372;0,612372;0,681081;0,770166;0,466810
21;-1,000000;-0,326213;0,319176;0,546132;0,584742;0,606863;0,612372;0,612372;0,612372;0,612372;0,682674;0,798039;0,486286
22;-1,000000;-0,600000;0,151429;0,465350;0,572973;0,602809;0,612372;0,612372;0,612372;0,612372;0,672741;0,798039;0,431479
23;-1,000000;-0,519494;0,303427;0,547664;0,588910;0,611251;0,612372;0,612372;0,612372;0,612372;0,676035;0,798039;0,465728
24;-1,000000;-0,187402;0,479509;0,576972;0,603111;0,612372;0,612372;0,612372;0,612372;0,612372;0,673275;0,798039;0,520733
25;-1,000000;-0,529493;0,392047;0,565987;0,601800;0,611531;0,612372;0,612372;0,612372;0,612372;0,687270;0,798039;0,477863
26;-1,000000;-0,225546;0,505136;0,581429;0,604335;0,611812;0,612372;0,612372;0,612372;0,612372;0,699450;0,810931;0,522611
27;-1,000000;-0,208004;0,397081;0,583472;0,607308;0,612372;0,612372;0,612372;0,612372;0,612372;0,671122;0,810931;0,511284
28;-1,000000;-0,179077;0,448102;0,579637;0,607486;0,612372;0,612372;0,612372;0,612372;0,612372;0,681811;0,810931;0,519982
29;-1,000000;-0,186372;0,492648;0,576910;0,607213;0,612372;0,612372;0,612372;0,612372;0,612372;0,649340;0,810931;0,520160
30;-1,000000;0,208894;0,569408;0,604162;0,612372;0,612372;0,612372;0,612372;0,612372;0,612372;0,685393;0,810931;0,574209
