Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-0,296962;-0,199299;-0,093070;-0,032819;-0,010412;-0,002065;0,002468;0,009854;0,039460;0,108620;0,238302;0,428286;0,006104
1;-0,390376;-0,182282;-0,058957;-0,012700;-0,003047;0,001383;0,008179;0,022394;0,064065;0,121474;0,242747;0,428286;0,020326
2;-0,572417;-0,197220;-0,041993;-0,008081;-0,001219;0,002584;0,011954;0,034808;0,083650;0,146326;0,293407;0,428286;0,032421
3;-0,446918;-0,196363;-0,051002;-0,011761;-0,001597;0,003193;0,015335;0,045438;0,098263;0,143085;0,301385;0,434486;0,034598
4;-0,411283;-0,171483;-0,044123;-0,007394;-0,000904;0,005158;0,023565;0,070422;0,115689;0,190666;0,351266;0,513375;0,053286
5;-0,277668;-0,148344;-0,026834;-0,004157;0,000942;0,012101;0,043620;0,093113;0,141058;0,230457;0,380044;0,513375;0,072200
6;-0,266625;-0,131066;-0,028881;-0,004568;0,000460;0,009846;0,037213;0,089951;0,146737;0,236426;0,383797;0,513375;0,073991
7;-0,390352;-0,159166;-0,038651;-0,006407;-0,000222;0,010406;0,032847;0,078602;0,137203;0,235218;0,372071;0,513375;0,066190
8;-0,529165;-0,146148;-0,032744;-0,006164;0,001246;0,012382;0,037803;0,083897;0,139164;0,238654;0,385700;0,513375;0,071379
9;-0,240419;-0,110371;-0,016733;-0,003074;0,002916;0,013327;0,042465;0,100657;0,161326;0,244634;0,377909;0,513375;0,081306
10;-0,483682;-0,114680;-0,009498;-0,000404;0,008889;0,027730;0,085130;0,147400;0,218467;0,290694;0,408293;0,513375;0,106202
11;-0,277311;-0,093488;-0,008864;-0,000110;0,011279;0,035788;0,103512;0,165041;0,241815;0,308011;0,420305;0,513375;0,118329
12;-0,341493;-0,102603;-0,008568;0,000741;0,012199;0,039491;0,101187;0,171639;0,234781;0,297976;0,413944;0,513375;0,116079
13;-0,399658;-0,095873;-0,006855;0,002605;0,014612;0,051297;0,105483;0,164341;0,230155;0,286133;0,417178;0,519777;0,116908
14;-0,330177;-0,065795;-0,004209;0,005341;0,023492;0,066265;0,112034;0,178554;0,245154;0,313875;0,423097;0,519777;0,129781
15;-0,312786;-0,069191;-0,002684;0,004717;0,023548;0,071896;0,126418;0,187581;0,251976;0,324737;0,424721;0,519777;0,134372
16;-0,268399;-0,066823;-0,002950;0,004686;0,021725;0,079022;0,146103;0,208833;0,276263;0,340381;0,441080;0,519777;0,144832
17;-0,268399;-0,063731;-0,001238;0,016743;0,063293;0,128335;0,192688;0,247829;0,288862;0,343347;0,432770;0,519777;0,164890
18;-0,261169;-0,071502;0,000154;0,021205;0,084464;0,142897;0,201308;0,254078;0,297925;0,355105;0,434903;0,519777;0,172054
19;-0,310383;-0,086135;-0,001066;0,015422;0,048120;0,121813;0,191288;0,252266;0,309892;0,375753;0,451348;0,526954;0,167870
20;-0,334631;-0,085149;0,005869;0,022940;0,079783;0,139171;0,207278;0,263258;0,319945;0,392430;0,460986;0,526954;0,180651
21;-0,265061;-0,087431;0,005770;0,023505;0,083517;0,149999;0,215069;0,269983;0,320420;0,385317;0,457281;0,526954;0,182343
22;-0,255209;-0,054127;0,009020;0,036360;0,107846;0,185714;0,239713;0,286333;0,349183;0,408135;0,471614;0,526954;0,203979
23;-0,214880;-0,045872;0,007159;0,042591;0,121908;0,198997;0,247131;0,295378;0,352820;0,408436;0,468637;0,526954;0,209719
24;-0,334649;-0,062902;0,007823;0,044537;0,144263;0,226311;0,265995;0,312130;0,369261;0,409147;0,479856;0,526954;0,219642
25;-0,334649;-0,038359;0,013960;0,052622;0,152906;0,242660;0,291864;0,342646;0,387199;0,417191;0,474929;0,526954;0,233762
26;-0,285789;-0,045591;0,010111;0,038688;0,127975;0,232630;0,284693;0,337402;0,381538;0,416067;0,472870;0,526954;0,225638
27;-0,198563;-0,035599;0,013010;0,075021;0,176157;0,242459;0,291389;0,339738;0,387916;0,418938;0,478198;0,526954;0,238723
28;-0,198563;-0,025950;0,025463;0,107640;0,202926;0,260412;0,303918;0,355995;0,395228;0,415589;0,477141;0,567441;0,251836
29;-0,157906;-0,021574;0,036398;0,117340;0,223457;0,274610;0,322561;0,371205;0,404294;0,422400;0,492034;0,567441;0,264273
30;-0,184427;-0,035648;0,033648;0,119914;0,219505;0,277130;0,321219;0,372532;0,405782;0,420760;0,482361;0,575441;0,261720
31;-0,283061;-0,041715;0,062682;0,173551;0,237785;0,280525;0,320457;0,367777;0,407099;0,423425;0,493133;0,575441;0,272472
32;-0,186221;-0,004088;0,082433;0,201410;0,267775;0,304699;0,339190;0,382562;0,408802;0,426298;0,501064;0,575441;0,291014
33;-0,186221;-0,006847;0,061023;0,162487;0,245150;0,294295;0,340189;0,390316;0,410206;0,425300;0,501472;0,575441;0,282359
34;-0,248355;-0,013280;0,104600;0,225478;0,289168;0,326220;0,377622;0,405653;0,418312;0,431884;0,509595;0,575441;0,307525
35;-0,153513;-0,001753;0,103643;0,228762;0,285043;0,321569;0,368901;0,400029;0,415202;0,426676;0,491144;0,575441;0,303922
36;-0,192209;-0,012678;0,094663;0,226730;0,283980;0,325018;0,382509;0,404858;0,415787;0,425869;0,480535;0,575441;0,302727
37;-0,140785;0,010235;0,095017;0,229432;0,307872;0,364441;0,396208;0,412756;0,422160;0,434515;0,490613;0,575441;0,316325
38;-0,380126;-0,010485;0,118430;0,245199;0,322211;0,373708;0,401104;0,412007;0,422602;0,434451;0,494173;0,575441;0,321340
39;-0,142209;0,020400;0,196094;0,295919;0,341567;0,379836;0,403300;0,415120;0,425732;0,441540;0,500393;0,575441;0,341990
40;-0,127297;0,042207;0,217447;0,289674;0,334730;0,375053;0,401229;0,414941;0,426258;0,446370;0,502120;0,575441;0,345003
41;-0,221528;0,046772;0,229267;0,293859;0,339976;0,383971;0,403453;0,416763;0,425216;0,447089;0,506058;0,575441;0,349242
42;-0,025255;0,026470;0,184196;0,276413;0,317352;0,365381;0,397059;0,412071;0,425524;0,446947;0,504074;0,575441;0,335549
43;-0,182943;0,023154;0,198323;0,274021;0,307830;0,356721;0,394024;0,409499;0,422350;0,442954;0,502174;0,575441;0,333105
