Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-0,961237;-0,453348;0,016861;0,478023;0,828910;-0,691970
1;-1,000000;-1,000000;-1,000000;-0,839764;-0,344497;-0,011369;0,037333;0,178944;0,421568;0,584298;0,677334;0,828910;-0,129615
2;-1,000000;-1,000000;-1,000000;-1,000000;-0,308078;0,001738;0,090814;0,313030;0,486471;0,611065;0,742295;0,828910;-0,106267
3;-1,000000;-1,000000;-1,000000;-0,921167;-0,073336;0,040977;0,274321;0,463236;0,606291;0,612372;0,807256;0,828910;-0,019005
4;-1,000000;-1,000000;-1,000000;-0,657633;-0,012068;0,090853;0,307385;0,520044;0,612372;0,634026;0,828910;0,828910;0,032389
5;-1,000000;-1,000000;-0,916159;0,005994;0,163739;0,351550;0,583343;0,612372;0,612372;0,729749;0,830316;0,842972;0,197328
6;-1,000000;-1,000000;-0,900000;0,031836;0,307057;0,511102;0,597383;0,612372;0,612372;0,753984;0,831722;0,842972;0,235783
7;-1,000000;-1,000000;-0,300000;0,151704;0,487072;0,598786;0,612372;0,612372;0,630472;0,828910;0,833128;0,842972;0,345482
8;-1,000000;-1,000000;-0,191508;0,228600;0,502306;0,592257;0,605834;0,612372;0,612372;0,804088;0,836338;0,857259;0,360266
9;-1,000000;-0,500000;0,222623;0,404304;0,554615;0,594581;0,605109;0,612372;0,612372;0,779344;0,847748;0,857960;0,473307
10;-1,000000;-0,268201;0,256727;0,461165;0,577762;0,598360;0,609594;0,612372;0,641359;0,780414;0,858216;0,867956;0,512777
11;-1,000000;-0,474524;0,201235;0,433403;0,571293;0,595894;0,608287;0,612372;0,620659;0,741451;0,853706;0,867956;0,476378
12;-1,000000;-0,017826;0,421884;0,582891;0,593342;0,600745;0,612372;0,612986;0,672208;0,838821;0,864146;0,871547;0,578157
13;-1,000000;0,215640;0,555275;0,589266;0,593342;0,600183;0,612372;0,619055;0,740899;0,847326;0,866644;0,871547;0,624000
14;-1,000000;0,290227;0,576758;0,590791;0,598445;0,611065;0,616230;0,716445;0,826711;0,857259;0,866279;0,872498;0,655021
15;0,000000;0,429390;0,575504;0,593342;0,599295;0,612372;0,615010;0,683459;0,784059;0,840250;0,861422;0,872498;0,659410
16;-1,000000;0,192914;0,563648;0,590791;0,598039;0,610256;0,614129;0,674694;0,766148;0,833151;0,861922;0,872498;0,630569
17;-1,000000;0,312096;0,577227;0,591236;0,602410;0,612372;0,628217;0,732316;0,828910;0,847326;0,860447;0,872498;0,659256
18;-1,000000;0,054567;0,579199;0,591641;0,603718;0,628598;0,700746;0,796537;0,828910;0,849193;0,865064;0,872498;0,649817
19;-1,000000;0,308884;0,590791;0,594193;0,618340;0,684814;0,713293;0,827928;0,828910;0,843500;0,869636;0,872498;0,688029
