Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,000000;0,163175;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,443810;0,666667;0,327365
1;0,000000;0,258413;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,574603;0,666667;0,349968
2;0,000000;0,292063;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,415238;0,666667;0,666667;0,370730
3;0,000000;0,262222;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,361270;0,629841;0,666667;0,666667;0,392000
4;0,047619;0,304762;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,426032;0,666032;0,666667;0,666667;0,406349
5;0,047619;0,304127;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,398095;0,666032;0,666667;0,666667;0,403492
6;0,000000;0,298413;0,333333;0,333333;0,333333;0,333333;0,333333;0,337143;0,622857;0,666667;0,666667;0,666667;0,425841
7;0,323810;0,332063;0,333333;0,333333;0,333333;0,333333;0,346032;0,599365;0,666667;0,666667;0,666667;0,666667;0,461079
8;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,351746;0,610159;0,666667;0,666667;0,666667;0,666667;0,462857
9;0,333333;0,333333;0,333333;0,333333;0,333333;0,379683;0,620317;0,666667;0,666667;0,666667;0,666667;0,666667;0,500000
10;0,333333;0,333333;0,333333;0,333333;0,367619;0,583492;0,651429;0,666667;0,666667;0,666667;0,666667;0,666667;0,526921
11;0,019048;0,312381;0,333333;0,334603;0,431746;0,627302;0,656508;0,666667;0,666667;0,666667;0,667302;0,676190;0,536317
12;0,333333;0,333333;0,333333;0,344127;0,592381;0,632381;0,664127;0,666667;0,666667;0,666667;0,666667;0,666667;0,556635
13;0,333333;0,333333;0,372063;0,625397;0,640000;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,597079
14;0,333333;0,333333;0,394921;0,612063;0,641270;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,598159
15;0,285714;0,330159;0,419683;0,619683;0,648254;0,666667;0,666667;0,666667;0,666667;0,666667;0,669841;0,714286;0,602095
16;0,333333;0,335873;0,446349;0,615873;0,650159;0,666667;0,666667;0,666667;0,666667;0,666667;0,676190;0,714286;0,605778
17;0,333333;0,333968;0,493333;0,629841;0,664127;0,666667;0,666667;0,666667;0,666667;0,666667;0,681905;0,714286;0,613651
18;0,333333;0,333333;0,389206;0,601905;0,658413;0,666667;0,666667;0,666667;0,666667;0,666667;0,676825;0,714286;0,599302
19;0,333333;0,333333;0,411429;0,624127;0,660317;0,666667;0,666667;0,666667;0,666667;0,666667;0,680635;0,742857;0,604317
20;0,333333;0,333333;0,481270;0,630476;0,653968;0,666667;0,666667;0,666667;0,666667;0,666667;0,690159;0,761905;0,612254
21;0,333333;0,333333;0,456508;0,632381;0,652063;0,666667;0,666667;0,666667;0,666667;0,666667;0,706032;0,761905;0,611365
22;0,333333;0,333333;0,452063;0,616508;0,651429;0,666667;0,666667;0,666667;0,666667;0,666667;0,706667;0,761905;0,609333
23;0,333333;0,335873;0,504762;0,619048;0,655238;0,666667;0,666667;0,666667;0,666667;0,666667;0,718095;0,761905;0,616635
24;0,333333;0,333333;0,422857;0,603175;0,657143;0,666667;0,666667;0,666667;0,666667;0,666667;0,704762;0,761905;0,605460
