Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-1,000000;-1,000000;-1,000000;-0,377444;-0,068569;-0,033776;-0,010971;0,002474;0,020605;0,049953;0,139255;0,310988;-0,227847
1;-1,000000;-0,812379;-0,105587;-0,057388;-0,027520;-0,010441;0,000705;0,015035;0,035705;0,063590;0,168521;0,310988;-0,072976
2;-1,000000;-0,968938;-0,124700;-0,061085;-0,029295;-0,011920;-0,000877;0,009805;0,030197;0,063724;0,156402;0,310988;-0,093669
3;-1,000000;-0,775537;-0,103334;-0,045362;-0,023013;-0,008085;0,002087;0,015400;0,031573;0,068659;0,174679;0,310988;-0,066293
4;-1,000000;-0,744167;-0,093809;-0,041318;-0,023067;-0,005462;0,001859;0,015188;0,035361;0,072344;0,172853;0,310988;-0,061022
5;-1,000000;-0,676199;-0,071536;-0,032054;-0,014978;-0,002377;0,007002;0,022194;0,049410;0,081615;0,192025;0,310988;-0,044490
6;-1,000000;-0,849017;-0,101346;-0,034978;-0,015064;-0,000794;0,009482;0,026639;0,049330;0,085335;0,204837;0,336178;-0,062558
7;-1,000000;-0,633876;-0,055249;-0,025376;-0,009759;0,000434;0,010282;0,026809;0,048657;0,079816;0,200572;0,336178;-0,035769
8;-1,000000;-0,906588;-0,082947;-0,026395;-0,007987;0,004655;0,018503;0,035767;0,064217;0,120845;0,223355;0,336178;-0,055657
9;-1,000000;-0,972346;-0,091556;-0,024133;-0,002741;0,011798;0,029614;0,054300;0,089467;0,147943;0,246517;0,336178;-0,051114
10;-1,000000;-0,719386;-0,050395;-0,016965;-0,001347;0,015796;0,035832;0,056492;0,090713;0,164359;0,257097;0,336178;-0,016780
11;-1,000000;-0,610324;-0,043344;-0,012316;0,004838;0,025686;0,047196;0,075422;0,120656;0,175823;0,270847;0,350158;0,005448
12;-1,000000;-0,752897;-0,047455;-0,012462;0,003499;0,020874;0,043801;0,076658;0,112607;0,169398;0,262192;0,350158;-0,012378
13;-1,000000;-0,526073;-0,035773;-0,005227;0,011746;0,029580;0,050335;0,081266;0,113555;0,170702;0,274077;0,372749;0,016419
14;-1,000000;-0,559962;-0,027957;-0,004879;0,013915;0,032767;0,054836;0,087215;0,119739;0,183230;0,280698;0,372749;0,017960
15;-1,000000;-0,902558;-0,042374;-0,006104;0,014036;0,032812;0,057826;0,091314;0,137155;0,206065;0,294005;0,385760;-0,011782
16;-1,000000;-0,517733;-0,021363;0,002819;0,026439;0,050458;0,074660;0,108177;0,146593;0,198971;0,302819;0,413288;0,037184
17;-1,000000;-0,451543;-0,018162;0,010207;0,033325;0,053763;0,080054;0,115979;0,152229;0,201523;0,306064;0,413288;0,048344
18;-1,000000;-0,673166;-0,022518;0,005951;0,030901;0,056705;0,090632;0,129410;0,177677;0,234484;0,341052;0,436365;0,037113
19;-1,000000;-0,365896;-0,007527;0,021408;0,046951;0,078622;0,111880;0,149523;0,189327;0,236264;0,347367;0,436365;0,080792
20;-1,000000;-0,310979;-0,002501;0,024308;0,054427;0,085109;0,121026;0,157966;0,202568;0,240894;0,343579;0,436365;0,091639
21;-1,000000;-0,501928;-0,004280;0,018855;0,045795;0,074321;0,109099;0,151704;0,191424;0,235586;0,341707;0,436365;0,066228
22;-1,000000;-0,506469;0,004077;0,029656;0,059868;0,094973;0,124624;0,162366;0,202308;0,253697;0,355457;0,436365;0,078056
23;-1,000000;-0,345454;0,005219;0,035830;0,068345;0,099308;0,126522;0,159523;0,209736;0,264864;0,356284;0,436365;0,098018
24;-1,000000;-0,298465;0,010266;0,042070;0,066779;0,094934;0,129345;0,165373;0,226768;0,263824;0,350677;0,436365;0,105157
25;-1,000000;-0,349053;0,004439;0,032762;0,064580;0,094624;0,134566;0,176575;0,236354;0,275341;0,364536;0,436365;0,103472
26;-1,000000;-0,260471;0,010686;0,045529;0,078879;0,109971;0,142608;0,188925;0,236943;0,282021;0,383753;0,447141;0,121884
27;-1,000000;-0,047689;0,027269;0,068567;0,104059;0,134633;0,162924;0,205598;0,244030;0,287207;0,386765;0,447141;0,157336
28;-1,000000;-0,165151;0,039487;0,080611;0,117857;0,150784;0,186711;0,222441;0,263595;0,308847;0,393018;0,447141;0,159820
