Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Best;Average
156;0,333333;0,501905;0,664286;0,699524;0,758095;0,815714;0,862381;0,910476;0,933810;0,950000;0,964762;0,980952;0,806095
157;0,333333;0,577143;0,682381;0,747143;0,796190;0,837143;0,880000;0,917619;0,940000;0,956667;0,965238;0,980952;0,829952
158;0,333333;0,617619;0,680000;0,729048;0,775238;0,828571;0,857143;0,897619;0,932381;0,951905;0,964286;0,980952;0,823381
159;0,409524;0,583810;0,673810;0,722381;0,769524;0,826667;0,847143;0,891429;0,924762;0,947619;0,964762;0,980952;0,815190
160;0,409524;0,594762;0,669524;0,710476;0,772857;0,830952;0,861429;0,904762;0,932381;0,949524;0,965238;0,980952;0,819190
161;0,352381;0,565238;0,666667;0,677619;0,725714;0,791429;0,846190;0,899048;0,925714;0,949048;0,968095;0,980952;0,801476
162;0,352381;0,587619;0,666667;0,670476;0,718571;0,804286;0,843333;0,890952;0,919524;0,948571;0,969048;0,980952;0,801905
163;0,333333;0,591429;0,666667;0,671429;0,725714;0,798095;0,836667;0,893333;0,921429;0,945714;0,967143;0,980952;0,801762
164;0,333333;0,515714;0,666667;0,667143;0,691429;0,769048;0,830000;0,880476;0,924286;0,950000;0,969524;0,980952;0,786429
165;0,333333;0,520000;0,661905;0,666667;0,700000;0,779048;0,837619;0,895238;0,926667;0,951429;0,969048;0,980952;0,790762
166;0,333333;0,519524;0,664286;0,666667;0,680952;0,748095;0,817619;0,867619;0,921429;0,951429;0,969048;0,980952;0,780667
167;0,333333;0,544286;0,666667;0,666667;0,720000;0,811429;0,863810;0,913333;0,935714;0,956667;0,970476;0,980952;0,804905
168;0,352381;0,530000;0,664286;0,674286;0,761429;0,820000;0,882857;0,920952;0,945238;0,957619;0,972857;0,980952;0,812952
169;0,333333;0,530952;0,665238;0,701905;0,781429;0,823810;0,866190;0,904762;0,932381;0,951905;0,968571;0,980952;0,812714
170;0,380952;0,593333;0,670000;0,736667;0,806190;0,854762;0,896190;0,914762;0,931905;0,950000;0,965714;0,980952;0,831952
171;0,333333;0,573333;0,678571;0,770000;0,833810;0,881429;0,902381;0,924286;0,944286;0,952381;0,966667;0,980952;0,842714
172;0,514286;0,657619;0,755238;0,829048;0,870952;0,900952;0,921905;0,937143;0,951429;0,953810;0,970952;0,980952;0,874905
173;0,333333;0,585238;0,700476;0,794286;0,844762;0,890476;0,915238;0,937619;0,950000;0,955714;0,971429;0,980952;0,854524
174;0,333333;0,600952;0,704286;0,806667;0,860476;0,900000;0,919524;0,940476;0,951429;0,958571;0,972381;0,980952;0,861476
175;0,476190;0,643333;0,747143;0,842857;0,893810;0,914286;0,932381;0,945714;0,952381;0,962857;0,972857;0,980952;0,880762
176;0,476190;0,632381;0,742857;0,832857;0,869524;0,901429;0,921429;0,940000;0,950476;0,960476;0,972857;0,980952;0,872429
177;0,361905;0,630952;0,791905;0,859048;0,898571;0,919048;0,932381;0,947619;0,952381;0,960952;0,973333;0,980952;0,886619
178;0,333333;0,534762;0,691905;0,815238;0,870476;0,904286;0,923333;0,940952;0,950000;0,954286;0,971905;0,980952;0,855714
179;0,333333;0,603333;0,746190;0,847143;0,899048;0,920952;0,929048;0,943810;0,952381;0,956190;0,971905;0,980952;0,877000
180;0,352381;0,637619;0,726667;0,825714;0,882381;0,917143;0,926667;0,944762;0,952381;0,959524;0,973333;0,980952;0,874619
181;0,352381;0,593333;0,673810;0,757619;0,837143;0,890000;0,921429;0,935238;0,950952;0,964286;0,972857;0,980952;0,849667
182;0,523810;0,640952;0,690476;0,775238;0,837143;0,892857;0,921429;0,934286;0,950952;0,960476;0,972857;0,980952;0,857667
183;0,561905;0,649048;0,743810;0,825238;0,871905;0,910952;0,923810;0,937143;0,952381;0,962857;0,973333;0,980952;0,875048
184;0,333333;0,626667;0,745238;0,823333;0,870952;0,908571;0,923810;0,936667;0,951905;0,960476;0,972381;0,980952;0,872000
185;0,333333;0,601905;0,717143;0,830952;0,891905;0,914762;0,925238;0,943810;0,953333;0,962857;0,972857;0,980952;0,871476
186;0,380952;0,638095;0,743333;0,847619;0,902381;0,918571;0,924762;0,945714;0,954286;0,965238;0,972857;0,980952;0,881286
187;0,352381;0,650476;0,830952;0,901905;0,918571;0,923810;0,940952;0,952381;0,955238;0,965714;0,972857;0,980952;0,901286
188;0,333333;0,651429;0,801905;0,886667;0,915714;0,923810;0,935238;0,950476;0,952857;0,966190;0,972381;0,980952;0,895667
189;0,352381;0,671905;0,835714;0,898571;0,920476;0,923810;0,939048;0,951429;0,952381;0,964286;0,972381;0,980952;0,903000
190;0,352381;0,612381;0,796190;0,870476;0,915714;0,923810;0,938571;0,950000;0,952381;0,963333;0,972857;0,980952;0,889571
191;0,333333;0,652381;0,845238;0,900000;0,923333;0,927143;0,942857;0,952381;0,955238;0,965714;0,972381;0,980952;0,903667
192;0,333333;0,634762;0,799524;0,895714;0,923810;0,933810;0,945714;0,952381;0,958095;0,964286;0,972381;0,980952;0,898048
193;0,400000;0,631905;0,786190;0,894762;0,922857;0,926667;0,942857;0,950000;0,954286;0,963810;0,973333;0,980952;0,894667
194;0,400000;0,654762;0,825714;0,892381;0,922381;0,926667;0,940952;0,949048;0,954286;0,963810;0,973333;0,980952;0,900333
195;0,409524;0,664286;0,830000;0,890476;0,918095;0,926667;0,939524;0,942857;0,954286;0,964762;0,972857;0,980952;0,900381
196;0,333333;0,690952;0,855714;0,910952;0,923810;0,933333;0,942857;0,946190;0,953810;0,964286;0,972857;0,980952;0,909476
197;0,514286;0,710952;0,851429;0,898571;0,923333;0,930476;0,942857;0,946190;0,952381;0,962381;0,972857;0,980952;0,909143
198;0,485714;0,746190;0,867619;0,903810;0,923810;0,938571;0,942857;0,950476;0,952381;0,965238;0,972857;0,980952;0,916381
199;0,352381;0,669524;0,859048;0,896667;0,918571;0,929048;0,942857;0,950952;0,954286;0,966667;0,972857;0,980952;0,906048
200;0,400000;0,632381;0,793810;0,880952;0,912857;0,923810;0,936667;0,944286;0,952381;0,962381;0,972857;0,980952;0,891238
201;0,533333;0,646667;0,750476;0,868571;0,915714;0,923810;0,935714;0,943333;0,952381;0,957619;0,972857;0,980952;0,886714
202;0,552381;0,638095;0,746667;0,862381;0,912381;0,923810;0,936667;0,942857;0,951429;0,956190;0,972381;0,980952;0,884286
203;0,580952;0,645714;0,800952;0,888571;0,922857;0,929524;0,942857;0,946190;0,952381;0,960000;0,972381;0,980952;0,896143
204;0,419048;0,610952;0,754762;0,857619;0,915714;0,925714;0,942857;0,943333;0,952381;0,964286;0,972857;0,980952;0,884048
205;0,333333;0,611429;0,767143;0,872381;0,913810;0,923810;0,940476;0,943333;0,954286;0,965714;0,973333;0,980952;0,886571
