Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,048000;0,231086;0,272000;0,275886;0,328000;0,328000;0,328000;0,369829;0,400000;0,400000;0,438400;0,680000;0,337120
1;0,040000;0,246857;0,272000;0,319086;0,328000;0,328000;0,355886;0,400000;0,400000;0,400000;0,457600;0,680000;0,350743
2;0,080000;0,250057;0,272914;0,326857;0,328000;0,328000;0,361371;0,400000;0,400000;0,400000;0,485029;0,680000;0,355223
3;0,032000;0,247086;0,296914;0,328000;0,328000;0,331657;0,396114;0,400000;0,400000;0,400000;0,502171;0,680000;0,362994
4;0,096000;0,264457;0,304229;0,328000;0,328000;0,370057;0,400000;0,400000;0,400000;0,400229;0,546286;0,680000;0,374126
5;0,096000;0,250971;0,310171;0,328000;0,328457;0,391314;0,400000;0,400000;0,400000;0,402514;0,554057;0,664000;0,376549
6;0,192000;0,268114;0,295543;0,328000;0,331886;0,395886;0,400000;0,400000;0,400000;0,404343;0,558400;0,696000;0,378217
7;0,056000;0,253943;0,302857;0,328000;0,350857;0,400000;0,400000;0,400000;0,400000;0,405257;0,569143;0,696000;0,381006
8;0,056000;0,259429;0,322971;0,337829;0,398857;0,400000;0,400000;0,400000;0,400000;0,410971;0,566400;0,696000;0,389646
9;0,232000;0,269943;0,327543;0,339429;0,395657;0,400000;0,400000;0,400000;0,400000;0,427200;0,594743;0,696000;0,395451
10;0,048000;0,256229;0,322971;0,340571;0,397943;0,400000;0,400000;0,400000;0,400000;0,433829;0,611886;0,696000;0,396343
11;0,168000;0,273371;0,328000;0,370057;0,400000;0,400000;0,400000;0,400000;0,400000;0,480914;0,638857;0,696000;0,409120
12;0,096000;0,288000;0,331886;0,397257;0,400000;0,400000;0,400000;0,400000;0,400686;0,510400;0,668800;0,856000;0,419703
13;0,216000;0,303086;0,328000;0,385600;0,400000;0,400000;0,400000;0,400000;0,418971;0,555886;0,680914;0,856000;0,427246
14;0,272000;0,307657;0,328000;0,383314;0,400000;0,400000;0,400000;0,400000;0,440914;0,560686;0,682514;0,856000;0,430309
15;0,272000;0,311771;0,328229;0,389029;0,400000;0,400000;0,400000;0,407543;0,486400;0,598857;0,703086;0,856000;0,442491
16;0,272000;0,308800;0,328229;0,393371;0,400000;0,400000;0,400000;0,408914;0,521143;0,630171;0,718629;0,856000;0,450926
17;0,072000;0,307886;0,330286;0,396343;0,400000;0,400000;0,400000;0,437257;0,552457;0,642286;0,724800;0,856000;0,459131
18;0,176000;0,314286;0,354286;0,400000;0,400000;0,400000;0,405257;0,496457;0,608457;0,664229;0,727314;0,856000;0,477029
19;0,224000;0,318400;0,370514;0,400000;0,400000;0,400000;0,449143;0,548114;0,626514;0,669257;0,727771;0,856000;0,490971
20;0,008000;0,311086;0,359086;0,400000;0,400000;0,405486;0,479086;0,561143;0,635886;0,676800;0,749029;0,896000;0,497760
21;0,144000;0,305600;0,343543;0,399543;0,400000;0,408914;0,484800;0,583543;0,649829;0,680457;0,763886;0,896000;0,502011
22;0,216000;0,313143;0,356343;0,400000;0,400000;0,403200;0,468800;0,578057;0,643429;0,678400;0,759543;0,896000;0,500091
23;0,280000;0,326171;0,382171;0,400000;0,400000;0,434743;0,552686;0,633143;0,668571;0,685486;0,767086;0,896000;0,525006
24;0,272000;0,321600;0,380571;0,400000;0,410286;0,490286;0,593143;0,656000;0,677257;0,688457;0,760457;0,896000;0,537806
25;0,272000;0,322514;0,396571;0,400229;0,437943;0,552000;0,629257;0,663086;0,678857;0,689371;0,766171;0,896000;0,553600
26;0,272000;0,337371;0,400000;0,401143;0,449600;0,565486;0,629943;0,658971;0,675886;0,689371;0,762057;0,896000;0,556983
27;0,328000;0,357943;0,400000;0,411429;0,496914;0,597714;0,642743;0,663314;0,679086;0,689371;0,771886;0,896000;0,571040
28;0,272000;0,352914;0,400000;0,424457;0,525486;0,605029;0,648229;0,665371;0,679771;0,688686;0,778286;0,920000;0,576823
29;0,272000;0,341257;0,400000;0,421257;0,510629;0,596800;0,637943;0,660800;0,676571;0,685943;0,763886;0,920000;0,569509
30;0,272000;0,354743;0,400000;0,431086;0,532343;0,596343;0,632457;0,656457;0,671314;0,684571;0,773257;0,920000;0,573257
31;0,328000;0,349029;0,400000;0,435200;0,536686;0,598629;0,629029;0,655086;0,672686;0,686629;0,796571;0,920000;0,575954
32;0,328000;0,349486;0,400686;0,441143;0,543543;0,602971;0,638171;0,657371;0,675429;0,687543;0,782400;0,920000;0,577874
33;0,328000;0,360686;0,400914;0,447771;0,558171;0,615543;0,647086;0,658286;0,675886;0,686400;0,769829;0,920000;0,582057
34;0,328000;0,361829;0,415771;0,483429;0,577371;0,622400;0,652343;0,660343;0,675886;0,687086;0,768457;0,920000;0,590491
35;0,328000;0,375086;0,421943;0,498743;0,576686;0,621257;0,650057;0,659200;0,674971;0,686400;0,774400;0,920000;0,593874
36;0,328000;0,358400;0,412800;0,492343;0,584457;0,622171;0,652343;0,663314;0,675657;0,686857;0,765029;0,920000;0,591337
37;0,272000;0,344686;0,402743;0,472000;0,586057;0,624914;0,651657;0,661943;0,673143;0,683429;0,760457;0,920000;0,586103
38;0,328000;0,362514;0,422171;0,517029;0,598857;0,629714;0,654857;0,664229;0,675657;0,685943;0,751543;0,920000;0,596251
39;0,328000;0,372114;0,415543;0,510857;0,596800;0,632914;0,653943;0,667429;0,677486;0,687543;0,734629;0,920000;0,594926
40;0,328000;0,370286;0,420571;0,511314;0,592914;0,637029;0,655771;0,667657;0,678171;0,688000;0,734857;0,920000;0,595657
41;0,328000;0,370514;0,422629;0,505600;0,592000;0,631314;0,653714;0,667200;0,677943;0,686629;0,737600;0,920000;0,594514
42;0,328000;0,380571;0,427886;0,519771;0,597486;0,633829;0,657143;0,669486;0,681143;0,688000;0,732114;0,920000;0,598743
43;0,328000;0,379657;0,426286;0,509486;0,594057;0,636114;0,654400;0,668343;0,678400;0,686629;0,732343;0,920000;0,596571
44;0,328000;0,372114;0,432229;0,538743;0,609143;0,640457;0,655086;0,667657;0,679086;0,686857;0,733714;0,920000;0,601509
45;0,272000;0,373257;0,444571;0,572800;0,622400;0,646171;0,656686;0,667200;0,678629;0,685943;0,735086;0,920000;0,608274
46;0,328000;0,371200;0,430857;0,527771;0,597486;0,637257;0,652800;0,661714;0,675429;0,683429;0,744457;0,920000;0,598240
47;0,272000;0,361600;0,433371;0,538057;0,597257;0,634514;0,652571;0,660800;0,673600;0,683886;0,744229;0,920000;0,597989
48;0,328000;0,379886;0,436114;0,544229;0,600686;0,637486;0,654857;0,664914;0,676114;0,685257;0,750629;0,920000;0,603017
49;0,328000;0,387657;0,442971;0,538971;0,600000;0,630400;0,652800;0,662400;0,674971;0,685714;0,741029;0,920000;0,601691
50;0,328000;0,381486;0,421486;0,508114;0,593143;0,628571;0,652114;0,665143;0,676343;0,686857;0,738971;0,920000;0,595223
51;0,328000;0,389486;0,429029;0,540343;0,598857;0,633829;0,655086;0,667200;0,676800;0,685943;0,743543;0,920000;0,602011
52;0,328000;0,383086;0,438857;0,543771;0,597486;0,631086;0,652343;0,662857;0,674971;0,683657;0,732571;0,920000;0,600069
53;0,328000;0,394971;0,462400;0,556343;0,606857;0,639086;0,654400;0,669257;0,679086;0,686171;0,739657;0,920000;0,608823
54;0,328000;0,386057;0,465600;0,579429;0,618971;0,646171;0,659200;0,672686;0,680914;0,688000;0,735086;0,920000;0,613211
55;0,328000;0,398171;0,497371;0,580343;0,617829;0,648000;0,660114;0,673143;0,681371;0,688000;0,736000;0,920000;0,618034
56;0,328000;0,404114;0,502400;0,581943;0,620571;0,648914;0,657600;0,673371;0,681143;0,688000;0,732343;0,920000;0,619040
57;0,344000;0,411886;0,523429;0,584000;0,628571;0,651429;0,660114;0,673829;0,680000;0,687771;0,735771;0,920000;0,623680
58;0,328000;0,398400;0,529143;0,589714;0,627886;0,651886;0,660343;0,673829;0,680000;0,687543;0,728914;0,920000;0,622766
59;0,328000;0,396343;0,517029;0,591086;0,626057;0,647086;0,656000;0,667429;0,678171;0,684343;0,725714;0,920000;0,618926
60;0,328000;0,384457;0,511543;0,591314;0,629943;0,650286;0,658971;0,670400;0,679543;0,684343;0,733029;0,920000;0,619383
61;0,328000;0,397714;0,537371;0,612800;0,640914;0,653029;0,661714;0,674971;0,680000;0,687086;0,738971;0,920000;0,628457
62;0,328000;0,408914;0,551086;0,609143;0,632686;0,651200;0,660343;0,675657;0,680914;0,688000;0,731886;0,920000;0,628983
63;0,272000;0,378286;0,521371;0,604571;0,635200;0,650971;0,658743;0,673371;0,681143;0,688000;0,740343;0,920000;0,623200
64;0,328000;0,408686;0,573714;0,611657;0,640686;0,653257;0,661029;0,676114;0,680914;0,688000;0,741714;0,920000;0,633577
65;0,272000;0,416457;0,573257;0,614629;0,640229;0,653029;0,658971;0,673829;0,680229;0,688000;0,758171;0,920000;0,635680
66;0,328000;0,413943;0,560457;0,606171;0,639314;0,652114;0,660114;0,674514;0,680914;0,688000;0,757257;0,920000;0,633280
67;0,328000;0,402743;0,557943;0,606171;0,638857;0,652800;0,658057;0,672686;0,680229;0,688000;0,759314;0,920000;0,631680
68;0,328000;0,411200;0,550171;0,604571;0,638171;0,653029;0,656457;0,668343;0,678400;0,687314;0,746743;0,920000;0,629440
69;0,328000;0,413257;0,549714;0,601143;0,632229;0,651200;0,662857;0,676343;0,682743;0,688000;0,742171;0,920000;0,629966
70;0,328000;0,406171;0,529600;0,587886;0,624686;0,647314;0,661714;0,677486;0,682971;0,688000;0,722971;0,920000;0,622880
71;0,328000;0,398171;0,507886;0,577600;0,620800;0,650514;0,658057;0,674514;0,682057;0,688000;0,722971;0,920000;0,618057
72;0,328000;0,401143;0,523200;0,586743;0,626514;0,651657;0,660571;0,677257;0,684800;0,688000;0,723657;0,920000;0,622354
73;0,328000;0,416457;0,525714;0,595886;0,634743;0,652343;0,660114;0,677257;0,683200;0,688000;0,735543;0,920000;0,626926
74;0,328000;0,404800;0,514514;0,589486;0,633600;0,652343;0,662857;0,677943;0,681600;0,688000;0,728914;0,920000;0,623406
75;0,328000;0,436800;0,567771;0,618514;0,647086;0,656000;0,669029;0,680000;0,685943;0,688000;0,741714;0,920000;0,639086
76;0,328000;0,426514;0,559771;0,612571;0,643429;0,654857;0,665371;0,679771;0,685943;0,688000;0,735314;0,920000;0,635154
77;0,328000;0,452571;0,576229;0,615771;0,649829;0,657143;0,672457;0,680686;0,688000;0,688000;0,744000;0,920000;0,642469
78;0,328000;0,420343;0,562971;0,616686;0,649829;0,657371;0,671086;0,680000;0,687086;0,688000;0,746286;0,920000;0,637966
