Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-0,413538;-0,252679;-0,099306;-0,033623;-0,008182;-0,001967;0,002664;0,011123;0,050134;0,122142;0,242730;0,388143;0,003303
1;-0,313892;-0,161177;-0,052235;-0,011178;-0,001199;0,005186;0,015556;0,050298;0,093980;0,166161;0,294264;0,450469;0,039966
2;-0,387904;-0,162205;-0,045831;-0,010869;-0,001975;0,003524;0,013155;0,043877;0,100186;0,167651;0,303028;0,450469;0,041054
3;-0,387904;-0,166907;-0,062140;-0,010969;-0,001593;0,003106;0,018037;0,063834;0,102657;0,153529;0,335533;0,450469;0,043509
4;-0,392696;-0,189237;-0,054970;-0,012050;-0,001699;0,002379;0,012534;0,060196;0,101866;0,161577;0,333957;0,450469;0,041455
5;-0,392696;-0,144753;-0,036603;-0,006951;0,000583;0,008042;0,039305;0,076013;0,114988;0,178617;0,367885;0,478275;0,059713
6;-0,310614;-0,115951;-0,029185;-0,004099;0,000783;0,009238;0,045956;0,087682;0,133594;0,214256;0,387372;0,503823;0,072964
7;-0,207844;-0,096824;-0,013010;-0,001171;0,003616;0,022741;0,064088;0,097429;0,144468;0,263593;0,424182;0,516181;0,090911
8;-0,222316;-0,080872;-0,009913;-0,000165;0,008394;0,031439;0,069868;0,117730;0,190189;0,297622;0,426275;0,516181;0,105057
9;-0,169946;-0,068015;-0,005325;0,004376;0,020263;0,049459;0,092696;0,137632;0,221613;0,326484;0,438305;0,516181;0,121749
10;-0,247865;-0,071893;-0,007767;0,003634;0,025059;0,068874;0,116502;0,178477;0,262086;0,342439;0,440179;0,516181;0,135759
11;-0,274375;-0,100619;-0,006894;0,010939;0,053762;0,103913;0,156153;0,220074;0,301944;0,357176;0,449959;0,517607;0,154641
12;-0,169946;-0,074853;-0,006004;0,011436;0,067291;0,126213;0,190529;0,265461;0,319409;0,369654;0,468189;0,548281;0,173732
13;-0,271997;-0,091070;-0,001519;0,044460;0,109438;0,151633;0,205544;0,253730;0,309945;0,373240;0,479490;0,548281;0,183489
14;-0,223840;-0,055493;0,009483;0,068608;0,116080;0,157636;0,217769;0,280356;0,324582;0,386456;0,490947;0,636237;0,199642
15;-0,223840;-0,052510;0,003042;0,054086;0,117083;0,165235;0,225023;0,286072;0,328262;0,392520;0,497472;0,636237;0,201629
16;-0,175030;-0,037060;0,018628;0,093758;0,141972;0,192831;0,249947;0,295399;0,348160;0,403385;0,493824;0,636237;0,220084
17;-0,155768;-0,034670;0,007556;0,075988;0,139984;0,199249;0,257830;0,308956;0,359002;0,402856;0,496136;0,636237;0,221289
18;-0,328805;-0,050298;0,003384;0,052511;0,127475;0,183323;0,231609;0,294050;0,349347;0,397101;0,494636;0,636237;0,208314
19;-0,219161;-0,042427;0,021781;0,084391;0,124880;0,180548;0,245703;0,312200;0,359469;0,406568;0,500309;0,641958;0,219342
20;-0,254360;-0,047595;0,039725;0,101095;0,162110;0,234774;0,298217;0,334830;0,371522;0,408787;0,502611;0,641958;0,240608
21;-0,183662;-0,031880;0,036144;0,104337;0,162557;0,238196;0,291350;0,338471;0,369633;0,403548;0,497654;0,641958;0,241001
22;-0,109677;-0,015191;0,060451;0,127269;0,184095;0,255517;0,310662;0,348182;0,381566;0,415518;0,516047;0,641958;0,258412
23;-0,326836;-0,041096;0,033046;0,110370;0,175241;0,236391;0,284814;0,335120;0,368174;0,413821;0,514902;0,641958;0,243078
24;-0,316922;-0,035947;0,058529;0,125230;0,194696;0,245878;0,305634;0,345786;0,383879;0,415039;0,502206;0,641958;0,254093
25;-0,553476;-0,053926;0,068571;0,137330;0,206137;0,272670;0,330825;0,371441;0,403603;0,429359;0,509357;0,641958;0,267537
26;-0,208772;-0,031224;0,050057;0,130873;0,209439;0,263034;0,309603;0,354077;0,394584;0,425332;0,501853;0,641958;0,260763
27;-0,073983;0,001082;0,086271;0,149229;0,213930;0,273089;0,328891;0,366230;0,407203;0,438105;0,514205;0,641958;0,277824
28;-0,175539;0,009173;0,117636;0,197377;0,263272;0,305349;0,350859;0,389538;0,415264;0,447911;0,523783;0,641958;0,302016
29;-0,213231;0,004876;0,147847;0,238189;0,289919;0,329303;0,358748;0,392161;0,418713;0,441084;0,513781;0,641958;0,313462
30;-0,354157;0,006914;0,169460;0,245914;0,293328;0,327155;0,361364;0,391412;0,416552;0,442907;0,518862;0,641958;0,317387
31;-0,354157;-0,019619;0,111328;0,227552;0,294302;0,335174;0,360160;0,393017;0,421943;0,447494;0,512738;0,641958;0,308409
32;-0,354157;0,000960;0,147790;0,250214;0,309108;0,347486;0,377548;0,405926;0,431523;0,455819;0,515933;0,641958;0,324231
33;-0,178289;0,010940;0,198260;0,282415;0,328632;0,358757;0,390774;0,412678;0,432120;0,453341;0,512208;0,641958;0,338012
34;-0,187397;0,012533;0,191126;0,293531;0,330020;0,357481;0,386240;0,406316;0,424886;0,443616;0,502180;0,641958;0,334793
35;-0,073029;0,059595;0,241854;0,309791;0,346410;0,375962;0,396854;0,414603;0,430748;0,449147;0,507830;0,641958;0,353279
36;-0,009556;0,064789;0,230037;0,299534;0,346560;0,377577;0,395422;0,407081;0,426063;0,440405;0,505618;0,641958;0,349309
37;-0,093429;0,034559;0,225103;0,301990;0,351507;0,384187;0,396065;0,407012;0,422515;0,440902;0,503250;0,641958;0,346709
38;-0,049783;0,087865;0,263536;0,323210;0,362896;0,390831;0,401729;0,415104;0,429931;0,446573;0,515829;0,641958;0,363750
39;-0,008042;0,119093;0,289253;0,337916;0,369275;0,393723;0,402105;0,413387;0,432519;0,449477;0,522216;0,641958;0,372896
40;-0,020402;0,102053;0,287805;0,340011;0,370553;0,393093;0,402058;0,413153;0,429220;0,453777;0,524775;0,641958;0,371650
41;-0,020402;0,155487;0,292769;0,337248;0,375658;0,393392;0,400852;0,411615;0,425809;0,452885;0,527893;0,641958;0,377361
42;-0,020402;0,133167;0,280858;0,331448;0,367639;0,391892;0,400324;0,412062;0,428412;0,456601;0,528632;0,641958;0,373103
43;0,003532;0,141344;0,287650;0,342126;0,377098;0,391850;0,400517;0,415064;0,431032;0,452556;0,508989;0,641958;0,374823
44;0,005947;0,152245;0,280458;0,337268;0,381731;0,397542;0,407608;0,419295;0,430060;0,450409;0,508094;0,641958;0,376471
45;-0,035781;0,113040;0,263783;0,322671;0,360329;0,388906;0,399837;0,413336;0,427186;0,447457;0,507818;0,641958;0,364436
46;-0,097553;0,061032;0,232199;0,307915;0,348792;0,382456;0,398307;0,411892;0,430012;0,448061;0,504263;0,641958;0,352493
47;-0,056318;0,041311;0,171889;0,262229;0,332153;0,367088;0,391477;0,406824;0,425164;0,438785;0,492622;0,641958;0,332954
48;-0,057642;0,044105;0,155982;0,249578;0,325651;0,367904;0,391525;0,406702;0,424139;0,440463;0,494304;0,641958;0,330035
49;-0,049465;0,049563;0,182538;0,275948;0,342684;0,375305;0,393878;0,409367;0,424432;0,441111;0,506986;0,653408;0,340181
50;-0,049465;0,080338;0,229432;0,321289;0,365339;0,388145;0,398429;0,412738;0,425530;0,445273;0,506349;0,653408;0,357286
51;-0,049465;0,093821;0,258617;0,343669;0,377147;0,391668;0,400364;0,414457;0,427044;0,446191;0,510318;0,653408;0,366330
52;-0,052975;0,071821;0,256932;0,334112;0,370991;0,389522;0,398560;0,410909;0,422444;0,445113;0,503154;0,653408;0,360356
53;-0,024904;0,114906;0,296326;0,349736;0,374240;0,389889;0,398370;0,410894;0,424367;0,446794;0,508635;0,653408;0,371416
54;-0,050102;0,124988;0,316603;0,358692;0,378143;0,391200;0,399912;0,411331;0,422043;0,442696;0,500634;0,653408;0,374624
55;-0,054105;0,101466;0,308305;0,355988;0,377395;0,390613;0,397974;0,412293;0,424869;0,443409;0,499797;0,653408;0,371211
56;-0,054105;0,147831;0,328597;0,366003;0,383366;0,393751;0,402417;0,415339;0,429217;0,448626;0,506673;0,653408;0,382182
57;-0,008759;0,210368;0,344651;0,374748;0,389098;0,396330;0,404981;0,417410;0,432565;0,452956;0,511488;0,653408;0,393460
