Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,021488;0,036860;0,039107;0,047868;0,094116;0,180165;0,222314;0,249223;0,416430;0,609818;0,697785;0,700000;0,259369
1;0,033884;0,059769;0,178281;0,222314;0,249355;0,353719;0,479669;0,573752;0,653521;0,695967;0,700000;0,700000;0,416635
2;0,027273;0,084529;0,221025;0,342017;0,465289;0,560826;0,629355;0,676165;0,698413;0,700000;0,700364;0,709091;0,507798
3;0,027273;0,117818;0,282446;0,432033;0,532595;0,605983;0,658380;0,695372;0,700000;0,700000;0,700727;0,709091;0,542536
4;0,034711;0,153587;0,358413;0,492595;0,582149;0,634579;0,681983;0,699207;0,700000;0,700000;0,700364;0,709091;0,570288
5;0,019008;0,094050;0,335438;0,485289;0,581851;0,627008;0,670876;0,696793;0,700000;0,700000;0,700727;0,709091;0,559203
6;0,035537;0,159107;0,434512;0,556331;0,620496;0,660893;0,692298;0,700000;0,700000;0,700000;0,700727;0,709091;0,592436
7;0,038017;0,222843;0,450744;0,558050;0,624099;0,661091;0,688595;0,699702;0,700000;0,700000;0,700727;0,709091;0,600585
8;0,056198;0,253091;0,470083;0,595636;0,646711;0,684033;0,696033;0,700000;0,700000;0,700000;0,700727;0,709091;0,614631
9;0,038017;0,208132;0,511107;0,610810;0,661917;0,692661;0,699802;0,700000;0,700000;0,700000;0,701091;0,709091;0,618552
10;0,038017;0,317388;0,576430;0,640430;0,681256;0,695240;0,699901;0,700000;0,700000;0,700000;0,700727;0,709091;0,641137
11;0,038017;0,293256;0,548595;0,626909;0,675702;0,696198;0,700000;0,700000;0,700000;0,700000;0,700727;0,709091;0,634139
12;0,038017;0,404331;0,604562;0,670942;0,692860;0,699207;0,700000;0,700000;0,700000;0,700000;0,700727;0,709091;0,657263
13;0,039669;0,376860;0,619405;0,672893;0,693388;0,699835;0,700000;0,700000;0,700000;0,700000;0,700727;0,709091;0,656311
14;0,119008;0,433752;0,642909;0,680628;0,697917;0,700000;0,700000;0,700000;0,700000;0,700000;0,701091;0,709091;0,665630
15;0,051240;0,436826;0,649421;0,681289;0,697289;0,700000;0,700000;0,700000;0,700000;0,700000;0,700727;0,709091;0,666555
