Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Best;Average
255;-1,000000;0,265075;0,583323;0,594030;0,606307;0,612372;0,612372;0,612372;0,612372;0,642301;0,909888;0,985848;0,605041
256;-1,000000;0,100711;0,584943;0,598144;0,611337;0,612372;0,612372;0,612372;0,612372;0,666295;0,903837;0,985848;0,591476
257;-1,000000;0,304769;0,586292;0,599278;0,611305;0,612372;0,612372;0,612372;0,612611;0,688778;0,891316;0,985848;0,613147
258;0,000000;0,357687;0,591200;0,605974;0,612372;0,612372;0,612372;0,612372;0,627326;0,775943;0,937477;0,985848;0,634510
259;-1,000000;0,278044;0,588448;0,603755;0,611321;0,612372;0,612372;0,612576;0,676062;0,843322;0,946024;0,985848;0,638430
260;0,000000;0,412908;0,589511;0,604583;0,612162;0,612372;0,612372;0,612372;0,624294;0,778969;0,940813;0,985848;0,640036
261;-1,000000;0,323663;0,587851;0,601379;0,610901;0,612372;0,612372;0,612372;0,618222;0,783411;0,938107;0,985848;0,630065
262;-1,000000;0,313859;0,583475;0,596641;0,607278;0,612372;0,612372;0,612372;0,615709;0,753789;0,926995;0,985848;0,623486
263;-1,000000;-0,075297;0,537255;0,590733;0,603902;0,612162;0,612372;0,612372;0,613253;0,701685;0,900415;0,985848;0,570885
264;-1,000000;0,213212;0,580788;0,596123;0,608475;0,612372;0,612372;0,612372;0,612372;0,679742;0,886952;0,985848;0,601478
265;-1,000000;0,184746;0,581989;0,596115;0,608475;0,612372;0,612372;0,612372;0,612372;0,638071;0,861323;0,985848;0,592021
266;-1,000000;0,188733;0,579697;0,594203;0,608912;0,612372;0,612372;0,612372;0,612372;0,624553;0,853460;0,985848;0,589905
267;-1,000000;0,214587;0,581462;0,598044;0,610723;0,612372;0,612372;0,612372;0,612372;0,622872;0,863756;0,971958;0,594093
268;0,017376;0,417218;0,588965;0,602232;0,612372;0,612372;0,612372;0,612372;0,612372;0,631962;0,893077;0,971958;0,619532
269;-1,000000;0,278314;0,577678;0,599067;0,609106;0,612372;0,612372;0,612372;0,612372;0,622087;0,883369;0,971958;0,601911
270;-1,000000;0,174619;0,584346;0,601898;0,611047;0,612372;0,612372;0,612372;0,612372;0,625163;0,869357;0,971958;0,591592
271;-1,000000;0,216343;0,587453;0,601164;0,610449;0,612372;0,612372;0,612372;0,612372;0,635077;0,898414;0,985848;0,599839
272;-1,000000;0,410064;0,593796;0,605451;0,612162;0,612372;0,612372;0,612372;0,612372;0,636993;0,895765;0,985848;0,620372
273;-1,000000;0,336357;0,587344;0,597726;0,606730;0,612372;0,612372;0,612372;0,612372;0,612611;0,811537;0,985848;0,600180
274;-1,000000;0,367451;0,591169;0,598895;0,607036;0,612372;0,612372;0,612372;0,612372;0,614084;0,853695;0,985848;0,608182
275;-1,000000;0,287744;0,591330;0,601669;0,610917;0,612372;0,612372;0,612372;0,612372;0,616668;0,844509;0,985848;0,600233
276;-1,000000;0,066402;0,589541;0,602255;0,611321;0,612372;0,612372;0,612372;0,612372;0,625887;0,883849;0,985848;0,582874
277;-1,000000;0,254142;0,592416;0,606664;0,612372;0,612372;0,612372;0,612372;0,612372;0,682643;0,923716;0,985848;0,612144
278;0,120678;0,453248;0,591664;0,605482;0,612372;0,612372;0,612372;0,612372;0,612372;0,702228;0,932541;0,985848;0,634702
279;-1,000000;0,448155;0,590988;0,604191;0,611742;0,612372;0,612372;0,612372;0,614820;0,771625;0,946780;0,985848;0,642542
280;0,034531;0,511067;0,594427;0,606454;0,612372;0,612372;0,612372;0,612372;0,612372;0,644670;0,925978;0,971958;0,634446
281;0,017376;0,486865;0,587276;0,602347;0,610463;0,612372;0,612372;0,612372;0,612372;0,635593;0,900026;0,971958;0,627206
282;-1,000000;0,411235;0,590250;0,603906;0,611952;0,612372;0,612372;0,612372;0,612372;0,651922;0,908691;0,971958;0,622744
283;-1,000000;0,352079;0,589968;0,603323;0,611127;0,612372;0,612372;0,612372;0,612372;0,679725;0,903838;0,971958;0,618955
284;0,148522;0,534621;0,585336;0,597945;0,606470;0,612372;0,612372;0,612372;0,612372;0,632390;0,891128;0,971958;0,629738
285;0,577376;0,579240;0,592392;0,603561;0,610513;0,612372;0,612372;0,612372;0,612372;0,618753;0,862731;0,971958;0,631668
286;-1,000000;0,437473;0,590303;0,603183;0,607893;0,612372;0,612372;0,612372;0,612372;0,628640;0,816951;0,971958;0,613393
287;-1,000000;0,483543;0,588347;0,600827;0,607068;0,612372;0,612372;0,612372;0,612372;0,619153;0,846539;0,971958;0,619497
288;0,084921;0,551991;0,589622;0,602886;0,610690;0,612372;0,612372;0,612372;0,612372;0,614319;0,822912;0,971958;0,624191
289;0,084921;0,537164;0,585402;0,598583;0,610917;0,612372;0,612372;0,612372;0,612372;0,621125;0,853481;0,971958;0,625616
290;0,484123;0,574989;0,590816;0,603072;0,611952;0,612372;0,612372;0,612372;0,612372;0,627778;0,838465;0,971429;0,629656
291;0,574814;0,580491;0,594621;0,605273;0,611589;0,612372;0,612372;0,612372;0,612372;0,618259;0,825376;0,971429;0,628510
292;0,372035;0,568898;0,594155;0,606421;0,612220;0,612372;0,612372;0,612372;0,612372;0,614292;0,817217;0,971958;0,626269
293;0,148522;0,521081;0,596970;0,606033;0,611111;0,612372;0,612372;0,612372;0,612372;0,615427;0,817865;0,971958;0,621798
294;0,068279;0,526908;0,597308;0,603573;0,610169;0,612372;0,612372;0,612372;0,612372;0,613052;0,825409;0,971958;0,622591
295;-1,000000;0,352589;0,595016;0,603394;0,609748;0,612372;0,612372;0,612372;0,612372;0,612372;0,807653;0,971958;0,603026
296;-1,000000;0,259897;0,589799;0,601570;0,606260;0,612372;0,612372;0,612372;0,612372;0,612372;0,776248;0,971958;0,589564
297;0,034531;0,307058;0,589089;0,602610;0,608896;0,612372;0,612372;0,612372;0,612372;0,614271;0,825526;0,971958;0,599694
298;-1,000000;0,280626;0,595583;0,604287;0,609882;0,612372;0,612372;0,612372;0,612372;0,622475;0,842073;0,971958;0,600442
299;0,017376;0,306687;0,586737;0,602818;0,606615;0,611111;0,612372;0,612372;0,612372;0,613571;0,825568;0,971958;0,599022
