Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,000000;0,222222;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,502222;0,666667;0,339111
1;0,009524;0,254603;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,339683;0,624127;0,666667;0,355175
2;0,019048;0,290159;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,420317;0,657778;0,666667;0,370159
3;0,000000;0,288889;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,544127;0,666667;0,666667;0,383302
4;0,323810;0,331429;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,354921;0,607619;0,666667;0,666667;0,396063
5;0,000000;0,302222;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,426667;0,657143;0,666667;0,666667;0,405270
6;0,209524;0,325079;0,333333;0,333333;0,333333;0,333333;0,333333;0,351111;0,568889;0,666667;0,666667;0,666667;0,424508
7;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,416508;0,595556;0,666667;0,669841;0,714286;0,434857
8;0,314286;0,332063;0,333333;0,333333;0,333333;0,333333;0,339048;0,486984;0,646349;0,666667;0,669841;0,714286;0,447429
9;0,314286;0,332063;0,333333;0,333333;0,333333;0,333333;0,358730;0,594921;0,664127;0,666667;0,673016;0,714286;0,462286
10;0,304762;0,328889;0,333333;0,333333;0,333333;0,355556;0,612698;0,665397;0,666667;0,666667;0,676190;0,714286;0,497206
11;0,314286;0,332063;0,333333;0,333333;0,353016;0,576508;0,657778;0,666667;0,666667;0,666667;0,677460;0,714286;0,526349
12;0,314286;0,332063;0,333333;0,333333;0,341587;0,503492;0,650794;0,666667;0,666667;0,666667;0,680635;0,714286;0,517524
13;0,333333;0,333333;0,333333;0,350476;0,507302;0,648254;0,666667;0,666667;0,666667;0,666667;0,681905;0,733333;0,552127
14;0,333333;0,333333;0,333333;0,446984;0,610794;0,665397;0,666667;0,666667;0,666667;0,666667;0,683175;0,733333;0,573968
15;0,333333;0,333333;0,335238;0,425397;0,556825;0,657143;0,666667;0,666667;0,666667;0,666667;0,682540;0,733333;0,565714
16;0,333333;0,333333;0,350476;0,488889;0,635556;0,664762;0,666667;0,666667;0,666667;0,666667;0,691429;0,780952;0,583111
17;0,333333;0,333333;0,333333;0,399365;0,542222;0,646349;0,666667;0,666667;0,666667;0,666667;0,695238;0,780952;0,561651
18;0,333333;0,333333;0,337143;0,457778;0,619683;0,660317;0,666667;0,666667;0,666667;0,666667;0,685079;0,780952;0,576000
19;0,333333;0,333333;0,335238;0,472381;0,629206;0,662222;0,666667;0,666667;0,666667;0,666667;0,702222;0,857143;0,580127
20;0,333333;0,333333;0,380952;0,594286;0,657143;0,666667;0,666667;0,666667;0,666667;0,666667;0,803810;0,923810;0,610286
21;0,333333;0,339048;0,507937;0,644444;0,662222;0,666667;0,666667;0,666667;0,666667;0,666667;0,788571;0,923810;0,627556
22;0,333333;0,333333;0,451429;0,642540;0,664127;0,666667;0,666667;0,666667;0,666667;0,666667;0,787937;0,923810;0,621270
23;0,333333;0,333968;0,516825;0,660952;0,666667;0,666667;0,666667;0,666667;0,666667;0,669841;0,808254;0,923810;0,632317
24;0,333333;0,357460;0,561270;0,660317;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,811429;0,933333;0,639048
25;0,333333;0,360000;0,510476;0,645079;0,666667;0,666667;0,666667;0,666667;0,666667;0,667302;0,822222;0,933333;0,633841
26;0,333333;0,355556;0,519365;0,640000;0,666667;0,666667;0,666667;0,666667;0,666667;0,670476;0,861587;0,933333;0,638032
27;0,333333;0,354286;0,526349;0,642540;0,666667;0,666667;0,666667;0,666667;0,666667;0,674921;0,860317;0,933333;0,639175
28;0,333333;0,348571;0,530159;0,629841;0,661587;0,666667;0,666667;0,666667;0,666667;0,709841;0,897778;0,933333;0,644444
29;0,333333;0,335238;0,461587;0,590476;0,654603;0,666667;0,666667;0,666667;0,666667;0,694603;0,906667;0,933333;0,630984
30;0,333333;0,362540;0,542857;0,634921;0,665397;0,666667;0,666667;0,666667;0,666667;0,702222;0,897143;0,933333;0,647175
31;0,333333;0,339048;0,499048;0,629841;0,664762;0,666667;0,666667;0,666667;0,671111;0,749841;0,908571;0,933333;0,646222
32;0,333333;0,334603;0,523175;0,638730;0,663492;0,666667;0,666667;0,666667;0,666667;0,731429;0,892698;0,933333;0,645079
33;0,333333;0,409524;0,611429;0,661587;0,666667;0,666667;0,666667;0,666667;0,666667;0,703492;0,892698;0,933333;0,661206
34;0,333333;0,347937;0,577143;0,652063;0,666667;0,666667;0,666667;0,666667;0,666667;0,725714;0,918095;0,933333;0,655429
35;0,333333;0,337143;0,521270;0,646984;0,666667;0,666667;0,666667;0,666667;0,701587;0,833651;0,933333;0,933333;0,664063
36;0,333333;0,336508;0,525079;0,653333;0,666667;0,666667;0,666667;0,666667;0,731429;0,840635;0,933333;0,933333;0,668698
37;0,333333;0,362540;0,606984;0,663492;0,666667;0,666667;0,666667;0,695238;0,795556;0,914286;0,933333;0,933333;0,697143
