Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Best;Average
69;0,150253;0,677000;0,783780;0,783867;0,783928;0,783980;0,784020;0,784060;0,784260;0,793762;0,857678;0,868276;0,781633
70;0,164621;0,666025;0,783808;0,783883;0,783938;0,783984;0,784020;0,784069;0,785675;0,807755;0,860467;0,869931;0,782362
71;0,073655;0,727392;0,783848;0,783905;0,783941;0,783991;0,784024;0,784077;0,785979;0,805513;0,851076;0,869931;0,787375
72;0,155264;0,681629;0,783810;0,783856;0,783911;0,783961;0,784008;0,784043;0,784875;0,802064;0,855885;0,870000;0,782804
73;0,155379;0,485880;0,783580;0,783847;0,783884;0,783943;0,783993;0,784040;0,784846;0,807224;0,856014;0,870000;0,763725
74;0,132851;0,473431;0,783383;0,783833;0,783887;0,783947;0,784001;0,784052;0,784576;0,811695;0,857059;0,870000;0,762986
75;0,132851;0,543813;0,783403;0,783832;0,783895;0,783984;0,784014;0,784057;0,784857;0,817694;0,860351;0,870000;0,770990
76;0,057333;0,511509;0,783267;0,783792;0,783870;0,783951;0,784018;0,784075;0,785177;0,817323;0,861577;0,870000;0,767856
77;0,099034;0,503675;0,778671;0,783666;0,783834;0,783929;0,784000;0,784059;0,784582;0,812372;0,860707;0,870000;0,765949
78;0,099034;0,392417;0,782124;0,783814;0,783871;0,783968;0,784011;0,784068;0,785814;0,812371;0,859948;0,870000;0,755241
79;0,155540;0,592736;0,783156;0,783826;0,783898;0,783971;0,784009;0,784066;0,784823;0,826691;0,863206;0,870000;0,777038
80;0,063356;0,513328;0,779428;0,783822;0,783890;0,783961;0,784010;0,784053;0,784108;0,808571;0,861463;0,870000;0,766663
81;0,155195;0,451757;0,773695;0,783162;0,783864;0,783949;0,783995;0,784040;0,784092;0,805255;0,859720;0,870230;0,759353
82;0,058092;0,525911;0,779259;0,783656;0,783913;0,783984;0,784021;0,784057;0,784179;0,821132;0,865399;0,870230;0,769551
83;0,155264;0,523468;0,782451;0,783880;0,783966;0,784003;0,784029;0,784059;0,784982;0,817559;0,863083;0,870506;0,769148
84;0,155356;0,524524;0,783409;0,783870;0,783949;0,783991;0,784016;0,784047;0,784082;0,803238;0,861300;0,870506;0,767643
85;0,155356;0,544534;0,783816;0,783913;0,783961;0,783993;0,784018;0,784055;0,784094;0,793813;0,862543;0,870506;0,768874
86;0,003241;0,587994;0,783786;0,783911;0,783961;0,783993;0,784016;0,784041;0,784108;0,816753;0,866074;0,870506;0,775864
87;0,155172;0,612537;0,783672;0,783885;0,783945;0,783980;0,784011;0,784037;0,784100;0,830115;0,867736;0,870506;0,779802
88;0,155632;0,658629;0,783276;0,783830;0,783922;0,783970;0,784008;0,784031;0,784103;0,810472;0,866416;0,870529;0,782266
89;0,155241;0,600862;0,782583;0,783778;0,783871;0,783941;0,783990;0,784030;0,785354;0,832241;0,867045;0,870529;0,778770
90;0,155517;0,628739;0,776856;0,783749;0,783879;0,783953;0,784005;0,784045;0,787882;0,846782;0,869154;0,870529;0,782904
91;0,052897;0,495836;0,761576;0,783105;0,783861;0,783938;0,783983;0,784025;0,787055;0,838072;0,869631;0,870529;0,767108
92;0,180851;0,648286;0,783072;0,783816;0,783898;0,783964;0,784015;0,784064;0,790459;0,840734;0,869390;0,870598;0,785170
93;0,155356;0,526028;0,780411;0,783809;0,783879;0,783960;0,784011;0,784046;0,785668;0,811920;0,866695;0,870598;0,769043
94;0,145149;0,490602;0,778211;0,783805;0,783856;0,783931;0,784000;0,784034;0,784616;0,802346;0,861917;0,870598;0,763732
95;0,155402;0,621990;0,782026;0,783811;0,783846;0,783909;0,783978;0,784030;0,787148;0,816109;0,868362;0,870598;0,779521
96;0,155379;0,467407;0,776531;0,783805;0,783839;0,783884;0,783940;0,784001;0,784060;0,795364;0,861883;0,870598;0,760471
97;0,158299;0,605594;0,782639;0,783818;0,783848;0,783902;0,783956;0,784011;0,784231;0,801856;0,865285;0,870598;0,775914
98;0,155701;0,578426;0,783364;0,783824;0,783876;0,783953;0,784014;0,784064;0,788928;0,821069;0,868672;0,870598;0,776019
99;0,407356;0,712721;0,783380;0,783832;0,783891;0,783974;0,784028;0,784080;0,787829;0,806716;0,867314;0,870598;0,787776
100;0,155218;0,631580;0,781422;0,783777;0,783883;0,783959;0,784003;0,784069;0,786692;0,803374;0,863967;0,870598;0,778673
101;0,363333;0,652222;0,783040;0,783843;0,783926;0,783974;0,784015;0,784064;0,787860;0,806444;0,862833;0,870575;0,781222
102;0,155379;0,658766;0,783425;0,783825;0,783900;0,783976;0,784018;0,784144;0,788298;0,814348;0,867782;0,870575;0,783248
103;0,155402;0,640626;0,783230;0,783817;0,783886;0,783975;0,784026;0,784607;0,790209;0,815810;0,867149;0,870506;0,781734
104;0,203954;0,681668;0,783444;0,783833;0,783917;0,783984;0,784041;0,785833;0,798166;0,848821;0,868492;0,870529;0,790220
105;0,342115;0,684939;0,782656;0,783810;0,783869;0,783975;0,784033;0,784654;0,797792;0,841022;0,868113;0,870483;0,789486
106;0,342115;0,727372;0,783522;0,783820;0,783883;0,783969;0,784016;0,784229;0,794472;0,841484;0,866834;0,870598;0,793360
107;0,577333;0,761297;0,783794;0,783852;0,783959;0,784007;0,784037;0,784277;0,806607;0,857708;0,868618;0,870529;0,799816
108;0,143126;0,716952;0,783721;0,783834;0,783936;0,784014;0,784069;0,789024;0,838924;0,861793;0,869620;0,870575;0,799589
109;0,683885;0,773263;0,783767;0,783839;0,783959;0,784024;0,784132;0,793176;0,845171;0,860959;0,869646;0,870575;0,806194
110;0,341655;0,757711;0,783801;0,783862;0,783992;0,784057;0,787552;0,825752;0,857745;0,866222;0,870101;0,870575;0,810080
111;0,326230;0,742806;0,783813;0,783924;0,784008;0,784221;0,791825;0,841532;0,860468;0,866555;0,870089;0,870575;0,810924
112;0,342207;0,756100;0,783801;0,783968;0,784017;0,784166;0,798539;0,851871;0,859670;0,866398;0,869845;0,870529;0,813837
113;0,691724;0,773546;0,783801;0,783956;0,784009;0,784047;0,799623;0,851167;0,857049;0,863414;0,868845;0,870575;0,814946
114;0,534667;0,759033;0,783837;0,783953;0,783991;0,784032;0,785092;0,833218;0,853608;0,862233;0,869697;0,870575;0,809869
115;0,534667;0,766113;0,783907;0,783991;0,784030;0,786823;0,836901;0,853887;0,859272;0,866310;0,870457;0,870575;0,819169
116;0,764161;0,782456;0,783949;0,784005;0,784064;0,801728;0,847972;0,856860;0,862048;0,867132;0,870300;0,870552;0,824051
117;0,743057;0,778639;0,783940;0,784010;0,784062;0,805482;0,849259;0,856946;0,861998;0,865928;0,870205;0,870552;0,824047
118;0,665724;0,771851;0,783898;0,783989;0,784023;0,787809;0,837847;0,853814;0,860889;0,865594;0,870203;0,870552;0,819992
119;0,588345;0,763770;0,783959;0,784003;0,784029;0,784822;0,822948;0,853360;0,862130;0,866170;0,870022;0,870552;0,817521
120;0,732897;0,768603;0,783954;0,784014;0,784118;0,811824;0,847148;0,857664;0,861859;0,866514;0,869889;0,870529;0,823559
121;0,732897;0,765578;0,783985;0,784024;0,785734;0,824247;0,850584;0,858241;0,861783;0,866625;0,869993;0,870529;0,825080
122;0,732897;0,772156;0,783999;0,784031;0,790182;0,823385;0,849432;0,858774;0,862205;0,867478;0,869929;0,870529;0,826157
