Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-1,000000;-1,000000;-1,000000;-0,206792;-0,064504;-0,025108;-0,003053;0,007402;0,038146;0,077139;0,159495;0,254509;-0,201728
1;-1,000000;-0,692940;-0,101487;-0,053942;-0,025530;-0,003653;0,005578;0,023815;0,049703;0,089320;0,178991;0,266688;-0,053015
2;-1,000000;-0,774691;-0,080796;-0,037745;-0,010047;0,002797;0,015644;0,043351;0,069978;0,112040;0,200241;0,298302;-0,045923
3;-1,000000;-0,906156;-0,097968;-0,041818;-0,019699;-0,002015;0,011932;0,035716;0,067682;0,106334;0,196327;0,298733;-0,064967
4;-1,000000;-0,668233;-0,090493;-0,038641;-0,013646;0,000851;0,016358;0,038216;0,067289;0,107240;0,202777;0,298733;-0,037828
5;-1,000000;-0,772650;-0,083632;-0,040075;-0,015810;0,000796;0,020719;0,038567;0,062162;0,099599;0,207462;0,366562;-0,048286
6;-1,000000;-0,709820;-0,091871;-0,045977;-0,019484;0,002981;0,023257;0,039905;0,064509;0,106526;0,231496;0,366562;-0,039848
7;-1,000000;-0,773038;-0,101121;-0,052208;-0,024413;-0,000427;0,023294;0,044805;0,070225;0,116699;0,231844;0,366562;-0,046434
8;-1,000000;-0,812793;-0,092195;-0,038333;-0,011235;0,010681;0,037365;0,061332;0,095718;0,150289;0,253397;0,366562;-0,034577
9;-1,000000;-0,868253;-0,086536;-0,034330;-0,005561;0,018919;0,042004;0,066279;0,102340;0,163210;0,265295;0,377973;-0,033663
10;-1,000000;-0,830692;-0,079883;-0,028940;-0,002271;0,023298;0,048757;0,082859;0,122779;0,180724;0,285722;0,377973;-0,019765
11;-1,000000;-0,577159;-0,054024;-0,011501;0,013602;0,036843;0,065180;0,101915;0,147812;0,200713;0,300405;0,385798;0,022378
12;-1,000000;-0,860945;-0,077813;-0,018511;0,012740;0,037490;0,068546;0,114208;0,159375;0,214481;0,313718;0,444703;-0,003671
13;-1,000000;-0,762528;-0,080553;-0,013653;0,022107;0,048713;0,082305;0,122575;0,172510;0,235015;0,336470;0,444703;0,016296
14;-1,000000;-0,603906;-0,038453;0,008530;0,028227;0,063513;0,102139;0,134923;0,180176;0,246128;0,337765;0,471964;0,045904
15;-1,000000;-0,418149;-0,026580;0,010564;0,033276;0,061303;0,092791;0,133693;0,181992;0,237967;0,335861;0,471964;0,064272
16;-1,000000;-0,726140;-0,043883;-0,001457;0,025376;0,055396;0,094306;0,141255;0,190896;0,249660;0,340195;0,471964;0,032560
17;-1,000000;-0,539613;-0,026890;0,013506;0,031636;0,060872;0,094763;0,140023;0,187820;0,238531;0,347349;0,471964;0,054800
18;-1,000000;-0,527051;-0,014649;0,019134;0,045940;0,079754;0,117444;0,164746;0,206447;0,246108;0,338947;0,471964;0,067682
19;-1,000000;-0,552440;-0,011392;0,025814;0,062231;0,089228;0,129346;0,171246;0,213725;0,257934;0,354568;0,471964;0,074026
20;-1,000000;-0,514588;0,007963;0,054041;0,092408;0,124149;0,170391;0,210170;0,251416;0,289546;0,376224;0,471964;0,106172
21;-1,000000;-0,433408;0,012592;0,066391;0,109886;0,158520;0,191935;0,228754;0,261168;0,312787;0,388815;0,471964;0,129744
22;-1,000000;-0,549212;0,012400;0,057393;0,097856;0,141641;0,184088;0,221774;0,258610;0,309771;0,386029;0,471964;0,112035
23;-1,000000;-0,224291;0,035315;0,070114;0,110689;0,163222;0,198886;0,233461;0,281028;0,326281;0,394899;0,471964;0,158960
24;-1,000000;-0,258808;0,050277;0,091630;0,124417;0,169095;0,205499;0,239679;0,290726;0,327770;0,403527;0,476377;0,164381
25;-1,000000;-0,381171;0,037672;0,088136;0,120731;0,159580;0,197351;0,235420;0,287211;0,330350;0,401306;0,471964;0,147659
