Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-0,870783;-0,109314;0,448125;0,600716;-0,753197
1;-1,000000;-1,000000;-1,000000;-0,960072;-0,431178;-0,062921;0,057349;0,324947;0,458852;0,569933;0,607710;0,612372;-0,143538
2;-1,000000;-1,000000;-1,000000;-0,961237;-0,210614;0,045851;0,247391;0,417386;0,523637;0,594809;0,612372;0,612372;-0,073041
3;-1,000000;-1,000000;-1,000000;-0,742308;0,040597;0,169829;0,370664;0,469416;0,580361;0,608876;0,612372;0,612372;0,010981
4;-1,000000;-1,000000;-1,000000;-0,184816;0,125816;0,357299;0,503673;0,591396;0,606544;0,612372;0,612372;0,612372;0,122466
5;-1,000000;-1,000000;-0,701738;0,065902;0,244746;0,460442;0,562902;0,597517;0,608876;0,612372;0,612372;0,612372;0,206339
6;-1,000000;-1,000000;-1,000000;-0,105739;0,181654;0,434081;0,564169;0,600389;0,611564;0,612372;0,614146;0,630113;0,151264
7;-1,000000;-1,000000;-0,398262;0,162125;0,432234;0,553769;0,601174;0,612372;0,612372;0,612372;0,614146;0,630113;0,280230
8;-1,000000;-1,000000;-0,700000;0,106175;0,309670;0,516805;0,588476;0,608067;0,612372;0,612372;0,618833;0,641503;0,227277
9;-1,000000;-1,000000;-0,153991;0,245435;0,477750;0,568998;0,605460;0,612372;0,612372;0,612372;0,619973;0,641503;0,320074
10;-1,000000;-1,000000;-0,016441;0,318793;0,494626;0,582371;0,605999;0,612372;0,612372;0,612372;0,621112;0,641503;0,344358
11;-1,000000;-1,000000;-0,410959;0,282126;0,490818;0,580962;0,603882;0,612372;0,612372;0,612372;0,621112;0,641503;0,300506
12;-1,000000;-0,496547;0,146010;0,375451;0,558064;0,591634;0,604192;0,612372;0,612372;0,612372;0,632748;0,670478;0,424867
13;-1,000000;-0,800000;0,130964;0,299953;0,527460;0,591748;0,602669;0,612372;0,612372;0,612372;0,624009;0,670478;0,381392
14;-1,000000;-0,700000;0,069678;0,265259;0,485412;0,568965;0,595356;0,605408;0,612372;0,612372;0,626907;0,670478;0,374173
15;-1,000000;-0,783016;0,159988;0,441163;0,558369;0,591322;0,599307;0,607382;0,612372;0,612372;0,638954;0,670478;0,403821
16;-1,000000;-0,688055;0,148120;0,273983;0,497727;0,572154;0,593112;0,602220;0,612372;0,612372;0,629660;0,670478;0,385367
17;-1,000000;-0,796547;0,144902;0,457448;0,569656;0,589937;0,598167;0,607710;0,612372;0,612372;0,647076;0,819769;0,404309
18;-1,000000;-0,078571;0,453692;0,581563;0,591098;0,596428;0,608067;0,612372;0,612372;0,612372;0,656065;0,819769;0,524546
19;-1,000000;-0,289813;0,486576;0,579354;0,591660;0,595943;0,608734;0,612372;0,612372;0,612372;0,678193;0,819769;0,508776
20;-1,000000;0,041937;0,539544;0,584915;0,593016;0,595643;0,604939;0,612372;0,612372;0,612372;0,692944;0,878752;0,549005
21;-1,000000;-0,334754;0,391997;0,578748;0,586545;0,593109;0,597383;0,610366;0,612372;0,612372;0,680896;0,878752;0,492903
22;-1,000000;0,120343;0,558769;0,587458;0,593083;0,598156;0,611952;0,612372;0,612372;0,612372;0,741363;0,891679;0,564824
23;-1,000000;-0,028569;0,549189;0,587577;0,594445;0,600713;0,612372;0,612372;0,612372;0,612372;0,776485;0,891679;0,552933
24;-1,000000;-0,787932;0,287141;0,579650;0,593628;0,596620;0,605092;0,612372;0,612372;0,612372;0,750733;0,891679;0,446205
25;-1,000000;-0,536908;0,339228;0,551884;0,592517;0,596320;0,605979;0,612372;0,612372;0,612372;0,800696;0,891679;0,478683
26;-1,000000;-0,283700;0,392858;0,581416;0,594445;0,597440;0,610879;0,612372;0,612372;0,634422;0,887026;0,902336;0,523953
27;-1,000000;0,068813;0,423894;0,583158;0,595643;0,597440;0,607893;0,612372;0,612372;0,746067;0,898883;0,931746;0,574653
28;-1,000000;-0,023888;0,526694;0,593595;0,597440;0,610459;0,612372;0,612372;0,612372;0,766066;0,908806;0,931746;0,581629
