Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0.064000;0.256229;0.272000;0.272000;0.307200;0.328000;0.328000;0.369600;0.400000;0.400000;0.447314;0.656000;0.338034
1;0.152000;0.266514;0.272000;0.289143;0.328000;0.328000;0.357943;0.400000;0.400000;0.400000;0.469486;0.656000;0.351109
2;0.088000;0.263543;0.272000;0.321371;0.328000;0.330057;0.392914;0.400000;0.400000;0.400000;0.483429;0.656000;0.359131
3;0.240000;0.270629;0.272000;0.319086;0.328000;0.336914;0.399543;0.400000;0.400000;0.400000;0.484571;0.656000;0.361074
4;0.144000;0.266743;0.276343;0.328000;0.328000;0.334629;0.395886;0.400000;0.400000;0.400000;0.507200;0.656000;0.363680
5;0.024000;0.251657;0.273371;0.326171;0.328000;0.351771;0.400000;0.400000;0.400000;0.400000;0.517257;0.664000;0.364823
6;0.072000;0.247771;0.274286;0.326171;0.328229;0.386514;0.400000;0.400000;0.400000;0.400229;0.559543;0.664000;0.372274
7;0.024000;0.253486;0.281600;0.328000;0.335771;0.399086;0.400000;0.400000;0.400000;0.409600;0.597714;0.664000;0.380526
8;0.128000;0.260571;0.290286;0.328000;0.347657;0.400000;0.400000;0.400000;0.400000;0.419429;0.607771;0.664000;0.385371
9;0.016000;0.256000;0.301486;0.328000;0.365257;0.400000;0.400000;0.400000;0.400000;0.410743;0.593143;0.664000;0.385463
10;0.080000;0.262171;0.317257;0.328000;0.370743;0.400000;0.400000;0.400000;0.400000;0.420343;0.601371;0.664000;0.389989
11;0.096000;0.260343;0.321829;0.328000;0.375086;0.400000;0.400000;0.400000;0.400000;0.418057;0.599771;0.664000;0.390309
12;0.112000;0.265600;0.319771;0.328000;0.346286;0.400000;0.400000;0.400000;0.400000;0.433371;0.604114;0.664000;0.389714
13;0.224000;0.278171;0.327771;0.330286;0.395886;0.400000;0.400000;0.400000;0.400000;0.428800;0.606629;0.664000;0.396754
14;0.168000;0.282057;0.328000;0.328686;0.395429;0.400000;0.400000;0.400000;0.400000;0.429029;0.613257;0.664000;0.397646
15;0.224000;0.294629;0.328000;0.330514;0.397486;0.400000;0.400000;0.400000;0.400000;0.415543;0.601829;0.664000;0.396800
16;0.224000;0.289600;0.328000;0.332114;0.395429;0.400000;0.400000;0.400000;0.400000;0.428800;0.621943;0.680000;0.399589
17;0.096000;0.287086;0.328000;0.378971;0.400000;0.400000;0.400000;0.400000;0.400000;0.466743;0.628114;0.680000;0.408891
18;0.272000;0.280914;0.328000;0.340800;0.399771;0.400000;0.400000;0.400000;0.400000;0.422857;0.617600;0.680000;0.398994
19;0.272000;0.277029;0.328000;0.343543;0.400000;0.400000;0.400000;0.400000;0.400000;0.469714;0.637257;0.680000;0.405554
20;0.120000;0.264000;0.316800;0.337600;0.400000;0.400000;0.400000;0.400000;0.400457;0.511086;0.646629;0.680000;0.407657
21;0.272000;0.295543;0.328000;0.365257;0.400000;0.400000;0.400000;0.400000;0.405714;0.526400;0.655543;0.792000;0.417646
22;0.272000;0.308343;0.337600;0.400000;0.400000;0.400000;0.400000;0.400000;0.404343;0.556800;0.658971;0.792000;0.426606
23;0.160000;0.299200;0.336000;0.399314;0.400000;0.400000;0.400000;0.400000;0.425371;0.576686;0.664914;0.792000;0.430149
24;0.160000;0.289600;0.329143;0.393371;0.400000;0.400000;0.400000;0.400000;0.420571;0.583543;0.663314;0.792000;0.427954
25;0.272000;0.293486;0.329143;0.394286;0.400000;0.400000;0.400000;0.400000;0.437714;0.601143;0.671086;0.792000;0.432686
26;0.264000;0.293714;0.333714;0.398857;0.400000;0.400000;0.400000;0.400000;0.442514;0.594286;0.676800;0.792000;0.433989
27;0.272000;0.303771;0.351314;0.400000;0.400000;0.400000;0.400000;0.400457;0.505143;0.610514;0.689371;0.824000;0.446057
28;0.272000;0.302171;0.346514;0.400000;0.400000;0.400000;0.400000;0.411657;0.524343;0.615314;0.695086;0.824000;0.449509
29;0.272000;0.304000;0.333257;0.397029;0.400000;0.400000;0.400000;0.434514;0.549714;0.621714;0.696914;0.824000;0.453714
30;0.272000;0.306743;0.341257;0.400000;0.400000;0.400000;0.400000;0.454400;0.572800;0.632229;0.698743;0.824000;0.460617
31;0.272000;0.317486;0.359314;0.400000;0.400000;0.400000;0.400686;0.484343;0.587886;0.634743;0.698514;0.824000;0.468297
32;0.272000;0.317486;0.387657;0.400000;0.400000;0.400000;0.407086;0.522971;0.597029;0.636800;0.706286;0.824000;0.477531
33;0.272000;0.317943;0.373029;0.400000;0.400000;0.400000;0.444114;0.549714;0.618286;0.644114;0.712457;0.824000;0.485966
34;0.272000;0.315657;0.361600;0.400000;0.400000;0.400000;0.459657;0.551771;0.618743;0.645714;0.700800;0.824000;0.485394
35;0.272000;0.313600;0.376229;0.400000;0.400000;0.400000;0.461257;0.560000;0.617371;0.643657;0.701943;0.824000;0.487406
36;0.272000;0.320000;0.341257;0.400000;0.400000;0.400000;0.430400;0.535314;0.608457;0.639771;0.696229;0.824000;0.477143
37;0.272000;0.324800;0.360457;0.400000;0.400000;0.400000;0.428343;0.541486;0.612571;0.640686;0.696686;0.824000;0.480503
38;0.272000;0.322971;0.383314;0.400000;0.400000;0.400914;0.486857;0.580114;0.620571;0.641829;0.697829;0.824000;0.493440
39;0.272000;0.325714;0.395429;0.400000;0.400000;0.468114;0.558171;0.609371;0.629714;0.645029;0.698971;0.824000;0.513051
40;0.272000;0.329600;0.395657;0.400000;0.409829;0.512229;0.573029;0.610514;0.629486;0.645029;0.706514;0.824000;0.521189
41;0.272000;0.330286;0.397029;0.400000;0.418743;0.520457;0.577143;0.609600;0.627657;0.644114;0.711771;0.824000;0.523680
42;0.272000;0.324571;0.393143;0.401143;0.476343;0.554743;0.598400;0.613714;0.630171;0.645257;0.706286;0.824000;0.534377
43;0.272000;0.325257;0.390857;0.422400;0.519314;0.587429;0.611429;0.620343;0.637257;0.647314;0.723886;0.888000;0.548549
44;0.272000;0.328000;0.392686;0.440914;0.546057;0.596114;0.615543;0.630171;0.641600;0.648457;0.704229;0.888000;0.554377
45;0.272000;0.326400;0.374629;0.416914;0.521371;0.587200;0.612114;0.624914;0.638400;0.648229;0.700114;0.888000;0.545029
46;0.272000;0.323200;0.362743;0.409600;0.508114;0.583086;0.610514;0.629486;0.644571;0.650057;0.698971;0.888000;0.542034
47;0.328000;0.328000;0.389029;0.495086;0.588343;0.609829;0.625371;0.637257;0.647086;0.650971;0.707657;0.888000;0.567863
48;0.288000;0.343314;0.398857;0.512000;0.590400;0.615543;0.628343;0.638400;0.647314;0.653029;0.706057;0.888000;0.573326
49;0.272000;0.334171;0.399086;0.483657;0.588343;0.616000;0.630171;0.641829;0.648000;0.653943;0.700800;0.888000;0.569600
50;0.328000;0.349943;0.402286;0.507657;0.589257;0.616686;0.633371;0.642057;0.648000;0.653714;0.701486;0.888000;0.574446
51;0.328000;0.347429;0.399771;0.523657;0.602286;0.621029;0.633829;0.641143;0.648000;0.652343;0.696000;0.888000;0.576549
52;0.272000;0.346057;0.450971;0.588114;0.612114;0.624914;0.635429;0.643429;0.648000;0.655771;0.699200;0.888000;0.590400
53;0.272000;0.368457;0.498743;0.594286;0.615086;0.629486;0.635429;0.642286;0.648000;0.653714;0.691886;0.888000;0.597737
54;0.328000;0.362514;0.542629;0.607543;0.623314;0.632229;0.640000;0.647086;0.648000;0.655543;0.690514;0.888000;0.604937
55;0.272000;0.359314;0.578743;0.617829;0.627886;0.634743;0.640686;0.648000;0.648000;0.655314;0.690057;0.888000;0.610057
