Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0.019048;0.240952;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.480000;0.666667;0.338762
1;0.085714;0.262857;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.613333;0.666667;0.354286
2;0.009524;0.276190;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.428571;0.665714;0.666667;0.370381
3;0.000000;0.295238;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.604762;0.666667;0.666667;0.390000
4;0.000000;0.298095;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.459048;0.662857;0.666667;0.666667;0.408667
5;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.403810;0.655238;0.666667;0.666667;0.666667;0.439238
6;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.389524;0.654286;0.666667;0.666667;0.666667;0.666667;0.471048
7;0.333333;0.333333;0.333333;0.333333;0.333333;0.349524;0.599048;0.666667;0.666667;0.666667;0.666667;0.666667;0.494857
8;0.333333;0.333333;0.333333;0.335238;0.415238;0.661905;0.666667;0.666667;0.666667;0.666667;0.666667;0.666667;0.541238
9;0.333333;0.333333;0.333333;0.333333;0.438095;0.658095;0.666667;0.666667;0.666667;0.666667;0.666667;0.666667;0.542952
10;0.333333;0.333333;0.333333;0.333333;0.472381;0.663810;0.666667;0.666667;0.666667;0.666667;0.666667;0.666667;0.546952
11;0.333333;0.333333;0.333333;0.333333;0.371429;0.628571;0.666667;0.666667;0.666667;0.666667;0.666667;0.666667;0.533333
12;0.333333;0.333333;0.333333;0.347619;0.608571;0.666667;0.666667;0.666667;0.666667;0.666667;0.666667;0.666667;0.562286
13;0.333333;0.333333;0.333333;0.340952;0.640000;0.666667;0.666667;0.666667;0.666667;0.666667;0.671429;0.714286;0.565238
14;0.333333;0.333333;0.333333;0.429524;0.657143;0.666667;0.666667;0.666667;0.666667;0.666667;0.676190;0.714286;0.576286
15;0.333333;0.333333;0.333333;0.436190;0.621905;0.666667;0.666667;0.666667;0.666667;0.666667;0.676190;0.714286;0.573429
