Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,000000;0,000289;0,000865;0,002017;0,003880;0,016344;0,044744;0,098469;0,153374;0,379656;0,752823;0,819379;0,145246
1;0,000115;0,003345;0,038959;0,104723;0,175170;0,408729;0,607240;0,714545;0,775540;0,782839;0,794181;0,819379;0,440527
2;0,000207;0,016208;0,119998;0,371262;0,579185;0,694553;0,758404;0,781823;0,782527;0,783339;0,800629;0,828575;0,568793
3;0,000000;0,032244;0,225602;0,593948;0,710417;0,762559;0,781097;0,782336;0,782839;0,783542;0,802433;0,828575;0,625702
4;0,000023;0,070997;0,491530;0,691764;0,756777;0,779884;0,782144;0,782653;0,783132;0,783618;0,807889;0,828575;0,673039
5;0,000575;0,077555;0,574714;0,725751;0,772974;0,781661;0,782292;0,782828;0,783274;0,784190;0,811104;0,854644;0,687634
6;0,001448;0,137955;0,623720;0,739800;0,778159;0,781610;0,782273;0,782707;0,783157;0,783594;0,809100;0,854644;0,700207
7;0,000092;0,124128;0,631141;0,740800;0,777657;0,781673;0,782239;0,782643;0,783109;0,783571;0,810485;0,854644;0,699744
8;0,000851;0,282826;0,730046;0,776013;0,781546;0,782058;0,782396;0,782854;0,783274;0,783925;0,812191;0,854644;0,729713
9;0,050529;0,305773;0,718225;0,774577;0,781297;0,781951;0,782300;0,782767;0,783263;0,784622;0,816891;0,854644;0,731167
10;0,000437;0,246049;0,728070;0,776152;0,781124;0,781924;0,782361;0,782760;0,783247;0,785017;0,819183;0,854644;0,726589
11;0,044506;0,489020;0,764432;0,780833;0,781808;0,782124;0,782488;0,782839;0,783221;0,783610;0,807957;0,854644;0,753833
12;0,004230;0,545203;0,774633;0,781340;0,782020;0,782312;0,782590;0,782874;0,783205;0,783989;0,814474;0,854644;0,761264
13;0,002115;0,512904;0,766564;0,780645;0,781792;0,782119;0,782427;0,782775;0,783208;0,783542;0,804722;0,854644;0,756070
14;0,001011;0,482817;0,765217;0,781408;0,781949;0,782243;0,782564;0,782939;0,783336;0,784148;0,807586;0,854644;0,753421
15;0,155885;0,603646;0,773166;0,781526;0,781940;0,782244;0,782561;0,782854;0,783289;0,784044;0,808673;0,854644;0,766394
16;0,007103;0,521533;0,780837;0,781791;0,782096;0,782367;0,782624;0,782978;0,783365;0,784050;0,809440;0,854644;0,759108
17;0,004736;0,485016;0,779508;0,781710;0,781998;0,782337;0,782674;0,782982;0,783258;0,783540;0,807549;0,854644;0,755057
18;0,047770;0,629246;0,780962;0,781727;0,782017;0,782348;0,782646;0,782930;0,783216;0,783528;0,801811;0,854644;0,769043
19;0,038759;0,521291;0,779388;0,781731;0,782009;0,782321;0,782646;0,783002;0,783229;0,783529;0,799713;0,854644;0,757886
20;0,129816;0,678095;0,781212;0,781755;0,782032;0,782333;0,782726;0,783066;0,783253;0,783530;0,800442;0,854644;0,773845
21;0,107356;0,641457;0,781147;0,781738;0,782047;0,782386;0,782731;0,783050;0,783280;0,783556;0,801301;0,854644;0,770269
22;0,024115;0,621736;0,781549;0,781888;0,782252;0,782549;0,782838;0,783076;0,783314;0,783600;0,804077;0,854644;0,768688
23;0,048460;0,667079;0,781411;0,781774;0,782070;0,782370;0,782726;0,782949;0,783116;0,783398;0,804107;0,857011;0,773100
24;0,016529;0,550600;0,780665;0,781678;0,781954;0,782316;0,782714;0,782984;0,783241;0,783535;0,800371;0,857011;0,761006
25;0,000207;0,555007;0,780081;0,781645;0,781933;0,782208;0,782574;0,782944;0,783160;0,783455;0,800632;0,857011;0,761364
26;0,083632;0,673325;0,781221;0,781871;0,782180;0,782464;0,782749;0,782959;0,783234;0,783489;0,797457;0,857011;0,773095
27;0,155563;0,659264;0,781349;0,781972;0,782286;0,782556;0,782803;0,783052;0,783322;0,783609;0,804788;0,857011;0,772500
28;0,054115;0,651031;0,780935;0,781767;0,782092;0,782354;0,782654;0,782933;0,783282;0,783674;0,805053;0,857011;0,771578
29;0,056299;0,658055;0,780594;0,781689;0,782037;0,782261;0,782542;0,782838;0,783222;0,783527;0,808488;0,857011;0,772525
30;0,038897;0,649133;0,781222;0,781882;0,782121;0,782337;0,782562;0,782838;0,783153;0,783511;0,808752;0,857011;0,771751
31;0,029816;0,745635;0,781642;0,781980;0,782200;0,782456;0,782672;0,782957;0,783207;0,783491;0,807089;0,857011;0,781333
32;0,155448;0,697255;0,781558;0,782065;0,782344;0,782520;0,782698;0,782992;0,783262;0,783867;0,813054;0,857011;0,777161
33;0,155448;0,700262;0,781407;0,781942;0,782185;0,782411;0,782652;0,782923;0,783233;0,784783;0,816949;0,857011;0,777875
34;0,214667;0,712639;0,781339;0,781849;0,782189;0,782440;0,782708;0,782961;0,783260;0,784495;0,816065;0,857011;0,778994
35;0,065862;0,682077;0,780486;0,781743;0,782209;0,782451;0,782682;0,782990;0,783191;0,783572;0,810696;0,857011;0,775210
36;0,063471;0,651949;0,781152;0,781815;0,782234;0,782533;0,782734;0,782997;0,783208;0,783889;0,818509;0,857011;0,773102
37;0,001402;0,660465;0,780817;0,781836;0,782184;0,782493;0,782677;0,782873;0,783131;0,783692;0,815767;0,857011;0,773594
38;0,156322;0,689171;0,780725;0,781791;0,782213;0,782465;0,782694;0,782974;0,783309;0,785599;0,813682;0,857011;0,776462
39;0,023954;0,626818;0,781239;0,781927;0,782251;0,782455;0,782664;0,782949;0,783215;0,784291;0,811811;0,857011;0,769962
40;0,070046;0,675992;0,781513;0,781969;0,782268;0,782446;0,782630;0,782955;0,783251;0,785734;0,815456;0,857011;0,775421
41;0,165747;0,625025;0,778220;0,781944;0,782255;0,782520;0,782761;0,783057;0,783352;0,789310;0,815234;0,857011;0,770368
42;0,102184;0,638101;0,781306;0,782060;0,782263;0,782559;0,782803;0,783076;0,783725;0,796676;0,820703;0,857011;0,773327
