Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,000000;0,000232;0,000899;0,001838;0,006324;0,023770;0,046858;0,072594;0,131692;0,381461;0,756237;0,790161;0,142190
1;0,000230;0,004730;0,049018;0,095191;0,172334;0,415202;0,619802;0,730895;0,781386;0,782925;0,787692;0,814782;0,443917
2;0,000046;0,009624;0,104513;0,345364;0,605417;0,706334;0,775502;0,782054;0,782789;0,783510;0,793489;0,815448;0,568860
3;0,000207;0,014302;0,180807;0,588290;0,713393;0,777126;0,781811;0,782550;0,783111;0,783593;0,796068;0,822368;0,620105
4;0,000253;0,069058;0,501623;0,704395;0,771301;0,781639;0,782396;0,782952;0,783364;0,783686;0,798028;0,833034;0,675844
5;0,000115;0,053691;0,478998;0,709429;0,775540;0,781664;0,782399;0,782937;0,783391;0,783681;0,801216;0,833034;0,673295
6;0,000529;0,149822;0,636865;0,754932;0,780006;0,781961;0,782414;0,782836;0,783240;0,783603;0,799490;0,833034;0,703517
7;0,000575;0,183281;0,664961;0,759729;0,780921;0,782085;0,782555;0,782943;0,783299;0,783606;0,796425;0,833034;0,709981
8;0,001609;0,339930;0,732491;0,776818;0,781784;0,782247;0,782670;0,783048;0,783331;0,783597;0,795240;0,833034;0,734116
9;0,000690;0,348541;0,750401;0,780328;0,781944;0,782416;0,782742;0,783090;0,783354;0,783620;0,795619;0,840069;0,737206
10;0,000253;0,300363;0,744317;0,779819;0,781911;0,782399;0,782736;0,783086;0,783344;0,783590;0,795145;0,840069;0,731671
11;0,000253;0,314051;0,750435;0,781350;0,782111;0,782515;0,782885;0,783159;0,783383;0,783647;0,797318;0,840069;0,734085
12;0,000000;0,262269;0,743339;0,780378;0,782030;0,782474;0,782878;0,783153;0,783370;0,783649;0,799702;0,840069;0,728324
13;0,003494;0,364204;0,760899;0,781480;0,782192;0,782590;0,782983;0,783245;0,783427;0,783632;0,796281;0,840069;0,740093
14;0,002322;0,345629;0,760586;0,781547;0,782249;0,782669;0,783033;0,783289;0,783488;0,783699;0,799866;0,840069;0,738605
15;0,000460;0,365080;0,773163;0,781716;0,782340;0,782705;0,783017;0,783302;0,783501;0,783718;0,799811;0,840069;0,741835
16;0,028989;0,508087;0,778960;0,782087;0,782540;0,782910;0,783192;0,783410;0,783588;0,783765;0,797224;0,840069;0,756576
17;0,005517;0,567890;0,778634;0,782196;0,782613;0,782960;0,783213;0,783433;0,783590;0,783741;0,793306;0,840069;0,762158
18;0,001448;0,480994;0,776749;0,782069;0,782544;0,782871;0,783168;0,783418;0,783586;0,783790;0,796600;0,840069;0,753579
19;0,001425;0,463446;0,779583;0,782354;0,782663;0,782935;0,783172;0,783385;0,783552;0,783782;0,797306;0,840069;0,752218
20;0,001471;0,442127;0,774839;0,781974;0,782419;0,782797;0,783078;0,783312;0,783494;0,783753;0,800043;0,840069;0,749784
21;0,152736;0,670600;0,781667;0,782204;0,782556;0,782838;0,783092;0,783289;0,783491;0,783739;0,801397;0,840069;0,773487
22;0,003080;0,583191;0,781201;0,782114;0,782508;0,782847;0,783092;0,783314;0,783496;0,783745;0,800198;0,840069;0,764571
23;0,023563;0,588856;0,781147;0,782241;0,782608;0,782897;0,783132;0,783299;0,783490;0,783754;0,796707;0,840069;0,764813
24;0,001517;0,621339;0,781211;0,782302;0,782644;0,782880;0,783125;0,783272;0,783450;0,783682;0,795817;0,840069;0,767972
25;0,000276;0,554149;0,780914;0,782189;0,782535;0,782834;0,783086;0,783272;0,783470;0,783702;0,798848;0,840069;0,761500
26;0,075103;0,651167;0,780083;0,782057;0,782405;0,782710;0,783006;0,783218;0,783400;0,783614;0,793992;0,840069;0,770565
27;0,083747;0,593936;0,780453;0,782138;0,782470;0,782747;0,783025;0,783244;0,783442;0,783655;0,797791;0,840069;0,765290
28;0,047517;0,614946;0,780321;0,782036;0,782358;0,782677;0,782962;0,783203;0,783391;0,783601;0,795494;0,840069;0,767099
29;0,165632;0,688018;0,780968;0,782078;0,782429;0,782730;0,782995;0,783220;0,783424;0,783635;0,793747;0,840069;0,774324
30;0,064713;0,599695;0,779706;0,781809;0,782233;0,782574;0,782818;0,783084;0,783344;0,783602;0,794286;0,840069;0,765315
31;0,027080;0,643980;0,781191;0,781973;0,782353;0,782640;0,782916;0,783143;0,783325;0,783613;0,802117;0,842805;0,770725
32;0,188644;0,687804;0,781515;0,782064;0,782449;0,782732;0,783004;0,783203;0,783384;0,783635;0,799836;0,842805;0,774963
33;0,052230;0,635684;0,781737;0,782120;0,782541;0,782791;0,783046;0,783236;0,783409;0,783647;0,797797;0,842805;0,769601
34;0,000207;0,695948;0,781718;0,782178;0,782608;0,782898;0,783132;0,783315;0,783471;0,783687;0,799304;0,842805;0,775826
35;0,039034;0,689387;0,781620;0,782098;0,782472;0,782817;0,783051;0,783258;0,783419;0,783640;0,794422;0,842805;0,774618
36;0,027862;0,698572;0,781722;0,782189;0,782540;0,782850;0,783093;0,783310;0,783477;0,783635;0,793758;0,842805;0,775515
37;0,066345;0,717567;0,781243;0,782016;0,782445;0,782793;0,783046;0,783249;0,783428;0,783610;0,796694;0,842805;0,777609
38;0,067816;0,620378;0,779281;0,781878;0,782267;0,782564;0,782881;0,783168;0,783337;0,783533;0,795247;0,842805;0,767453
39;0,227977;0,715337;0,781465;0,782112;0,782454;0,782700;0,782985;0,783242;0,783398;0,783587;0,796389;0,842805;0,777367
40;0,094805;0,680111;0,781582;0,782189;0,782545;0,782774;0,783021;0,783241;0,783424;0,783586;0,792837;0,842805;0,773531
41;0,000621;0,581438;0,780820;0,782085;0,782428;0,782698;0,782939;0,783170;0,783354;0,783565;0,794835;0,842805;0,763733
42;0,098805;0,667571;0,781702;0,782233;0,782587;0,782803;0,782985;0,783188;0,783364;0,783605;0,793562;0,842805;0,772360
43;0,080000;0,709682;0,781786;0,782324;0,782630;0,782820;0,783036;0,783238;0,783408;0,783617;0,794723;0,842805;0,776726
44;0,524138;0,737048;0,781818;0,782312;0,782584;0,782813;0,783038;0,783258;0,783442;0,783626;0,796879;0,842805;0,779682
45;0,102828;0,702512;0,781776;0,782285;0,782524;0,782773;0,783004;0,783212;0,783411;0,783613;0,798611;0,842805;0,776372
46;0,088805;0,672973;0,781540;0,782224;0,782499;0,782822;0,783082;0,783287;0,783480;0,783761;0,806141;0,842805;0,774181
47;0,056069;0,714670;0,781498;0,782207;0,782518;0,782793;0,783021;0,783204;0,783410;0,783664;0,802659;0,842805;0,777964
48;0,140690;0,693393;0,781040;0,782068;0,782419;0,782708;0,782918;0,783092;0,783294;0,783560;0,795935;0,842805;0,775043
49;0,000161;0,671898;0,781135;0,782125;0,782490;0,782747;0,782965;0,783124;0,783346;0,783614;0,798667;0,842805;0,773211
50;0,001724;0,660120;0,780745;0,782113;0,782436;0,782682;0,782939;0,783153;0,783384;0,783615;0,797153;0,842805;0,771834
51;0,001103;0,629061;0,779767;0,782110;0,782435;0,782677;0,782912;0,783150;0,783381;0,783584;0,796768;0,842805;0,768585
52;0,002667;0,666372;0,780897;0,782214;0,782539;0,782759;0,782974;0,783176;0,783365;0,783597;0,795870;0,842805;0,772376
53;0,004575;0,653960;0,781021;0,782181;0,782512;0,782745;0,782954;0,783172;0,783383;0,783606;0,797718;0,848989;0,771325
54;0,002805;0,745853;0,781857;0,782344;0,782597;0,782863;0,783105;0,783312;0,783474;0,783693;0,800775;0,860460;0,780987
55;0,149264;0,739565;0,781965;0,782362;0,782634;0,782866;0,783066;0,783286;0,783480;0,783663;0,799511;0,860460;0,780240
56;0,146713;0,735045;0,782071;0,782459;0,782728;0,782925;0,783128;0,783299;0,783452;0,783633;0,794156;0,860460;0,779290
57;0,172276;0,752486;0,782056;0,782448;0,782753;0,782939;0,783123;0,783287;0,783447;0,783630;0,797693;0,860460;0,781386
58;0,012230;0,708814;0,781865;0,782355;0,782700;0,782918;0,783088;0,783252;0,783430;0,783606;0,796745;0,860460;0,776877
59;0,291563;0,720661;0,781626;0,782352;0,782650;0,782851;0,783025;0,783201;0,783369;0,783550;0,791372;0,860460;0,777466
60;0,015678;0,709006;0,781754;0,782349;0,782611;0,782804;0,782987;0,783184;0,783361;0,783545;0,791622;0,860460;0,776322
61;0,001425;0,635388;0,781880;0,782374;0,782690;0,782886;0,783029;0,783196;0,783394;0,783574;0,793695;0,860460;0,769211
62;0,241632;0,732029;0,782170;0,782587;0,782786;0,782950;0,783097;0,783288;0,783454;0,783624;0,793822;0,860460;0,778981
63;0,249448;0,744408;0,782365;0,782630;0,782801;0,782994;0,783158;0,783338;0,783501;0,783647;0,794208;0,860460;0,780305
64;0,368713;0,736305;0,782240;0,782558;0,782770;0,783001;0,783192;0,783360;0,783510;0,783686;0,792173;0,860460;0,779279
65;0,000897;0,717761;0,782317;0,782550;0,782757;0,783014;0,783224;0,783400;0,783547;0,783710;0,792952;0,860460;0,777523
