Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,000000;0,255873;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,490794;0,666667;0,341333
1;0,000000;0,245714;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,555556;0,666667;0,346794
2;0,009524;0,271111;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,399365;0,661587;0,666667;0,366540
3;0,076190;0,311111;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,502222;0,666667;0,666667;0,381333
4;0,000000;0,307937;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,406349;0,657778;0,666667;0,666667;0,403873
5;0,000000;0,288889;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,584762;0,666667;0,666667;0,666667;0,420698
6;0,314286;0,329524;0,333333;0,333333;0,333333;0,333333;0,346032;0,582222;0,666667;0,666667;0,666667;0,666667;0,459111
7;0,314286;0,332063;0,333333;0,333333;0,333333;0,333333;0,396190;0,640635;0,666667;0,666667;0,666667;0,666667;0,470222
8;0,000000;0,309841;0,333333;0,333333;0,333333;0,455238;0,638730;0,666667;0,666667;0,666667;0,666667;0,666667;0,507048
9;0,000000;0,309841;0,333333;0,333333;0,342857;0,562540;0,662857;0,666667;0,666667;0,666667;0,666667;0,666667;0,521143
10;0,333333;0,333333;0,333333;0,384762;0,631111;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,568254
11;0,333333;0,333333;0,333333;0,466032;0,644444;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,577714
12;0,333333;0,333333;0,333333;0,539683;0,666032;0,666667;0,666667;0,666667;0,666667;0,666667;0,672381;0,752381;0,587810
13;0,333333;0,346667;0,602540;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,678095;0,752381;0,629397
14;0,323810;0,332698;0,565079;0,664762;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,682540;0,752381;0,624508
15;0,323810;0,332698;0,577143;0,662222;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,682540;0,752381;0,625460
16;0,333333;0,370159;0,629206;0,665397;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,682540;0,752381;0,634730
17;0,323810;0,332063;0,585397;0,665397;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,688254;0,752381;0,627111
18;0,333333;0,565714;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,682540;0,752381;0,658159
19;0,333333;0,586667;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,666667;0,683810;0,752381;0,660381
