Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,000000;0,000211;0,000783;0,002585;0,012452;0,035913;0,053736;0,092037;0,153329;0,338430;0,762786;0,818345;0,145226
1;0,000161;0,011338;0,072914;0,146934;0,251057;0,568306;0,708209;0,771579;0,781929;0,783203;0,798947;0,822851;0,489442
2;0,000506;0,016185;0,161645;0,481997;0,653980;0,739870;0,777070;0,781809;0,782847;0,783532;0,803992;0,824874;0,598293
3;0,000253;0,040543;0,394223;0,683514;0,755059;0,780524;0,781897;0,782854;0,783494;0,786103;0,810402;0,824874;0,659861
4;0,000230;0,080136;0,606985;0,755763;0,780757;0,782123;0,782563;0,782954;0,783514;0,785649;0,808792;0,824874;0,694924
5;0,000023;0,119729;0,654705;0,759185;0,780251;0,781834;0,782520;0,782994;0,783486;0,786697;0,809670;0,824874;0,704107
6;0,002023;0,279733;0,716041;0,769884;0,781125;0,782175;0,782644;0,783031;0,783471;0,789752;0,815107;0,853356;0,728296
7;0,018115;0,333716;0,727425;0,777770;0,781751;0,782320;0,782770;0,783117;0,783575;0,791164;0,818730;0,853356;0,736234
8;0,003724;0,324892;0,743320;0,779467;0,781810;0,782306;0,782731;0,783245;0,785066;0,801247;0,822829;0,853356;0,738691
9;0,017310;0,404476;0,760148;0,781075;0,782025;0,782446;0,782795;0,783251;0,784069;0,800703;0,827170;0,853356;0,748816
10;0,001793;0,144948;0,725186;0,778333;0,781926;0,782293;0,782700;0,783283;0,784948;0,802447;0,829177;0,854828;0,719524
11;0,014667;0,532231;0,772534;0,781597;0,782109;0,782521;0,782897;0,783326;0,784403;0,802046;0,824800;0,854828;0,762846
12;0,031425;0,559914;0,771331;0,781489;0,782038;0,782513;0,782937;0,783325;0,783986;0,800094;0,829349;0,854828;0,765698
13;0,000345;0,554971;0,771992;0,781480;0,782177;0,782583;0,783009;0,783341;0,783951;0,799562;0,824016;0,854828;0,764708
14;0,020069;0,493301;0,777048;0,781890;0,782369;0,782815;0,783209;0,783580;0,789274;0,805267;0,827677;0,861011;0,760643
15;0,016713;0,643123;0,781302;0,782145;0,782618;0,782975;0,783298;0,783578;0,787638;0,804416;0,822783;0,854828;0,775388
16;0,056966;0,681591;0,781698;0,782231;0,782556;0,782898;0,783271;0,783526;0,790090;0,808897;0,825153;0,854828;0,780191
17;0,001793;0,588877;0,780780;0,782032;0,782482;0,782934;0,783298;0,783617;0,789100;0,808382;0,825022;0,854828;0,770652
18;0,143034;0,586717;0,780523;0,782029;0,782471;0,782948;0,783309;0,783614;0,792063;0,809152;0,825494;0,854828;0,770832
19;0,075954;0,621554;0,780361;0,781959;0,782434;0,782861;0,783253;0,783469;0,784685;0,804354;0,822707;0,854828;0,772764
20;0,001977;0,530455;0,780215;0,781887;0,782463;0,782889;0,783283;0,783474;0,783980;0,801493;0,821036;0,854828;0,763117
21;0,046736;0,519245;0,778322;0,781748;0,782246;0,782657;0,783080;0,783411;0,783614;0,788964;0,818545;0,854828;0,760183
22;0,001310;0,486232;0,777959;0,781748;0,782366;0,782876;0,783279;0,783443;0,783620;0,790163;0,821186;0,854828;0,757287
23;0,005701;0,481408;0,774105;0,780957;0,782121;0,782615;0,783124;0,783378;0,783721;0,795610;0,822013;0,854828;0,756905
24;0,001402;0,405109;0,775306;0,781068;0,782132;0,782714;0,783182;0,783475;0,786972;0,806305;0,826785;0,864184;0,751305
25;0,000115;0,578869;0,780334;0,782111;0,782717;0,783136;0,783459;0,783739;0,789620;0,808037;0,828039;0,864184;0,770006
26;0,001494;0,583493;0,779178;0,781730;0,782413;0,782866;0,783232;0,783511;0,784033;0,802536;0,824824;0,864184;0,768782
27;0,117816;0,560162;0,778746;0,781825;0,782389;0,782855;0,783257;0,783544;0,785591;0,805649;0,825386;0,864184;0,766940
28;0,018759;0,618714;0,780139;0,782094;0,782630;0,783017;0,783383;0,783698;0,791797;0,809860;0,826770;0,864184;0,774210
29;0,039793;0,548761;0,780562;0,782226;0,782676;0,783061;0,783452;0,783736;0,793867;0,810260;0,829094;0,864184;0,767769
30;0,234138;0,677768;0,781463;0,782371;0,782746;0,783109;0,783468;0,784754;0,802675;0,811787;0,828390;0,864184;0,781853
31;0,476253;0,681852;0,781072;0,782171;0,782562;0,782909;0,783290;0,784270;0,801660;0,811597;0,827456;0,864184;0,781884
32;0,002644;0,478760;0,773131;0,781752;0,782401;0,782738;0,783207;0,783631;0,794720;0,810071;0,830676;0,864184;0,760109
33;0,069563;0,608578;0,778662;0,781853;0,782457;0,782802;0,783252;0,783580;0,789705;0,807059;0,828986;0,864184;0,772693
34;0,001034;0,370799;0,770166;0,781721;0,782430;0,782738;0,783295;0,783597;0,787534;0,805217;0,831549;0,864184;0,747905
35;0,041563;0,527733;0,773575;0,781782;0,782466;0,782762;0,783228;0,783547;0,786334;0,806817;0,831015;0,864184;0,763926
36;0,046069;0,596836;0,781140;0,782241;0,782553;0,782985;0,783386;0,783683;0,791434;0,813146;0,833910;0,864184;0,773131
37;0,150460;0,687809;0,781815;0,782363;0,782647;0,783162;0,783622;0,785025;0,804564;0,816353;0,837900;0,864184;0,784526
38;0,167770;0,691123;0,781908;0,782405;0,782807;0,783240;0,783566;0,783840;0,792462;0,813432;0,829197;0,864184;0,782398
39;0,155724;0,684856;0,781362;0,782101;0,782623;0,783101;0,783402;0,783649;0,793882;0,812379;0,830955;0,864184;0,781831
40;0,071954;0,659374;0,781474;0,782218;0,782682;0,783031;0,783276;0,783509;0,787154;0,810393;0,831902;0,864184;0,778501
41;0,087195;0,675724;0,781703;0,782544;0,783000;0,783203;0,783378;0,783599;0,785090;0,807607;0,830438;0,864184;0,779629
42;0,158506;0,739084;0,781726;0,782597;0,782985;0,783239;0,783391;0,783614;0,789431;0,806475;0,821968;0,864184;0,785451
43;0,707517;0,769832;0,782098;0,782824;0,783099;0,783302;0,783464;0,783729;0,794614;0,811067;0,828894;0,864184;0,790292
44;0,155218;0,680167;0,782226;0,782853;0,783120;0,783322;0,783575;0,785721;0,803093;0,813241;0,830446;0,864184;0,782776
45;0,151977;0,705997;0,782109;0,782923;0,783163;0,783380;0,783634;0,787070;0,804362;0,815964;0,830329;0,864184;0,785893
46;0,153356;0,615282;0,780864;0,782702;0,783059;0,783291;0,783499;0,784449;0,799813;0,813407;0,832784;0,864184;0,775915
47;0,095563;0,602937;0,780468;0,782600;0,782911;0,783153;0,783417;0,783756;0,795821;0,814786;0,835930;0,864184;0,774578
48;0,156552;0,701603;0,781889;0,782568;0,782928;0,783174;0,783408;0,785431;0,806636;0,816223;0,836297;0,875034;0,786016
49;0,189494;0,710218;0,781599;0,782486;0,782903;0,783137;0,783447;0,787713;0,807653;0,817226;0,844398;0,875034;0,788078
50;0,158897;0,662626;0,782005;0,782723;0,783034;0,783224;0,783533;0,790547;0,809489;0,820728;0,846931;0,875034;0,784484
51;0,161839;0,661200;0,782125;0,782717;0,783059;0,783371;0,783701;0,788883;0,809772;0,823086;0,844909;0,875034;0,784282
52;0,120552;0,672876;0,781494;0,782529;0,783066;0,783346;0,783790;0,795202;0,816780;0,827754;0,854949;0,875034;0,788179
53;0,155448;0,698661;0,781661;0,782651;0,783123;0,783360;0,783809;0,800956;0,815734;0,826423;0,851578;0,875034;0,790796
54;0,052575;0,496348;0,781449;0,782520;0,782963;0,783243;0,783461;0,783884;0,804274;0,817852;0,844133;0,875034;0,766013
55;0,126000;0,681163;0,781318;0,782541;0,782972;0,783240;0,783508;0,784303;0,807259;0,821251;0,846400;0,875034;0,785396
56;0,429931;0,688192;0,781631;0,782817;0,783213;0,783461;0,783754;0,791364;0,814222;0,823778;0,843909;0,875034;0,787634
57;0,158437;0,708286;0,782083;0,782893;0,783278;0,783525;0,783756;0,790646;0,813671;0,822567;0,842378;0,875034;0,789308
58;0,155333;0,677161;0,781786;0,782708;0,783264;0,783587;0,784129;0,804400;0,816633;0,825053;0,843022;0,875034;0,788174
59;0,155333;0,546420;0,781482;0,782752;0,783306;0,783576;0,789486;0,811974;0,819841;0,825800;0,841989;0,875034;0,776662
60;0,174460;0,704368;0,782056;0,782986;0,783370;0,783611;0,792021;0,812382;0,818611;0,826749;0,844470;0,875034;0,793063
61;0,687862;0,762669;0,782776;0,783314;0,783563;0,787109;0,810768;0,818068;0,824029;0,833949;0,849738;0,875034;0,803598
62;0,210253;0,723536;0,782834;0,783305;0,783555;0,784983;0,808824;0,817745;0,824502;0,834393;0,850443;0,877333;0,799412
63;0,176782;0,692592;0,783075;0,783403;0,783607;0,784064;0,806017;0,818457;0,824197;0,831961;0,846422;0,877333;0,795380
64;0,683747;0,762221;0,783124;0,783375;0,783655;0,785091;0,809493;0,819090;0,825592;0,834583;0,847866;0,877333;0,803409
65;0,537563;0,755298;0,782997;0,783297;0,783513;0,783738;0,798871;0,817697;0,824043;0,834154;0,850751;0,877333;0,801436
66;0,174667;0,737309;0,783053;0,783309;0,783475;0,783639;0,785606;0,818125;0,826860;0,835652;0,850153;0,877333;0,798718
67;0,743448;0,779902;0,783166;0,783387;0,783536;0,783682;0,793206;0,819911;0,825809;0,835409;0,849609;0,877333;0,803762
68;0,491632;0,758900;0,783198;0,783394;0,783570;0,783939;0,812534;0,823360;0,828286;0,837922;0,856586;0,877333;0,805169
69;0,537678;0,759993;0,783289;0,783529;0,786180;0,813498;0,823298;0,827111;0,833617;0,842029;0,857947;0,877333;0,811049
70;0,725034;0,778162;0,783321;0,783899;0,807206;0,820860;0,825421;0,831297;0,836421;0,843091;0,856678;0,877333;0,816635
71;0,546575;0,768683;0,783278;0,783597;0,797879;0,819314;0,825087;0,831192;0,836563;0,840189;0,855636;0,877333;0,814142
72;0,250253;0,736148;0,783187;0,784013;0,810847;0,822240;0,826901;0,834659;0,837692;0,842589;0,857324;0,877333;0,813560
73;0,546575;0,751223;0,783169;0,784905;0,814437;0,823308;0,827833;0,832885;0,837608;0,842998;0,858647;0,877333;0,815701
74;0,185425;0,679785;0,783252;0,783932;0,809834;0,822684;0,826551;0,831769;0,836810;0,845624;0,861769;0,877333;0,808201
75;0,157540;0,652698;0,783244;0,783979;0,812824;0,823920;0,828253;0,833532;0,838028;0,846275;0,861471;0,877333;0,806422
76;0,470713;0,711936;0,783193;0,783857;0,807743;0,823198;0,826528;0,831962;0,837374;0,846938;0,863533;0,877333;0,811626
77;0,537701;0,743344;0,783253;0,795571;0,820292;0,824443;0,830091;0,834362;0,838775;0,847532;0,863570;0,877333;0,818123
78;0,434713;0,726091;0,783416;0,803974;0,821434;0,828123;0,832720;0,835317;0,840490;0,850318;0,866039;0,877678;0,818792
79;0,434713;0,715260;0,783355;0,810433;0,825271;0,829153;0,832698;0,836132;0,840208;0,848497;0,864797;0,877678;0,818580
80;0,434713;0,755508;0,783269;0,799805;0,825785;0,829820;0,835286;0,838747;0,846008;0,854985;0,868248;0,877678;0,823746
81;0,614828;0,773308;0,788449;0,821860;0,828680;0,833099;0,836391;0,839869;0,845708;0,855957;0,868244;0,877678;0,829157
82;0,469172;0,755769;0,787276;0,816636;0,825757;0,829787;0,834056;0,837267;0,843231;0,852455;0,866700;0,877678;0,824893
83;0,469172;0,758913;0,783591;0,815755;0,826167;0,829409;0,834000;0,836880;0,841703;0,849128;0,869733;0,880161;0,824528
84;0,199839;0,731613;0,788077;0,818560;0,826149;0,830664;0,834129;0,836946;0,841916;0,853291;0,869649;0,882736;0,823099
85;0,574874;0,746259;0,802980;0,824899;0,830964;0,833592;0,835887;0,838446;0,843503;0,854907;0,868841;0,882736;0,828028
86;0,644391;0,766384;0,811324;0,824938;0,830899;0,834451;0,836960;0,840361;0,850811;0,861993;0,867929;0,882736;0,832605
87;0,628368;0,769725;0,809382;0,826416;0,832055;0,834775;0,836975;0,841515;0,849806;0,860483;0,868274;0,882736;0,832940
88;0,517379;0,760138;0,809507;0,827710;0,832576;0,836047;0,839810;0,847226;0,857790;0,863148;0,872622;0,883103;0,834657
89;0,651977;0,779583;0,825098;0,831044;0,834152;0,836521;0,839921;0,848129;0,859733;0,863724;0,874660;0,883678;0,839256
90;0,580644;0,767868;0,824283;0,832839;0,836053;0,839852;0,846695;0,851923;0,860902;0,863270;0,877587;0,884391;0,840127
91;0,580621;0,770907;0,826691;0,834016;0,837220;0,841831;0,848352;0,855145;0,861986;0,864498;0,877401;0,884391;0,841805
92;0,436368;0,728189;0,828190;0,835822;0,838877;0,843601;0,850074;0,857443;0,861961;0,864614;0,878660;0,884391;0,838743
93;0,156920;0,726299;0,829622;0,835622;0,838320;0,842756;0,848271;0,856363;0,861566;0,863094;0,874280;0,884391;0,837619
94;0,450552;0,718386;0,830529;0,836166;0,839637;0,845190;0,850308;0,856551;0,862003;0,863761;0,877109;0,884391;0,837964
95;0,499172;0,740547;0,831937;0,837205;0,841362;0,847051;0,851449;0,858609;0,862300;0,865320;0,879440;0,884391;0,841522
96;0,452943;0,689408;0,830063;0,835722;0,841099;0,847357;0,851792;0,859039;0,862161;0,866570;0,878603;0,884391;0,836181
97;0,535379;0,718257;0,829874;0,835440;0,840277;0,847471;0,852269;0,858636;0,861952;0,868813;0,879553;0,884391;0,839254
98;0,439540;0,627383;0,827267;0,835084;0,838355;0,845587;0,851411;0,858643;0,861980;0,865440;0,879620;0,885149;0,829077
99;0,452897;0,649076;0,829734;0,834933;0,837899;0,844855;0,850653;0,857397;0,861160;0,865606;0,880586;0,885149;0,831190
100;0,452552;0,661306;0,830263;0,835910;0,841556;0,849074;0,856326;0,860695;0,863197;0,871243;0,881522;0,885149;0,835109
101;0,452552;0,628507;0,825917;0,834067;0,838816;0,848413;0,856421;0,860189;0,862925;0,866985;0,880662;0,885149;0,830290
102;0,437379;0,623876;0,821440;0,835123;0,839918;0,852272;0,858448;0,861113;0,862651;0,866931;0,880222;0,885149;0,830199
103;0,522161;0,749903;0,834107;0,836548;0,845869;0,854145;0,859645;0,861632;0,862860;0,869836;0,881615;0,885149;0,845616
104;0,469011;0,766678;0,834977;0,842049;0,850031;0,857307;0,861083;0,862384;0,864028;0,875077;0,883045;0,885149;0,849666
