Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-0,673031;-0,041263;0,418570;0,612372;-0,729572
1;-1,000000;-1,000000;-1,000000;-1,000000;-0,509250;-0,075204;0,000000;0,055621;0,498169;0,578290;0,610216;0,612372;-0,184216
2;-1,000000;-1,000000;-1,000000;-0,379182;-0,014961;0,002317;0,244569;0,532472;0,581377;0,608806;0,624721;0,779862;0,020012
3;-1,000000;-1,000000;-1,000000;-0,200501;0,002317;0,120090;0,408089;0,549856;0,590631;0,612372;0,634704;0,779862;0,071756
4;-1,000000;-1,000000;-0,943235;-0,010151;0,101119;0,361948;0,538790;0,593808;0,612372;0,612372;0,647053;0,779862;0,151408
5;-1,000000;-1,000000;-0,705228;0,001158;0,171649;0,384316;0,545628;0,594249;0,612372;0,612372;0,645870;0,779862;0,186239
6;-1,000000;-1,000000;-1,000000;-0,297579;0,004912;0,164406;0,467232;0,577679;0,609978;0,612372;0,665941;0,779862;0,080494
7;-1,000000;-1,000000;-1,000000;-0,037293;0,188977;0,478659;0,570449;0,606959;0,612372;0,612372;0,668789;0,779862;0,170129
8;-1,000000;-1,000000;-0,229102;0,194381;0,474845;0,570949;0,599911;0,611758;0,612372;0,612372;0,670949;0,779862;0,311844
9;-1,000000;-1,000000;-0,182135;0,307030;0,502099;0,572195;0,603406;0,612372;0,612372;0,612372;0,671926;0,794519;0,331164
10;-1,000000;-1,000000;-0,620903;0,091763;0,470684;0,583141;0,605037;0,612372;0,612372;0,612372;0,658111;0,794519;0,262495
11;-1,000000;-1,000000;-0,112775;0,200823;0,490637;0,587818;0,608297;0,612372;0,612372;0,612372;0,650839;0,794519;0,326276
12;-1,000000;-1,000000;-0,511791;0,138655;0,421572;0,560870;0,596618;0,611396;0,612372;0,612372;0,677888;0,835882;0,271995
13;-1,000000;-0,890888;0,048980;0,327988;0,526245;0,580437;0,604893;0,612372;0,612372;0,612372;0,673672;0,835882;0,370845
14;-1,000000;-0,887570;0,053283;0,339972;0,524694;0,585326;0,606780;0,612372;0,612372;0,612372;0,691186;0,848533;0,375079
15;-1,000000;-1,000000;-0,286312;0,152741;0,412016;0,566860;0,608804;0,612372;0,612372;0,612372;0,684061;0,848533;0,297529
16;-1,000000;-0,754236;0,095515;0,284967;0,487776;0,584552;0,610690;0,612372;0,612372;0,612372;0,694233;0,848533;0,384061
17;-1,000000;-1,000000;0,013999;0,308410;0,538038;0,602792;0,612372;0,612372;0,612372;0,612372;0,682121;0,848533;0,359485
18;-1,000000;-0,600000;0,131451;0,412414;0,570062;0,600167;0,610971;0,612372;0,612372;0,612372;0,677520;0,848533;0,423970
19;-1,000000;-0,337742;0,104057;0,393277;0,574567;0,598450;0,611531;0,612372;0,612372;0,612372;0,681378;0,848533;0,446264
20;-1,000000;-0,564827;0,148010;0,431940;0,580917;0,606509;0,612372;0,612372;0,612372;0,612372;0,710212;0,857085;0,436225
21;-1,000000;-0,466667;0,147543;0,457152;0,579028;0,603222;0,612092;0,612372;0,612372;0,612372;0,708526;0,857085;0,447801
22;-1,000000;-0,809974;0,070699;0,409278;0,569893;0,600598;0,611251;0,612372;0,612372;0,612372;0,705192;0,857085;0,399405
23;-1,000000;-0,147897;0,369201;0,566293;0,598012;0,611812;0,612372;0,612372;0,612372;0,612372;0,705569;0,857085;0,515248
24;-1,000000;-0,304839;0,324730;0,546531;0,589945;0,607990;0,612372;0,612372;0,612372;0,612372;0,720417;0,928698;0,493426
25;-1,000000;-0,190757;0,318904;0,538667;0,599341;0,610971;0,612372;0,612372;0,612372;0,612372;0,705923;0,928698;0,503254
26;-1,000000;-0,257362;0,257198;0,538188;0,589280;0,611251;0,612372;0,612372;0,612372;0,612372;0,720504;0,985848;0,490855
