Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-0,406452;-0,199237;-0,098420;-0,028890;-0,008701;-0,003277;-0,000112;0,005116;0,021755;0,072548;0,215744;0,438552;-0,002347
1;-0,413417;-0,213972;-0,105951;-0,042591;-0,013609;-0,003995;0,000086;0,007169;0,025930;0,084010;0,213204;0,438552;-0,004972
2;-0,401021;-0,185886;-0,077791;-0,024284;-0,006967;-0,001803;0,001170;0,013151;0,036685;0,097776;0,238591;0,438552;0,009064
3;-0,401021;-0,203618;-0,084279;-0,023708;-0,005920;-0,001434;0,002038;0,013970;0,051023;0,118114;0,270611;0,438552;0,013680
4;-0,421640;-0,219001;-0,077334;-0,026563;-0,005456;-0,000022;0,006338;0,025039;0,066899;0,128017;0,292170;0,482663;0,019009
5;-0,416138;-0,210426;-0,053695;-0,012641;-0,001639;0,002280;0,010947;0,042873;0,089294;0,157099;0,332738;0,499691;0,035683
6;-0,401021;-0,176629;-0,051539;-0,013628;-0,002185;0,001553;0,008497;0,036053;0,093733;0,160934;0,336694;0,499691;0,039348
7;-0,428625;-0,149549;-0,035071;-0,007147;-0,000631;0,004075;0,016122;0,050176;0,104817;0,181335;0,367219;0,499691;0,053135
8;-0,332810;-0,171274;-0,033415;-0,006767;-0,000325;0,005282;0,023747;0,069018;0,122634;0,211636;0,367738;0,549493;0,058828
9;-0,395183;-0,150178;-0,025146;-0,004771;0,000805;0,009791;0,032324;0,085636;0,138814;0,239146;0,382565;0,549493;0,070899
10;-0,395183;-0,119503;-0,018317;-0,004507;0,000184;0,007628;0,028800;0,091971;0,140462;0,231276;0,381965;0,557184;0,073996
11;-0,399131;-0,161911;-0,022238;-0,003470;0,001428;0,010809;0,037905;0,103540;0,159343;0,245049;0,378557;0,557184;0,074901
12;-0,323638;-0,119705;-0,011944;-0,001583;0,006202;0,030436;0,087413;0,130392;0,188084;0,268526;0,399590;0,557184;0,097741
13;-0,323638;-0,097353;-0,004193;0,002751;0,017121;0,045996;0,099834;0,157642;0,220559;0,282004;0,391007;0,557184;0,111537
14;-0,318386;-0,059401;-0,001232;0,007166;0,025019;0,070959;0,117700;0,164954;0,229643;0,297651;0,404909;0,557184;0,125737
15;-0,205385;-0,062845;-0,005791;0,002509;0,015571;0,062551;0,115727;0,173426;0,235832;0,295678;0,398337;0,557184;0,123100
16;-0,278082;-0,064409;-0,006278;0,002206;0,014846;0,067186;0,117015;0,177069;0,242069;0,302936;0,417801;0,557184;0,127044
17;-0,278082;-0,080740;-0,002939;0,010827;0,038877;0,091997;0,144138;0,204157;0,264408;0,333999;0,446652;0,569308;0,145138
18;-0,454229;-0,077483;-0,002523;0,013243;0,055599;0,114867;0,171217;0,226100;0,266735;0,330532;0,435585;0,569308;0,153387
19;-0,260180;-0,065796;0,000003;0,024960;0,084323;0,138993;0,189281;0,240750;0,292963;0,362693;0,459216;0,569308;0,172739
20;-0,260180;-0,054788;0,008077;0,037878;0,097303;0,148352;0,200913;0,252431;0,301548;0,372768;0,475201;0,569308;0,183968
21;-0,299691;-0,063712;0,012789;0,057658;0,128402;0,179312;0,229459;0,275510;0,326890;0,390835;0,479839;0,569308;0,201698
22;-0,248920;-0,063412;0,007073;0,049360;0,120779;0,187805;0,241915;0,284000;0,334013;0,397217;0,474150;0,569308;0,203290
23;-0,310711;-0,048437;0,018571;0,084235;0,159228;0,213579;0,257849;0,290579;0,328774;0,390632;0,471757;0,569308;0,216677
24;-0,185711;-0,031524;0,015126;0,077340;0,154536;0,210832;0,250979;0,282217;0,315981;0,375146;0,469161;0,569308;0,211979
25;-0,285253;-0,028681;0,021317;0,106484;0,175817;0,226332;0,259676;0,285604;0,314703;0,369902;0,452615;0,569308;0,218377
26;-0,285253;-0,033477;0,018066;0,073472;0,157379;0,218869;0,259976;0,286718;0,316137;0,361825;0,444747;0,569308;0,210371
27;-0,110098;-0,020428;0,019392;0,081080;0,164952;0,228644;0,260877;0,287645;0,322033;0,363095;0,441295;0,569308;0,214858
28;-0,232794;-0,032622;0,030544;0,113347;0,194305;0,246815;0,272619;0,304381;0,345070;0,385523;0,457437;0,569308;0,231742
