Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Best;Average
198;-1,000000;0,245284;0,463530;0,520899;0,546029;0,578873;0,622272;0,682056;0,756360;0,813474;0,878123;0,940507;0,610690
199;-1,000000;0,241419;0,474091;0,528027;0,552645;0,585020;0,629442;0,694120;0,762596;0,810250;0,879541;0,940507;0,615715
200;-1,000000;0,186392;0,475120;0,534451;0,564674;0,601602;0,659177;0,717199;0,769446;0,812980;0,876972;0,940507;0,619801
201;-1,000000;0,205922;0,481272;0,537460;0,572154;0,616324;0,668559;0,717998;0,762281;0,805981;0,878998;0,940507;0,624695
202;-1,000000;0,163216;0,460944;0,531611;0,563199;0,611668;0,668398;0,720512;0,764296;0,813791;0,881471;0,940507;0,617911
203;-1,000000;0,177084;0,494453;0,552547;0,606998;0,648871;0,694387;0,729756;0,766056;0,805772;0,876328;0,940507;0,635225
204;-1,000000;-0,011290;0,502094;0,559057;0,614442;0,663275;0,715349;0,757184;0,784011;0,828825;0,882800;0,940507;0,629575
205;-1,000000;0,286014;0,520711;0,577158;0,628199;0,679396;0,722465;0,759677;0,785945;0,831060;0,882568;0,940507;0,667319
206;-1,000000;0,092964;0,521529;0,570364;0,615804;0,659428;0,702527;0,744181;0,780169;0,828284;0,888591;0,940507;0,640384
207;-1,000000;0,257894;0,534041;0,583157;0,624759;0,664388;0,707735;0,750651;0,790520;0,838877;0,892360;0,940507;0,664438
208;-1,000000;0,284644;0,537615;0,586946;0,628000;0,667485;0,709654;0,756079;0,795501;0,850167;0,896847;0,940507;0,671294
209;-1,000000;0,317970;0,545402;0,598894;0,643359;0,680642;0,733845;0,784058;0,821182;0,858470;0,899450;0,940507;0,688327
210;0,148455;0,433757;0,543843;0,601623;0,649801;0,688908;0,737986;0,779824;0,815858;0,854245;0,895970;0,940507;0,700182
211;-1,000000;0,316379;0,539815;0,602707;0,656311;0,698615;0,752530;0,788285;0,818908;0,856402;0,900804;0,940507;0,693075
212;-1,000000;0,308287;0,528243;0,581631;0,637444;0,690608;0,747866;0,788296;0,822827;0,858202;0,895018;0,940507;0,685842
213;-1,000000;0,269995;0,538244;0,597294;0,654122;0,711976;0,760691;0,792421;0,819187;0,855766;0,891686;0,940507;0,689138
214;-1,000000;0,183238;0,526172;0,581221;0,635700;0,696422;0,751658;0,787827;0,817038;0,850429;0,886960;0,940507;0,671666
215;-1,000000;0,070995;0,508085;0,561730;0,612974;0,680637;0,738379;0,780354;0,812306;0,843273;0,887326;0,940507;0,649606
216;-1,000000;0,119644;0,474335;0,552640;0,615852;0,679900;0,737347;0,775316;0,807212;0,843151;0,890397;0,940507;0,649579
217;-1,000000;0,070636;0,481825;0,547419;0,611228;0,679647;0,732380;0,770657;0,802538;0,844080;0,889068;0,940507;0,642948
218;-1,000000;0,207571;0,494631;0,553764;0,611201;0,667290;0,725440;0,770533;0,801990;0,838154;0,885810;0,940507;0,655638
219;-1,000000;0,268318;0,513329;0,563890;0,617793;0,674894;0,744726;0,775181;0,804852;0,835031;0,885562;0,940507;0,668357
220;-1,000000;0,247309;0,513321;0,553192;0,616825;0,667149;0,731935;0,776007;0,812847;0,846249;0,892259;0,940507;0,665709
221;-1,000000;0,225997;0,515321;0,565359;0,628749;0,680518;0,738018;0,775816;0,816694;0,850953;0,897652;0,940507;0,669508
222;-1,000000;0,277703;0,521307;0,574380;0,639060;0,701022;0,748786;0,781589;0,815482;0,849536;0,896457;0,940507;0,680532
223;0,110720;0,370149;0,521330;0,574044;0,641685;0,700478;0,747581;0,780575;0,815847;0,854202;0,901036;0,940507;0,690693
224;0,083891;0,368933;0,531044;0,596072;0,658024;0,715569;0,759290;0,794117;0,830123;0,867051;0,905458;0,940507;0,702568
225;-1,000000;0,341798;0,523247;0,582046;0,650646;0,705004;0,752126;0,786133;0,818510;0,851464;0,895491;0,940507;0,690647
226;-1,000000;0,331584;0,522431;0,587159;0,664092;0,726735;0,764136;0,790356;0,821286;0,855929;0,898847;0,940507;0,696256
227;0,083891;0,344668;0,518959;0,584192;0,655194;0,728622;0,765727;0,796384;0,830102;0,858594;0,897049;0,940507;0,697949
228;-1,000000;0,213653;0,502459;0,578921;0,670170;0,732739;0,772370;0,804389;0,834683;0,860751;0,900436;0,940507;0,687057
229;-1,000000;0,178502;0,500672;0,577804;0,674065;0,735975;0,774085;0,804590;0,835145;0,858701;0,899480;0,940507;0,683902
230;-1,000000;0,169561;0,503831;0,600108;0,691982;0,740970;0,775857;0,804419;0,835640;0,858420;0,898642;0,940507;0,687943
231;-1,000000;0,192058;0,486377;0,587471;0,676822;0,722087;0,767861;0,800892;0,826942;0,853699;0,896414;0,940507;0,681062
232;-1,000000;0,230980;0,482797;0,557499;0,635694;0,697323;0,738026;0,783104;0,817699;0,850468;0,896639;0,940507;0,669023
233;-1,000000;0,193115;0,452303;0,531540;0,595339;0,659101;0,714680;0,764130;0,803663;0,844832;0,899088;0,941015;0,645779
234;-1,000000;-0,009175;0,458404;0,535536;0,586563;0,650486;0,705579;0,750643;0,786806;0,830234;0,884605;0,941015;0,617968
235;-1,000000;0,215414;0,487135;0,537562;0,587846;0,658125;0,706607;0,747380;0,787805;0,827621;0,884837;0,941015;0,644033
236;-1,000000;0,199098;0,504570;0,545421;0,593015;0,652274;0,706191;0,747814;0,795397;0,833801;0,893580;0,941015;0,647116
237;-1,000000;0,270092;0,504164;0,532367;0,570693;0,630995;0,699782;0,751196;0,793378;0,834528;0,892876;0,941015;0,648007
238;-1,000000;0,115580;0,489992;0,536480;0,584081;0,648507;0,710023;0,759734;0,802584;0,846842;0,902600;0,941015;0,639642
239;-1,000000;0,224499;0,486337;0,538368;0,589445;0,651882;0,708969;0,764037;0,808924;0,845952;0,898462;0,952296;0,651688
240;-1,000000;0,200923;0,497657;0,537966;0,583063;0,653626;0,713306;0,773128;0,806529;0,843107;0,898404;0,952296;0,650771
241;-1,000000;0,285559;0,510178;0,549849;0,605073;0,667940;0,719914;0,771747;0,809135;0,848706;0,902083;0,952296;0,667018
242;-1,000000;0,323243;0,523668;0,573181;0,623859;0,676195;0,721016;0,770076;0,807458;0,855540;0,904562;0,952296;0,677880
243;-1,000000;0,382333;0,525449;0,581664;0,636724;0,677207;0,730265;0,783493;0,819506;0,860907;0,904380;0,952296;0,690193
244;-1,000000;0,270283;0,500677;0,543664;0,600425;0,662100;0,712551;0,769447;0,815667;0,856146;0,901715;0,952296;0,663268
245;0,122255;0,370241;0,507480;0,540296;0,592453;0,656564;0,718941;0,770668;0,818013;0,865482;0,905158;0,952296;0,674530
246;-1,000000;0,271787;0,504358;0,537185;0,580200;0,634000;0,704093;0,756450;0,822027;0,874102;0,911330;0,952728;0,659553
247;-1,000000;0,301488;0,520561;0,551701;0,604500;0,677680;0,729865;0,790688;0,840216;0,877966;0,912637;0,952728;0,680730
248;-1,000000;0,349013;0,518538;0,554738;0,608523;0,673672;0,735224;0,798244;0,838459;0,873579;0,910685;0,952728;0,686068
249;0,170039;0,439116;0,523642;0,558019;0,617815;0,668262;0,726449;0,783585;0,825222;0,863617;0,903631;0,952728;0,690936
250;-1,000000;0,388092;0,525856;0,570331;0,620037;0,672668;0,743019;0,795553;0,839631;0,873574;0,908328;0,952728;0,693709
251;0,117343;0,381884;0,517239;0,554526;0,607535;0,670427;0,749063;0,785803;0,824708;0,864379;0,910364;0,952728;0,686593
252;0,165070;0,414604;0,527363;0,578399;0,630082;0,703026;0,763985;0,803221;0,834563;0,866587;0,910551;0,952728;0,703238
253;0,174349;0,443770;0,526909;0,589400;0,652017;0,716642;0,766721;0,803095;0,836791;0,868423;0,908869;0,964306;0,711264
254;0,139718;0,417791;0,549860;0,627772;0,680548;0,739747;0,781752;0,815337;0,842951;0,870464;0,913669;0,964306;0,723989
255;-1,000000;0,303421;0,563887;0,636312;0,707454;0,755781;0,795421;0,823519;0,850249;0,876861;0,917832;0,964306;0,723074
256;-1,000000;0,415884;0,551824;0,625008;0,696655;0,759814;0,799018;0,826161;0,854764;0,886092;0,921032;0,964306;0,733625
257;0,073874;0,426425;0,557593;0,638584;0,707057;0,770943;0,804153;0,835237;0,862715;0,888503;0,919697;0,964306;0,741091
258;-1,000000;0,405693;0,603052;0,679850;0,739399;0,777852;0,811269;0,841339;0,865134;0,892165;0,921495;0,964306;0,753725
259;-1,000000;0,370965;0,590448;0,683625;0,737023;0,779286;0,814666;0,840908;0,862680;0,887495;0,923608;0,964306;0,749070
260;0,227527;0,482165;0,607222;0,688658;0,744182;0,784395;0,816524;0,839722;0,857335;0,886368;0,918425;0,964306;0,762500
261;0,104897;0,447776;0,642388;0,710824;0,754781;0,783983;0,812537;0,839125;0,859184;0,886679;0,916995;0,964306;0,765427
262;0,160219;0,467252;0,641912;0,721315;0,768079;0,802717;0,832821;0,853103;0,873722;0,892127;0,917544;0,964306;0,777059
263;0,083448;0,511548;0,679723;0,749314;0,783149;0,815044;0,842516;0,858890;0,879131;0,896689;0,922154;0,964306;0,793816
264;-1,000000;0,437280;0,681101;0,751176;0,787792;0,816692;0,842659;0,860272;0,880719;0,898157;0,921965;0,964306;0,787781
265;-1,000000;0,417538;0,633678;0,727557;0,772844;0,809614;0,837543;0,858146;0,879906;0,896347;0,924156;0,964306;0,775733
266;-1,000000;0,321863;0,622253;0,715896;0,769705;0,806334;0,839230;0,857840;0,875267;0,894983;0,919620;0,964306;0,762299
267;-1,000000;0,406690;0,651543;0,726982;0,781538;0,817921;0,846322;0,861376;0,875665;0,895059;0,921440;0,964306;0,778454
268;-1,000000;0,377021;0,647642;0,729465;0,774411;0,801303;0,833107;0,859891;0,877251;0,893324;0,920529;0,964306;0,771394
269;-1,000000;0,415216;0,646698;0,715904;0,766556;0,802152;0,832574;0,857985;0,875377;0,894038;0,920673;0,964306;0,772717
270;0,119121;0,425638;0,624995;0,700360;0,751601;0,794210;0,823833;0,847669;0,869818;0,892932;0,917222;0,964306;0,764828
271;-1,000000;0,342157;0,638425;0,721434;0,771756;0,804203;0,828430;0,850088;0,874354;0,893838;0,920592;0,964306;0,764528
272;0,305339;0,551138;0,680683;0,751029;0,786070;0,815382;0,834612;0,853599;0,876273;0,894703;0,920225;0,964306;0,796371
273;-1,000000;0,412560;0,646701;0,742113;0,790803;0,816992;0,837519;0,855365;0,878107;0,893491;0,917884;0,964306;0,779153
274;0,252232;0,496043;0,679190;0,754981;0,792187;0,818565;0,839323;0,861634;0,883194;0,895731;0,921028;0,964306;0,794188
275;-1,000000;0,441992;0,677611;0,768093;0,798860;0,823312;0,846688;0,866119;0,883617;0,895942;0,920327;0,964306;0,792256
276;0,257034;0,506336;0,715174;0,778496;0,803735;0,829067;0,847720;0,863354;0,881691;0,895502;0,924447;0,964306;0,804552
277;-1,000000;0,305885;0,686244;0,766528;0,797897;0,823405;0,849342;0,865732;0,883849;0,898356;0,928536;0,964306;0,780578
278;-1,000000;0,417692;0,676041;0,753592;0,793911;0,823126;0,843181;0,860870;0,884319;0,898162;0,927719;0,964306;0,787861
279;-1,000000;0,321311;0,611372;0,717214;0,780082;0,814440;0,837359;0,858296;0,882074;0,898423;0,926618;0,964306;0,764719
280;-1,000000;0,248392;0,626575;0,698014;0,761728;0,803010;0,832739;0,857573;0,882035;0,897111;0,920898;0,964306;0,752807
281;-1,000000;0,367341;0,648857;0,726112;0,777717;0,810822;0,838876;0,859633;0,886439;0,900051;0,923927;0,964306;0,773977
282;0,300435;0,493113;0,659892;0,734810;0,785560;0,815904;0,841114;0,861352;0,885206;0,898119;0,922696;0,964306;0,789777
283;0,068239;0,449725;0,602628;0,708480;0,766191;0,799017;0,828543;0,852207;0,871203;0,892636;0,920465;0,964306;0,769110
284;0,265361;0,458286;0,590058;0,705008;0,759365;0,795590;0,825779;0,846209;0,867297;0,886787;0,915641;0,964306;0,765002
285;0,266976;0,455012;0,610630;0,717114;0,769223;0,803438;0,829670;0,850092;0,873580;0,891277;0,920541;0,964306;0,772058
286;0,128998;0,475404;0,601341;0,724089;0,775994;0,812273;0,834495;0,852625;0,872716;0,892145;0,923798;0,964306;0,776488
287;0,083891;0,487222;0,636033;0,735728;0,786858;0,823673;0,838085;0,855897;0,874456;0,893366;0,922268;0,964306;0,785359
288;0,088273;0,472111;0,623107;0,720820;0,774533;0,807579;0,829697;0,846826;0,870881;0,891798;0,920378;0,964306;0,775773
289;-1,000000;0,397449;0,610715;0,709910;0,775917;0,807981;0,831903;0,852064;0,877136;0,897535;0,923953;0,964306;0,768456
290;-1,000000;0,329473;0,644690;0,730263;0,780920;0,814512;0,838381;0,865276;0,884312;0,899836;0,926826;0,964306;0,771449
291;-1,000000;0,423710;0,655876;0,722457;0,774945;0,809951;0,837644;0,867564;0,885387;0,902642;0,927688;0,964306;0,780786
292;-1,000000;0,439406;0,670188;0,738870;0,781121;0,810510;0,839115;0,863909;0,884207;0,902777;0,927739;0,964306;0,785784
293;0,211749;0,480001;0,659244;0,739139;0,784700;0,817247;0,842042;0,859882;0,883694;0,900893;0,922796;0,964306;0,788964
294;0,211749;0,459296;0,661686;0,732912;0,773592;0,811027;0,842705;0,862078;0,883467;0,901253;0,923638;0,964306;0,785165
295;-1,000000;0,409618;0,643427;0,738527;0,786077;0,826092;0,850280;0,869121;0,887163;0,902566;0,923570;0,964306;0,783644
296;0,083448;0,413030;0,623499;0,712535;0,775718;0,817805;0,845057;0,863942;0,885601;0,901331;0,922951;0,964306;0,776147
297;-1,000000;0,394705;0,604576;0,691905;0,753907;0,803780;0,839906;0,860847;0,884894;0,901510;0,924925;0,964306;0,766096
298;0,109958;0,421355;0,590474;0,689164;0,755768;0,816186;0,849359;0,869179;0,888454;0,902738;0,923988;0,964306;0,770666
299;0,073874;0,402355;0,637652;0,726509;0,789800;0,827937;0,853566;0,875362;0,889837;0,903508;0,926334;0,964306;0,783286
300;-1,000000;0,426590;0,642732;0,727175;0,784955;0,825897;0,849887;0,871602;0,887503;0,900521;0,924661;0,964306;0,784152
301;0,257034;0,485788;0,634913;0,734059;0,788336;0,826418;0,848089;0,867302;0,886637;0,901047;0,922560;0,964306;0,789515
302;-1,000000;0,449564;0,660834;0,743584;0,791049;0,826766;0,845995;0,868234;0,885942;0,897358;0,922834;0,964306;0,789216
303;0,220720;0,471889;0,640898;0,724866;0,783169;0,825194;0,849145;0,868774;0,888162;0,898435;0,925152;0,964306;0,787568
304;0,061190;0,482044;0,664424;0,746846;0,790556;0,824515;0,849058;0,865251;0,882435;0,897221;0,919829;0,964306;0,792218
305;0,149568;0,472778;0,647042;0,725264;0,782593;0,820727;0,845081;0,862699;0,879573;0,896952;0,923186;0,964306;0,785589
306;0,197079;0,457967;0,620892;0,714545;0,773952;0,822277;0,845992;0,866055;0,884971;0,900824;0,927670;0,964306;0,781514
307;0,159438;0,443263;0,595072;0,712458;0,763193;0,802332;0,836683;0,856447;0,874504;0,897843;0,923038;0,964306;0,770483
308;-1,000000;0,360573;0,581730;0,691632;0,751977;0,796614;0,831156;0,854658;0,874623;0,896615;0,923350;0,964306;0,756293
309;-1,000000;0,378277;0,550394;0,637911;0,713004;0,778091;0,818661;0,848488;0,873014;0,895952;0,922952;0,964306;0,741674
310;0,195687;0,472089;0,568589;0,653562;0,723239;0,783802;0,826034;0,855857;0,881508;0,901239;0,929035;0,964306;0,759496
311;0,195687;0,455002;0,574497;0,657182;0,722662;0,782160;0,824283;0,855110;0,878131;0,898236;0,925414;0,964306;0,757268
312;-1,000000;0,412334;0,543191;0,615819;0,701444;0,780040;0,826665;0,855791;0,881655;0,898595;0,924495;0,964306;0,744003
313;-1,000000;0,404754;0,555881;0,634117;0,708302;0,774952;0,818024;0,850463;0,877220;0,899453;0,923984;0,964306;0,744715
314;-1,000000;0,391416;0,541692;0,645588;0,719941;0,778134;0,818546;0,849577;0,876941;0,899962;0,920018;0,964306;0,744182
315;0,083891;0,392512;0,528119;0,606429;0,690183;0,750197;0,796069;0,834555;0,868283;0,893952;0,921599;0,964306;0,728190
316;-1,000000;0,295419;0,537800;0,629560;0,700427;0,762175;0,797481;0,831915;0,867403;0,895273;0,919367;0,964306;0,723682
317;-1,000000;0,348359;0,524460;0,628916;0,717298;0,783725;0,821744;0,852328;0,885614;0,902662;0,929719;0,964306;0,739482
318;-1,000000;0,225355;0,516232;0,586962;0,690014;0,760007;0,811557;0,848483;0,881805;0,904582;0,929634;0,964306;0,715463
319;-1,000000;0,246548;0,520466;0,594027;0,692650;0,759178;0,811206;0,847012;0,882555;0,906492;0,932528;0,964306;0,719266
320;0,083891;0,389668;0,540533;0,627210;0,711889;0,779286;0,823426;0,856255;0,886449;0,908385;0,933226;0,964306;0,745633
321;0,083891;0,384176;0,553366;0,638175;0,715886;0,770580;0,811437;0,846584;0,880703;0,901621;0,930172;0,964306;0,743270
322;-1,000000;0,332402;0,536736;0,605448;0,694066;0,751160;0,798165;0,843668;0,874521;0,898942;0,927891;0,964306;0,726300
323;-1,000000;0,320591;0,549793;0,635254;0,705688;0,756572;0,812274;0,854045;0,881755;0,900002;0,931930;0,964306;0,734790
324;0,179988;0,459633;0,576166;0,650413;0,720833;0,772730;0,825883;0,857086;0,880982;0,902480;0,933476;0,964306;0,757968
325;0,068239;0,377921;0,553562;0,637647;0,723058;0,773834;0,819474;0,852976;0,878989;0,900133;0,933219;0,964306;0,745081
326;-1,000000;0,326359;0,544069;0,625424;0,704422;0,757191;0,806303;0,846101;0,868998;0,895914;0,930562;0,964306;0,730534
327;-1,000000;0,367467;0,560022;0,646970;0,712415;0,756294;0,807665;0,845181;0,868569;0,894335;0,928791;0,964306;0,738771
328;0,159438;0,427406;0,575690;0,654700;0,715730;0,775228;0,825265;0,859256;0,883062;0,902228;0,928978;0,964306;0,754754
329;-1,000000;0,353815;0,587549;0,661260;0,718810;0,778323;0,825458;0,854469;0,878144;0,898065;0,923169;0,964306;0,747906
330;-1,000000;0,377700;0,607268;0,683781;0,739523;0,796387;0,825908;0,854521;0,876306;0,900067;0,923650;0,964306;0,758511
331;0,082639;0,423724;0,601467;0,682769;0,748572;0,801933;0,836817;0,858501;0,879788;0,900744;0,922694;0,964306;0,765701
332;0,119121;0,436223;0,579522;0,674466;0,753651;0,808398;0,838432;0,859645;0,879321;0,903414;0,929373;0,964306;0,766244
333;-1,000000;0,404916;0,585474;0,682569;0,747137;0,795406;0,836818;0,856142;0,882588;0,904935;0,929891;0,964306;0,762588
334;-1,000000;0,384238;0,605560;0,688905;0,761666;0,813250;0,842895;0,865124;0,883456;0,905177;0,930939;0,964306;0,768121
335;0,101173;0,428841;0,597969;0,693537;0,764358;0,813325;0,838892;0,861084;0,883089;0,899910;0,924365;0,964306;0,770537
336;0,088273;0,465102;0,637282;0,710381;0,768126;0,817120;0,846651;0,868845;0,887261;0,903252;0,925472;0,964306;0,782949
337;0,154141;0,485004;0,636138;0,725856;0,781103;0,820579;0,849995;0,870980;0,887992;0,902922;0,925569;0,964306;0,788614
338;-1,000000;0,409892;0,628612;0,706331;0,769394;0,816908;0,845229;0,868370;0,885706;0,901259;0,927069;0,964306;0,775877
339;0,083891;0,368787;0,599197;0,689256;0,759899;0,803436;0,835292;0,857913;0,876214;0,897867;0,926012;0,964306;0,761387
340;0,100692;0,383468;0,582856;0,668967;0,742603;0,795491;0,827442;0,850492;0,869693;0,894422;0,922546;0,964306;0,753798
341;-1,000000;0,300068;0,535986;0,621999;0,699639;0,772324;0,816018;0,841361;0,866090;0,892901;0,925247;0,964306;0,727163
342;-1,000000;0,268363;0,535182;0,624064;0,707834;0,785906;0,824543;0,847503;0,870350;0,895114;0,922465;0,964306;0,728132
343;-1,000000;0,342855;0,556196;0,656507;0,737166;0,792360;0,820154;0,843224;0,865807;0,893085;0,920051;0,964306;0,742740
344;-1,000000;0,291027;0,559191;0,667804;0,752509;0,801648;0,825911;0,848609;0,871955;0,895512;0,925904;0,964306;0,744007
345;-1,000000;0,352926;0,571035;0,664454;0,746628;0,795554;0,821473;0,846784;0,866802;0,890457;0,924963;0,964306;0,748108
346;0,103119;0,407612;0,561987;0,648227;0,730583;0,785409;0,819389;0,844988;0,865539;0,893348;0,926790;0,964306;0,748387
347;-1,000000;0,253160;0,544735;0,631783;0,718893;0,775572;0,821371;0,847460;0,875556;0,899317;0,930482;0,964306;0,729833
348;-1,000000;0,220377;0,527046;0,609484;0,685285;0,748669;0,802736;0,838818;0,867182;0,889343;0,923424;0,964306;0,711237
349;0,093892;0,399845;0,559073;0,614294;0,696444;0,769434;0,815428;0,848216;0,870478;0,892590;0,928478;0,976040;0,739428
350;-1,000000;0,285847;0,530399;0,608260;0,689526;0,774200;0,822469;0,851008;0,873624;0,899678;0,928714;0,976040;0,726373
351;-1,000000;0,285100;0,529597;0,604278;0,683868;0,768087;0,814032;0,844925;0,869805;0,895689;0,928378;0,976040;0,722376
352;0,068239;0,413691;0,552535;0,643983;0,717097;0,782548;0,818384;0,845203;0,869422;0,894887;0,930261;0,976040;0,746801
353;-1,000000;0,249602;0,533381;0,616361;0,704721;0,776507;0,816314;0,843884;0,864662;0,890614;0,924273;0,976040;0,722032
354;-1,000000;0,276944;0,505220;0,568110;0,657659;0,745015;0,792972;0,834011;0,858799;0,887900;0,925684;0,976040;0,705232
355;-1,000000;0,336219;0,533366;0,626802;0,722664;0,780241;0,818556;0,845662;0,867575;0,891541;0,925370;0,976040;0,734800
356;-1,000000;0,307439;0,554202;0,651700;0,733074;0,785183;0,821013;0,843945;0,866255;0,893910;0,927293;0,976040;0,738401
357;0,083891;0,388907;0,541991;0,633223;0,725503;0,778550;0,810523;0,838639;0,864507;0,891522;0,927004;0,976040;0,740037
358;0,119121;0,437714;0,566530;0,655060;0,739130;0,778330;0,811998;0,842582;0,865061;0,893179;0,933244;0,976040;0,752283
359;0,082639;0,417062;0,562453;0,657976;0,735998;0,782163;0,807789;0,839667;0,860838;0,884226;0,926972;0,976040;0,747514
360;0,082639;0,436495;0,547432;0,644290;0,746040;0,792071;0,822778;0,846453;0,865595;0,884483;0,924070;0,976040;0,750971
361;0,220720;0,448419;0,582874;0,672929;0,748966;0,789466;0,817401;0,845362;0,867339;0,888036;0,921403;0,976040;0,758220
362;-1,000000;0,403672;0,607049;0,702532;0,769764;0,810227;0,838256;0,859989;0,875793;0,896518;0,930122;0,976040;0,769392
363;-0,008873;0,420575;0,599821;0,703190;0,763181;0,803389;0,832525;0,854363;0,873859;0,891235;0,924007;0,976040;0,766614
364;0,088273;0,438556;0,598970;0,694854;0,754867;0,799144;0,827236;0,847046;0,866925;0,886058;0,918635;0,976040;0,763229
365;-1,000000;0,389032;0,606405;0,720222;0,780483;0,813667;0,833686;0,855177;0,876116;0,898513;0,927025;0,976040;0,770033
366;0,182678;0,448595;0,638657;0,749443;0,793351;0,822736;0,841912;0,861084;0,879552;0,896891;0,926474;0,976040;0,785869
367;-1,000000;0,435329;0,648887;0,751631;0,792995;0,823419;0,843761;0,863815;0,882103;0,897302;0,928808;0,976040;0,786805
368;0,197996;0,460438;0,623079;0,718414;0,787001;0,826755;0,849486;0,867835;0,884962;0,900422;0,933142;0,976040;0,785154
369;0,176914;0,446563;0,625545;0,725339;0,792051;0,827121;0,850359;0,867632;0,885094;0,899210;0,932816;0,976040;0,785173
370;-1,000000;0,416705;0,607229;0,702057;0,766732;0,813401;0,843240;0,866484;0,884559;0,899624;0,931868;0,976040;0,773190
371;0,096766;0,428034;0,593748;0,690061;0,764292;0,812415;0,840179;0,861463;0,878819;0,895693;0,924953;0,976040;0,768966
372;-1,000000;0,407356;0,627471;0,716750;0,781178;0,823826;0,846290;0,864903;0,881426;0,899529;0,924990;0,976040;0,777372
373;0,119121;0,432380;0,638942;0,724186;0,772567;0,819265;0,843622;0,861615;0,881905;0,900835;0,924826;0,976040;0,780014
374;0,125376;0,485370;0,679833;0,754328;0,795017;0,828190;0,845227;0,862082;0,878747;0,899477;0,922670;0,976040;0,795094
375;0,125376;0,405305;0,645031;0,719882;0,782183;0,823245;0,844586;0,860822;0,880342;0,900449;0,924251;0,976040;0,778610
376;-1,000000;0,360514;0,649638;0,737098;0,796459;0,829348;0,848562;0,867199;0,885681;0,902001;0,926833;0,976040;0,780333
377;0,188110;0,439061;0,653174;0,733993;0,788755;0,825974;0,846294;0,866699;0,885700;0,901088;0,926766;0,976040;0,786750
378;0,218131;0,490024;0,675427;0,759715;0,805889;0,829868;0,853369;0,871547;0,889513;0,905010;0,927743;0,976040;0,800810
379;0,162315;0,493865;0,682584;0,753992;0,811540;0,834962;0,857166;0,876040;0,891041;0,906945;0,931577;0,976040;0,803971
380;0,119159;0,481113;0,691318;0,780459;0,820244;0,844626;0,862936;0,877937;0,892693;0,905064;0,933561;0,976040;0,808995
381;0,083448;0,439392;0,676157;0,787607;0,824595;0,848883;0,866871;0,882743;0,893608;0,906422;0,935912;0,976040;0,806219
382;0,083891;0,435807;0,690063;0,783148;0,824486;0,845877;0,866923;0,882390;0,893029;0,906106;0,934299;0,976040;0,806213
383;-1,000000;0,414508;0,709436;0,793525;0,825100;0,844200;0,864098;0,881907;0,895422;0,907918;0,937358;0,976040;0,807347
384;0,083891;0,432757;0,695753;0,784120;0,818584;0,837965;0,857570;0,876991;0,892109;0,903852;0,933974;0,976040;0,803367
385;0,287300;0,564796;0,755450;0,802786;0,827603;0,846862;0,862502;0,879164;0,892081;0,906540;0,940277;0,976040;0,827806
386;0,251189;0,594752;0,757554;0,808097;0,833866;0,852529;0,867631;0,884093;0,894279;0,907909;0,940427;0,976040;0,834114
387;0,324924;0,639739;0,760436;0,807647;0,832053;0,852949;0,874431;0,887983;0,898454;0,910980;0,939678;0,976040;0,840435
388;0,476943;0,619335;0,753202;0,794920;0,828258;0,851483;0,871599;0,886389;0,898008;0,909772;0,940295;0,976040;0,835326
389;0,415016;0,584963;0,751678;0,800432;0,829229;0,850975;0,868309;0,883136;0,893465;0,909010;0,936243;0,976040;0,830744
390;0,104897;0,517145;0,730541;0,785784;0,822935;0,843495;0,859990;0,877720;0,891698;0,906976;0,935603;0,976040;0,817189
391;-1,000000;0,457046;0,743838;0,801156;0,833175;0,854044;0,866680;0,880781;0,892593;0,905613;0,935423;0,976040;0,817035
392;0,104897;0,577424;0,755854;0,798985;0,824724;0,841805;0,858025;0,873541;0,885895;0,900997;0,932958;0,976040;0,825021
393;0,104897;0,538696;0,757136;0,809092;0,829205;0,847556;0,864564;0,877400;0,887364;0,901308;0,926781;0,976040;0,823910
394;0,109958;0,593618;0,756512;0,801843;0,824744;0,839741;0,854889;0,870107;0,886018;0,901059;0,931732;0,976040;0,826026
395;0,109958;0,579167;0,741948;0,792865;0,823531;0,840427;0,855665;0,869853;0,885801;0,900693;0,931207;0,976040;0,822116
396;0,258034;0,558133;0,736391;0,792648;0,823511;0,842201;0,859931;0,876905;0,888710;0,904403;0,928625;0,976040;0,821146
397;0,258034;0,586455;0,752892;0,800370;0,830876;0,850728;0,865674;0,880160;0,893433;0,906809;0,932448;0,976040;0,829985
398;-1,000000;0,530550;0,747145;0,800438;0,831393;0,852311;0,865094;0,878928;0,890863;0,907273;0,934415;0,976040;0,823841
399;0,510786;0,592554;0,763138;0,814480;0,836578;0,852655;0,862506;0,879261;0,895446;0,908287;0,931482;0,976040;0,833639
400;0,289861;0,529846;0,730209;0,800817;0,828775;0,848033;0,861095;0,874982;0,888974;0,905112;0,930437;0,976040;0,819828
401;0,477837;0,584487;0,786705;0,820699;0,836621;0,849846;0,864168;0,878128;0,889802;0,905188;0,934599;0,976040;0,835024
402;0,517387;0,594260;0,776325;0,818633;0,836143;0,849365;0,863062;0,877188;0,891540;0,908008;0,934355;0,976040;0,834888
403;0,479432;0,617201;0,780021;0,816328;0,832607;0,845247;0,859931;0,875652;0,887744;0,900986;0,929317;0,976040;0,834503
