Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-1,000000;-0,824060;0,062350;0,442531;-0,876171
1;-1,000000;-1,000000;-1,000000;-1,000000;-0,681841;-0,229029;-0,053832;0,016576;0,052328;0,198321;0,404338;0,442531;-0,329314
2;-1,000000;-1,000000;-1,000000;-0,865995;-0,246378;-0,050098;0,017703;0,058048;0,150032;0,322269;0,439132;0,595555;-0,217529
3;-1,000000;-1,000000;-1,000000;-1,000000;-0,390091;-0,053257;0,017042;0,068952;0,189292;0,349968;0,449601;0,595555;-0,236849
4;-1,000000;-1,000000;-1,000000;-0,844406;-0,165347;-0,016046;0,036081;0,117224;0,249411;0,395138;0,469133;0,595555;-0,175881
5;-1,000000;-1,000000;-1,000000;-0,974760;-0,147742;0,003594;0,065037;0,169524;0,303160;0,413614;0,485475;0,595555;-0,168210
6;-1,000000;-1,000000;-1,000000;-0,445280;-0,023737;0,030019;0,105736;0,198151;0,335077;0,422056;0,504245;0,605180;-0,087373
7;-1,000000;-1,000000;-1,000000;-1,000000;-0,075477;0,007087;0,058799;0,164781;0,306801;0,411888;0,499268;0,605180;-0,162685
8;-1,000000;-1,000000;-1,000000;-0,900766;-0,038206;0,013721;0,088516;0,214008;0,357390;0,428052;0,525552;0,758888;-0,131173
9;-1,000000;-1,000000;-1,000000;-0,762329;-0,023173;0,026409;0,142611;0,281047;0,378096;0,439550;0,539038;0,758888;-0,097875
10;-1,000000;-1,000000;-1,000000;-0,516031;-0,004951;0,061425;0,187879;0,308719;0,410467;0,461182;0,558456;0,758888;-0,053285
11;-1,000000;-1,000000;-1,000000;-0,347622;-0,003036;0,092486;0,259391;0,352631;0,425191;0,471328;0,557376;0,758888;-0,019226
12;-1,000000;-1,000000;-1,000000;-0,485544;-0,005363;0,087718;0,231917;0,334799;0,419189;0,471220;0,558971;0,758888;-0,038709
13;-1,000000;-1,000000;-1,000000;-0,700773;-0,029442;0,065680;0,215914;0,333052;0,417808;0,473233;0,566437;0,758888;-0,065809
14;-1,000000;-1,000000;-0,833815;-0,056786;0,026029;0,143691;0,284619;0,367581;0,439634;0,479766;0,576760;0,758888;0,042748
15;-1,000000;-1,000000;-0,930813;-0,049695;0,026170;0,149396;0,305631;0,386981;0,445019;0,481660;0,585667;0,758888;0,040002
16;-1,000000;-1,000000;-0,533488;-0,024824;0,073475;0,267987;0,342389;0,418764;0,461435;0,484765;0,597142;0,846413;0,108764
17;-1,000000;-1,000000;-0,331882;0,007385;0,184827;0,322557;0,384598;0,443905;0,477358;0,489204;0,607135;0,846413;0,158509
18;-1,000000;-1,000000;-0,253123;0,082544;0,289147;0,370642;0,426581;0,460101;0,481195;0,488899;0,642343;0,846413;0,198833
19;-1,000000;-0,963403;-0,025006;0,214330;0,331211;0,396226;0,439255;0,465573;0,482542;0,487239;0,614843;0,846413;0,244281
20;-1,000000;-1,000000;-0,131555;0,133046;0,296717;0,370664;0,430590;0,460122;0,482108;0,486957;0,580313;0,846413;0,210896
21;-1,000000;-0,587139;0,020055;0,232634;0,326093;0,393321;0,431174;0,457898;0,480959;0,485509;0,558228;0,846413;0,279873
22;-1,000000;-0,516354;0,009809;0,223384;0,331396;0,397318;0,432164;0,460836;0,481880;0,489091;0,563882;0,846413;0,287340
23;-1,000000;-0,292368;0,106650;0,280388;0,344788;0,412270;0,442747;0,469257;0,482515;0,487716;0,549198;0,846413;0,328316
24;-1,000000;-0,480264;0,028346;0,272390;0,352785;0,416128;0,449585;0,474891;0,482542;0,488676;0,551647;0,846413;0,303673
25;-1,000000;-0,365347;0,017932;0,268337;0,342979;0,406886;0,444106;0,470112;0,482542;0,490211;0,554586;0,846413;0,311234
26;-1,000000;-0,180015;0,064886;0,275579;0,351886;0,404638;0,444974;0,470365;0,482518;0,489404;0,562729;0,846413;0,336696
27;-1,000000;-0,402717;-0,024046;0,234263;0,324737;0,389846;0,426774;0,458826;0,479073;0,486725;0,561565;0,846413;0,293505
28;-1,000000;-0,254630;0,059728;0,252316;0,322006;0,385655;0,427361;0,462012;0,482542;0,488884;0,548993;0,846413;0,317487
29;-1,000000;-0,289968;0,146634;0,298942;0,344486;0,394501;0,434447;0,461741;0,480288;0,486443;0,545290;0,846413;0,330280
30;-1,000000;-0,162544;0,237193;0,315035;0,353722;0,401197;0,438208;0,466175;0,481307;0,487849;0,551987;0,846413;0,357013
31;-1,000000;-0,171261;0,249500;0,325023;0,373222;0,410661;0,434048;0,463061;0,480034;0,487289;0,547328;0,846413;0,359890
32;-1,000000;-0,311661;0,239700;0,317904;0,374010;0,408874;0,432296;0,458610;0,480233;0,487251;0,551672;0,846413;0,343889
33;-1,000000;-0,111387;0,281809;0,336420;0,391486;0,423975;0,450635;0,478281;0,482542;0,490073;0,554535;0,846413;0,377837
34;-1,000000;-0,104470;0,276384;0,338859;0,389265;0,423402;0,454486;0,477372;0,482542;0,489983;0,555118;0,846413;0,378294
35;-1,000000;-0,053645;0,293338;0,348886;0,409469;0,437458;0,458293;0,479963;0,482542;0,490061;0,553097;0,846413;0,389946
36;-1,000000;-0,045542;0,270196;0,329293;0,393716;0,433624;0,458986;0,480644;0,482880;0,492010;0,555589;0,846413;0,385140
37;-1,000000;-0,246159;0,185977;0,304839;0,348875;0,402165;0,438292;0,468466;0,482542;0,487937;0,549342;0,846413;0,342227
38;-1,000000;-0,278530;0,229616;0,310650;0,362972;0,415387;0,447093;0,474516;0,482542;0,489717;0,549550;0,846413;0,348351
