Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,000000;0,000326;0,001358;0,003153;0,010103;0,027673;0,051231;0,093069;0,159029;0,448154;0,771527;0,820667;0,156562
1;0,000023;0,005129;0,064177;0,150667;0,370588;0,626721;0,713054;0,776918;0,782305;0,783618;0,801120;0,846023;0,507430
2;0,000023;0,017097;0,205069;0,520110;0,680189;0,759157;0,780631;0,782219;0,783100;0,785240;0,813393;0,847793;0,612620
3;0,000345;0,037876;0,313716;0,630971;0,735604;0,775355;0,781814;0,782708;0,783411;0,786010;0,815497;0,847793;0,644296
4;0,000046;0,099419;0,621154;0,757561;0,779638;0,781942;0,782739;0,783313;0,783794;0,791483;0,826098;0,847793;0,700714
5;0,000023;0,091501;0,567078;0,756839;0,779713;0,781926;0,782688;0,783116;0,783590;0,791624;0,829185;0,847793;0,694726
6;0,000299;0,251743;0,701954;0,773446;0,781188;0,782208;0,782822;0,783171;0,783558;0,793031;0,829353;0,847793;0,726247
7;0,000046;0,153464;0,674458;0,769672;0,781104;0,782173;0,782777;0,783182;0,783641;0,797399;0,831870;0,847793;0,713974
8;0,001126;0,336531;0,731083;0,777754;0,781450;0,782170;0,782766;0,783098;0,783634;0,800102;0,830433;0,847793;0,738902
9;0,000230;0,378913;0,753843;0,780624;0,781869;0,782571;0,783003;0,783391;0,787876;0,810479;0,833086;0,857908;0,747566
10;0,000690;0,491480;0,768871;0,781457;0,782271;0,782767;0,783141;0,783445;0,788922;0,807358;0,831737;0,857908;0,760145
11;0,001517;0,492861;0,758580;0,781693;0,782372;0,782814;0,783194;0,783446;0,784735;0,804406;0,829487;0,857908;0,758359
12;0,000506;0,612239;0,777172;0,781981;0,782596;0,783041;0,783294;0,783496;0,785559;0,804645;0,826564;0,857908;0,772059
13;0,001195;0,594956;0,776390;0,781559;0,782366;0,782861;0,783227;0,783445;0,784539;0,802025;0,824161;0,857908;0,769553
14;0,000483;0,612085;0,779213;0,781958;0,782490;0,782867;0,783172;0,783424;0,784019;0,804441;0,827247;0,862690;0,772092
15;0,040966;0,589108;0,775730;0,781977;0,782486;0,782806;0,783113;0,783366;0,783649;0,792671;0,822219;0,862690;0,767713
16;0,007195;0,616304;0,778551;0,782029;0,782430;0,782763;0,783007;0,783285;0,783561;0,789593;0,822256;0,862690;0,770378
17;0,038184;0,708920;0,779516;0,782014;0,782472;0,782745;0,782943;0,783137;0,783411;0,787775;0,819834;0,862690;0,779277
18;0,057563;0,686691;0,777927;0,781775;0,782422;0,782722;0,782949;0,783139;0,783378;0,787019;0,817766;0,862690;0,776579
19;0,403494;0,681018;0,777750;0,781576;0,782273;0,782687;0,782963;0,783163;0,783390;0,791378;0,818279;0,862690;0,776448
20;0,003471;0,596893;0,777471;0,781659;0,782360;0,782673;0,782930;0,783183;0,783391;0,791392;0,815198;0,862690;0,767715
21;0,007333;0,582464;0,772781;0,781307;0,782292;0,782655;0,782920;0,783171;0,783427;0,790931;0,817366;0,862690;0,765931
22;0,018276;0,569781;0,772113;0,781811;0,782399;0,782739;0,782996;0,783208;0,783481;0,788011;0,817263;0,862690;0,764380
23;0,000345;0,617605;0,777803;0,781846;0,782383;0,782692;0,782932;0,783168;0,783504;0,791483;0,814292;0,862690;0,769771
24;0,155540;0,659954;0,779741;0,782017;0,782455;0,782695;0,782904;0,783139;0,783405;0,786917;0,812828;0,862690;0,773605
25;0,000184;0,659074;0,780147;0,781814;0,782357;0,782660;0,782897;0,783118;0,783404;0,786930;0,813572;0,862690;0,773597
26;0,000989;0,575885;0,779839;0,781883;0,782451;0,782694;0,782949;0,783169;0,783375;0,783880;0,811016;0,862690;0,764714
27;0,004920;0,674956;0,780911;0,782019;0,782443;0,782719;0,782950;0,783121;0,783341;0,783825;0,807569;0,862690;0,774385
28;0,312161;0,711542;0,780541;0,781996;0,782451;0,782724;0,782952;0,783105;0,783280;0,783614;0,802073;0,862690;0,777428
29;0,005839;0,652098;0,778898;0,781834;0,782307;0,782639;0,782898;0,783071;0,783243;0,783531;0,801493;0,862690;0,771201
30;0,260115;0,693151;0,781141;0,782078;0,782495;0,782760;0,782936;0,783056;0,783236;0,783491;0,802830;0,862690;0,775717
31;0,218161;0,710543;0,781335;0,782085;0,782444;0,782686;0,782893;0,783027;0,783240;0,783548;0,797841;0,862690;0,776964
32;0,001057;0,668453;0,781600;0,782243;0,782526;0,782750;0,782910;0,783032;0,783198;0,783441;0,798246;0,862690;0,772840
33;0,647310;0,745597;0,781686;0,782149;0,782428;0,782645;0,782864;0,782985;0,783175;0,783448;0,797356;0,862690;0,780433
34;0,558828;0,745645;0,781807;0,782213;0,782485;0,782733;0,782917;0,783069;0,783263;0,783545;0,802214;0,862690;0,780989
