Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Best;Average
205;0,328000;0,500000;0,851200;0,902400;0,904000;0,904000;0,904000;0,904000;0,904000;0,906000;0,926400;0,928000;0,860600
206;0,328000;0,494000;0,832000;0,900400;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,921200;0,928000;0,857160
207;0,328000;0,592000;0,864000;0,902000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,924400;0,928000;0,870640
208;0,400000;0,769200;0,899600;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904800;0,927200;0,928000;0,892480
209;0,344000;0,638400;0,898800;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,905200;0,927200;0,928000;0,879360
210;0,328000;0,615600;0,895200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,908400;0,928000;0,928000;0,877120
211;0,352000;0,668800;0,901200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,907600;0,928000;0,928000;0,882960
212;0,344000;0,751600;0,903200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,910400;0,928000;0,928000;0,891720
213;0,328000;0,672800;0,900400;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,908800;0,927200;0,928000;0,883320
214;0,352000;0,693600;0,902400;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,907600;0,926800;0,928000;0,885440
215;0,328000;0,546000;0,877600;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,908000;0,927600;0,928000;0,868320
216;0,272000;0,452000;0,847200;0,898000;0,904000;0,904000;0,904000;0,904000;0,904000;0,905200;0,925200;0,928000;0,854760
217;0,272000;0,584000;0,881600;0,901600;0,904000;0,904000;0,904000;0,904000;0,904000;0,904400;0,924000;0,928000;0,871560
218;0,328000;0,709200;0,889200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,915200;0,928000;0,884160
219;0,296000;0,738800;0,894000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,912800;0,928000;0,887360
220;0,296000;0,657600;0,881600;0,903200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,916400;0,928000;0,878280
221;0,328000;0,616800;0,875200;0,900000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,917200;0,928000;0,873320
222;0,384000;0,652800;0,875200;0,901600;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,921200;0,928000;0,877480
223;0,352000;0,567600;0,873200;0,900000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,918000;0,928000;0,868280
224;0,328000;0,558000;0,843600;0,896800;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,915600;0,928000;0,863800
225;0,448000;0,584400;0,811200;0,886800;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,917600;0,928000;0,862400
226;0,456000;0,578800;0,780800;0,882400;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,914000;0,928000;0,858000
227;0,464000;0,635600;0,861200;0,901200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,915600;0,928000;0,873760
228;0,272000;0,653600;0,886000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,919200;0,928000;0,878680
229;0,336000;0,628800;0,883200;0,903200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,917600;0,928000;0,875680
230;0,328000;0,716800;0,897600;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,916000;0,928000;0,885840
231;0,344000;0,723200;0,892000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,918800;0,928000;0,886200
232;0,328000;0,579200;0,857200;0,900800;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,918400;0,928000;0,867960
233;0,328000;0,558800;0,816400;0,882800;0,902400;0,904000;0,904000;0,904000;0,904000;0,904000;0,918400;0,928000;0,859880
234;0,272000;0,515600;0,785600;0,871200;0,900000;0,904000;0,904000;0,904000;0,904000;0,904000;0,924400;0,928000;0,851680
235;0,272000;0,446800;0,724000;0,846400;0,890400;0,904000;0,904000;0,904000;0,904000;0,904000;0,917200;0,928000;0,834480
236;0,344000;0,623600;0,781200;0,845200;0,890400;0,903600;0,904000;0,904000;0,904000;0,904000;0,914400;0,928000;0,857440
237;0,344000;0,592800;0,763600;0,851200;0,895600;0,904000;0,904000;0,904000;0,904000;0,904000;0,918400;0,928000;0,854160
238;0,328000;0,572400;0,800400;0,882800;0,903200;0,904000;0,904000;0,904000;0,904000;0,904000;0,914000;0,928000;0,859280
239;0,272000;0,560400;0,780000;0,853600;0,888000;0,904000;0,904000;0,904000;0,904000;0,904000;0,912400;0,928000;0,851440
240;0,456000;0,650000;0,806800;0,854800;0,897600;0,904000;0,904000;0,904000;0,904000;0,904000;0,915600;0,928000;0,864480
241;0,328000;0,592400;0,785600;0,866800;0,901600;0,904000;0,904000;0,904000;0,904000;0,904000;0,917200;0,928000;0,858360
242;0,272000;0,524000;0,741600;0,844000;0,896400;0,904000;0,904000;0,904000;0,904000;0,904000;0,917600;0,928000;0,844360
243;0,272000;0,506800;0,762000;0,852000;0,900400;0,904000;0,904000;0,904000;0,904000;0,904000;0,919200;0,928000;0,846040
244;0,272000;0,462800;0,797200;0,881600;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,916000;0,928000;0,848160
245;0,408000;0,518800;0,781600;0,882000;0,902400;0,904000;0,904000;0,904000;0,904000;0,904000;0,919600;0,928000;0,852440
246;0,336000;0,588800;0,849600;0,888400;0,902000;0,904000;0,904000;0,904000;0,904000;0,904000;0,921600;0,928000;0,867040
247;0,448000;0,613200;0,865600;0,895200;0,903600;0,904000;0,904000;0,904000;0,904000;0,904000;0,917200;0,928000;0,871480
248;0,448000;0,747200;0,889600;0,898800;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,917200;0,928000;0,887680
249;0,432000;0,697600;0,894400;0,900000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,916000;0,928000;0,883200
250;0,408000;0,739200;0,891600;0,900800;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,912400;0,928000;0,886800
251;0,328000;0,598800;0,872800;0,899600;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,911600;0,928000;0,870680
252;0,328000;0,521200;0,884000;0,901200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,914800;0,928000;0,864520
253;0,328000;0,545600;0,887200;0,902000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,916000;0,928000;0,867480
254;0,344000;0,616400;0,887200;0,903600;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,922400;0,928000;0,875360
255;0,336000;0,631600;0,890000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,917200;0,928000;0,876680
256;0,352000;0,774400;0,892400;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,923200;0,928000;0,891800
257;0,472000;0,781600;0,882400;0,902000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,920800;0,928000;0,891080
258;0,440000;0,790000;0,884800;0,901200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,922400;0,928000;0,892240
259;0,328000;0,642400;0,880800;0,899200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,922000;0,928000;0,876840
260;0,272000;0,684400;0,889600;0,901200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,923600;0,928000;0,882280
261;0,272000;0,687200;0,892800;0,902400;0,904000;0,904000;0,904000;0,904000;0,904000;0,908800;0,928000;0,928000;0,883920
262;0,328000;0,750800;0,895200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,927200;0,928000;0,890120
263;0,352000;0,619600;0,892000;0,903200;0,904000;0,904000;0,904000;0,904000;0,904000;0,908000;0,928000;0,928000;0,877080
264;0,328000;0,684800;0,896800;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,914400;0,928000;0,928000;0,884800
265;0,328000;0,716800;0,897600;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,910000;0,928000;0,928000;0,887640
266;0,272000;0,531200;0,895600;0,901200;0,904000;0,904000;0,904000;0,904000;0,904000;0,913600;0,928000;0,928000;0,868960
267;0,328000;0,685600;0,896800;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,917200;0,928000;0,928000;0,885160
268;0,456000;0,762400;0,896000;0,902400;0,904000;0,904000;0,904000;0,904000;0,904000;0,911200;0,928000;0,928000;0,892000
269;0,352000;0,537200;0,888800;0,898400;0,904000;0,904000;0,904000;0,904000;0,904000;0,910800;0,928000;0,928000;0,868320
270;0,328000;0,718400;0,896000;0,903600;0,904000;0,904000;0,904000;0,904000;0,904000;0,904800;0,928000;0,928000;0,887080
271;0,296000;0,706800;0,896400;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,905200;0,928000;0,928000;0,886040
272;0,328000;0,822000;0,896400;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,926800;0,928000;0,897320
273;0,352000;0,700000;0,896000;0,903600;0,904000;0,904000;0,904000;0,904000;0,904000;0,912800;0,928000;0,928000;0,886040
274;0,328000;0,623600;0,896000;0,899200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,924400;0,928000;0,876720
275;0,328000;0,659200;0,896000;0,902000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,919600;0,928000;0,880080
276;0,328000;0,624400;0,896000;0,896800;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,920400;0,928000;0,876160
277;0,400000;0,737600;0,896000;0,901600;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,926800;0,928000;0,888600
278;0,280000;0,794000;0,896800;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,905600;0,927600;0,928000;0,894800
279;0,280000;0,783200;0,898400;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,922400;0,928000;0,893200
280;0,352000;0,846000;0,896400;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,905600;0,928000;0,928000;0,900000
281;0,352000;0,729200;0,896000;0,902000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,923200;0,928000;0,887440
282;0,272000;0,692000;0,896000;0,898800;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,924800;0,928000;0,883560
283;0,328000;0,652400;0,896000;0,898000;0,904000;0,904000;0,904000;0,904000;0,904000;0,910000;0,928000;0,928000;0,880440
284;0,328000;0,676800;0,896000;0,896800;0,904000;0,904000;0,904000;0,904000;0,904000;0,914800;0,928000;0,928000;0,883240
285;0,328000;0,562800;0,896000;0,896000;0,904000;0,904000;0,904000;0,904000;0,904000;0,916000;0,928000;0,928000;0,871880
286;0,328000;0,505200;0,892000;0,896400;0,904000;0,904000;0,904000;0,904000;0,904000;0,920800;0,928000;0,928000;0,866240
287;0,328000;0,567600;0,896000;0,898800;0,904000;0,904000;0,904000;0,904000;0,904000;0,916800;0,928000;0,928000;0,872720
288;0,328000;0,557200;0,896000;0,898400;0,904000;0,904000;0,904000;0,904000;0,904000;0,911200;0,927600;0,928000;0,871040
289;0,352000;0,538800;0,880800;0,896400;0,904000;0,904000;0,904000;0,904000;0,904000;0,910400;0,928000;0,928000;0,867440
290;0,352000;0,495200;0,892000;0,900000;0,904000;0,904000;0,904000;0,904000;0,904000;0,918400;0,928000;0,928000;0,865360
291;0,352000;0,513600;0,841600;0,897200;0,904000;0,904000;0,904000;0,904000;0,904000;0,913600;0,928000;0,928000;0,861400
292;0,272000;0,503600;0,852000;0,897600;0,904000;0,904000;0,904000;0,904000;0,904000;0,909600;0,928000;0,928000;0,861080
293;0,352000;0,602000;0,896000;0,901600;0,904000;0,904000;0,904000;0,904000;0,904000;0,912800;0,928000;0,928000;0,876040
294;0,352000;0,754800;0,896800;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904800;0,926400;0,928000;0,890680
295;0,328000;0,676000;0,896000;0,903600;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,927200;0,928000;0,882680
296;0,328000;0,669600;0,896400;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,909200;0,928000;0,928000;0,882720
297;0,328000;0,655600;0,896400;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,926000;0,928000;0,880600
298;0,328000;0,688400;0,898000;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,908400;0,928000;0,928000;0,884680
299;0,328000;0,678400;0,899200;0,904000;0,904000;0,904000;0,904000;0,904000;0,904000;0,905600;0,928000;0,928000;0,883520
