Generation;Worst;0-10%;10-20%;20-30%;30-40%;40-50%;50-60%;60-70%;70-80%;80-90%;90-100%;Najboljši;Povprečje
0;0,000000;0,144762;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,337143;0,564762;0,666667;0,338000
1;0,000000;0,000000;0,073333;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,345714;0,606667;0,666667;0,302571
2;0,000000;0,000000;0,236190;0,333333;0,333333;0,333333;0,333333;0,333333;0,333333;0,412381;0,654286;0,666667;0,330286
3;0,000000;0,000000;0,230476;0,333333;0,333333;0,333333;0,333333;0,333333;0,345714;0,591429;0,666667;0,666667;0,350095
4;0,000000;0,000000;0,234286;0,333333;0,333333;0,333333;0,333333;0,333333;0,376190;0,612381;0,666667;0,666667;0,355619
5;0,000000;0,107619;0,333333;0,333333;0,333333;0,333333;0,333333;0,366667;0,608571;0,663810;0,668571;0,685714;0,408190
6;0,000000;0,000000;0,260000;0,333333;0,333333;0,333333;0,333333;0,406667;0,640952;0,666667;0,668571;0,685714;0,397619
7;0,000000;0,053333;0,332381;0,333333;0,333333;0,333333;0,333333;0,471429;0,635238;0,665714;0,670476;0,685714;0,416190
8;0,000000;0,160952;0,333333;0,333333;0,333333;0,342857;0,520952;0,633333;0,656190;0,666667;0,670476;0,685714;0,465143
9;0,000000;0,091429;0,333333;0,333333;0,333333;0,374286;0,597143;0,646667;0,663810;0,666667;0,672381;0,685714;0,471238
10;0,000000;0,131429;0,333333;0,338095;0,414286;0,551429;0,640000;0,658095;0,666667;0,666667;0,673333;0,685714;0,507333
11;0,000000;0,166667;0,333333;0,333333;0,349524;0,474286;0,627619;0,651429;0,666667;0,666667;0,674286;0,685714;0,494381
12;0,000000;0,000000;0,200952;0,333333;0,333333;0,481905;0,639048;0,653333;0,666667;0,666667;0,676190;0,685714;0,465143
13;0,000000;0,197143;0,333333;0,333333;0,387619;0,600000;0,645714;0,660000;0,666667;0,666667;0,678095;0,685714;0,516857
14;0,000000;0,100000;0,333333;0,333333;0,378095;0,531429;0,642857;0,652381;0,666667;0,666667;0,678095;0,685714;0,498286
15;0,000000;0,263810;0,333333;0,349524;0,482857;0,624762;0,647619;0,655238;0,666667;0,666667;0,680000;0,685714;0,537048
16;0,000000;0,266667;0,333333;0,377143;0,500000;0,616190;0,648571;0,660000;0,666667;0,666667;0,678095;0,685714;0,541333
17;0,000000;0,200000;0,333333;0,407619;0,585714;0,641905;0,650476;0,662857;0,666667;0,666667;0,676190;0,685714;0,549143
18;0,000000;0,266667;0,333333;0,436190;0,553333;0,630476;0,650476;0,662857;0,666667;0,666667;0,676190;0,685714;0,554286
19;0,000000;0,185714;0,333333;0,341905;0,532381;0,619048;0,650476;0,662857;0,666667;0,666667;0,673333;0,685714;0,533238
20;0,314286;0,329524;0,333333;0,337143;0,450476;0,606667;0,649524;0,663810;0,666667;0,666667;0,673333;0,685714;0,537714
21;0,000000;0,264762;0,333333;0,352381;0,538095;0,640000;0,653333;0,664762;0,666667;0,666667;0,675238;0,685714;0,545524
22;0,000000;0,294286;0,333333;0,356190;0,449524;0,613333;0,657143;0,666667;0,666667;0,666667;0,676190;0,685714;0,538000
23;0,000000;0,262857;0,345714;0,440000;0,596190;0,648571;0,662857;0,666667;0,666667;0,666667;0,693333;0,780952;0,564952
24;0,333333;0,333333;0,371429;0,513333;0,640000;0,657143;0,666667;0,666667;0,666667;0,670476;0,707619;0,780952;0,589333
25;0,000000;0,233333;0,381905;0,524762;0,634286;0,660000;0,666667;0,666667;0,666667;0,671429;0,736190;0,780952;0,584190
26;0,000000;0,266667;0,370476;0,549524;0,644762;0,654286;0,665714;0,666667;0,666667;0,674286;0,765714;0,780952;0,592476
27;0,000000;0,150476;0,352381;0,488571;0,633333;0,651429;0,662857;0,666667;0,666667;0,681905;0,777143;0,857143;0,573143
28;0,000000;0,059048;0,337143;0,467619;0,644762;0,657143;0,666667;0,666667;0,666667;0,672381;0,772381;0,857143;0,561048
29;0,000000;0,327619;0,535238;0,643810;0,657143;0,666667;0,666667;0,666667;0,666667;0,709524;0,831429;0,857143;0,637143
30;0,000000;0,267619;0,492381;0,653333;0,664762;0,666667;0,666667;0,666667;0,678095;0,771429;0,855238;0,857143;0,638286
31;0,000000;0,166667;0,404762;0,643810;0,656190;0,664762;0,666667;0,666667;0,666667;0,729524;0,855238;0,857143;0,612095
32;0,314286;0,331429;0,394286;0,624762;0,650476;0,659048;0,666667;0,666667;0,666667;0,742857;0,855238;0,857143;0,625810
33;0,000000;0,264762;0,512381;0,634286;0,651429;0,660952;0,666667;0,666667;0,666667;0,733333;0,855238;0,857143;0,631238
34;0,000000;0,256190;0,549524;0,646667;0,652381;0,657143;0,666667;0,666667;0,669524;0,781905;0,856190;0,857143;0,640286
35;0,000000;0,265714;0,585714;0,645714;0,653333;0,660000;0,666667;0,666667;0,668571;0,780000;0,857143;0,857143;0,644952
36;0,000000;0,345714;0,626667;0,647619;0,657143;0,660952;0,666667;0,666667;0,668571;0,816190;0,857143;0,857143;0,661333
37;0,000000;0,329524;0,630476;0,655238;0,658095;0,666667;0,666667;0,666667;0,669524;0,810476;0,857143;0,857143;0,661048
38;0,333333;0,391429;0,563810;0,638095;0,656190;0,660000;0,666667;0,666667;0,666667;0,705714;0,854286;0,857143;0,646952
39;0,000000;0,340952;0,605714;0,647619;0,657143;0,660000;0,666667;0,666667;0,666667;0,694286;0,825714;0,857143;0,643143
40;0,000000;0,435238;0,641905;0,652381;0,657143;0,662857;0,666667;0,666667;0,666667;0,701905;0,835238;0,857143;0,658667
41;0,000000;0,516190;0,638095;0,647619;0,656190;0,657143;0,666667;0,666667;0,667619;0,712381;0,839048;0,857143;0,666762
42;0,000000;0,103810;0,579048;0,637143;0,647619;0,655238;0,663810;0,666667;0,666667;0,699048;0,822857;0,857143;0,614190
43;0,000000;0,420000;0,638095;0,651429;0,657143;0,663810;0,666667;0,666667;0,666667;0,700952;0,836190;0,857143;0,656762
44;0,000000;0,342857;0,637143;0,655238;0,660000;0,666667;0,666667;0,666667;0,678095;0,749524;0,854286;0,857143;0,657714
45;0,000000;0,300000;0,636190;0,649524;0,657143;0,666667;0,666667;0,666667;0,686667;0,743810;0,813333;0,857143;0,648667
46;0,000000;0,336190;0,637143;0,652381;0,660952;0,666667;0,666667;0,667619;0,692381;0,743810;0,812381;0,857143;0,653619
47;0,542857;0,612381;0,638095;0,655238;0,665714;0,666667;0,666667;0,675238;0,700952;0,753333;0,823810;0,857143;0,685810
48;0,000000;0,299048;0,631429;0,653333;0,666667;0,666667;0,671429;0,697143;0,735238;0,763810;0,843810;0,857143;0,662857
49;0,000000;0,320952;0,642857;0,661905;0,666667;0,671429;0,691429;0,731429;0,761905;0,816190;0,857143;0,857143;0,682190
50;0,457143;0,598095;0,654286;0,666667;0,669524;0,720952;0,752381;0,758095;0,782857;0,855238;0,857143;0,857143;0,731524
